"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedTotalQuantity","EnactedType","PBtotal","PBtype","QuantActualTotal","QuantEnactedType","QuantPBtotal","QuantPBtype"
"823",2017,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","6  ","C130JH","HC-130J","B","Less: Advance Procurement (PY)","6  ","Add","U",2015,"Total",-56000,NA,NA,NA,NA,NA,0,NA,NA,NA
"824",2017,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","7  ","C130JH","HC-130J","C","Advance Procurement (CY)","7  ","Add","U",2015,"Total",50000,NA,NA,NA,NA,NA,0,NA,NA,NA
"825",2017,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","7  ","C130JH","HC-130J","C","C (FY 2015 for FY 2016) (M)","7  ","Non-Add","U",2015,"Total",50000,NA,NA,NA,NA,NA,0,NA,NA,NA
"826",2017,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","7  ","C130JH","HC-130J","C","C (FY 2016 for FY 2017) (M)","7  ","Non-Add","U",2015,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"827",2017,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","7  ","C130JH","HC-130J","C","C (FY 2017 for FY 2018) (M)","7  ","Non-Add","U",2015,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"828",2017,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","8  ","C130JM","MC-130J","A","Weapon System Cost","8  ","Add","U",2015,"Total",320971,NA,NA,NA,NA,NA,3,NA,NA,NA
"829",2017,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","8  ","C130JM","MC-130J","B","Less: Advance Procurement (PY)","8  ","Add","U",2015,"Total",-28000,NA,NA,NA,NA,NA,0,NA,NA,NA
"830",2017,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","9  ","C130JM","MC-130J","C","Advance Procurement (CY)","9  ","Add","U",2015,"Total",80000,NA,NA,NA,NA,NA,0,NA,NA,NA
"831",2017,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","9  ","C130JM","MC-130J","C","C (FY 2015 for FY 2016) (M)","9  ","Non-Add","U",2015,"Total",80000,NA,NA,NA,NA,NA,0,NA,NA,NA
"832",2017,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","9  ","C130JM","MC-130J","C","C (FY 2016 for FY 2017) (M)","9  ","Non-Add","U",2015,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"833",2017,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","9  ","C130JM","MC-130J","C","C (FY 2017 for FY 2018) (M)","9  ","Non-Add","U",2015,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"834",2017,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","01","Helicopters","10 ","H0106O","UUH-1N Replacement","A","Weapon System Cost","10 ","Add","U",2015,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"835",2017,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","01","Helicopters","11 ","V022A0","CV-22 (MYP)","A","Weapon System Cost","11 ","Add","U",2015,"Total",15000,NA,NA,NA,NA,NA,0,NA,NA,NA
"836",2017,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","04","Mission Support Aircraft","12 ","CAPAC0","Civil Air Patrol A/C","A","Weapon System Cost","12 ","Add","U",2015,"Total",10400,NA,NA,NA,NA,NA,20,NA,NA,NA
"837",2017,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","13 ","10TRGT","Target Drones","A","Weapon System Cost","13 ","Add","U",2015,"Total",81996,NA,NA,NA,NA,NA,19,NA,NA,NA
"838",2017,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","14 ","HAEUAV","RQ-4","A","Weapon System Cost","14 ","Add","U",2015,"Total",54475,NA,NA,NA,NA,NA,0,NA,NA,NA
"839",2017,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","15 ","PRDTB1","MQ-9","A","Weapon System Cost","15 ","Add","U",2015,"Total",418218,NA,NA,NA,NA,NA,24,NA,NA,NA
"840",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","01","Strategic Aircraft","16 ","B00200","B-2A","A","Weapon System Cost","16 ","Add","U",2015,"Total",17653,NA,NA,NA,NA,NA,0,NA,NA,NA
"841",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","01","Strategic Aircraft","17 ","B01B00","B-1B","A","Weapon System Cost","17 ","Add","U",2015,"Total",219869,NA,NA,NA,NA,NA,0,NA,NA,NA
"842",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","01","Strategic Aircraft","18 ","B05200","B-52","A","Weapon System Cost","18 ","Add","U",2015,"Total",162114,NA,NA,NA,NA,NA,0,NA,NA,NA
"843",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","01","Strategic Aircraft","19 ","LAIRCM","Large Aircraft Infrared Countermeasures","A","Weapon System Cost","19 ","Add","U",2015,"Total",12879,NA,NA,NA,NA,NA,0,NA,NA,NA
"844",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","02","Tactical Aircraft","20 ","A01000","A-10","A","Weapon System Cost","20 ","Add","U",2015,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"845",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","02","Tactical Aircraft","21 ","F01500","F-15","A","Weapon System Cost","21 ","Add","U",2015,"Total",498314,NA,NA,NA,NA,NA,0,NA,NA,NA
"846",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","02","Tactical Aircraft","22 ","F01600","F-16","A","Weapon System Cost","22 ","Add","U",2015,"Total",9042,NA,NA,NA,NA,NA,0,NA,NA,NA
"847",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","02","Tactical Aircraft","23 ","F02200","F-22A","A","Weapon System Cost","23 ","Add","U",2015,"Total",180207,NA,NA,NA,NA,NA,0,NA,NA,NA
"848",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","02","Tactical Aircraft","24 ","F03500","F-35 Modifications","A","Weapon System Cost","24 ","Add","U",2015,"Total",187646,NA,NA,NA,NA,NA,0,NA,NA,NA
"849",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","02","Tactical Aircraft","25 ","F2232B","Increment 3.2b","A","Weapon System Cost","25 ","Add","U",2015,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"850",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","02","Tactical Aircraft","25 ","F2232B","Increment 3.2b","B","Less: Advance Procurement (PY)","25 ","Add","U",2015,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"851",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","02","Tactical Aircraft","26 ","F2232B","Increment 3.2b","C","Advance Procurement (CY)","26 ","Add","U",2015,"Total",28500,NA,NA,NA,NA,NA,0,NA,NA,NA
"852",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","02","Tactical Aircraft","26 ","F2232B","Increment 3.2b","C","C (FY 2015 for FY 2015) (M)","26 ","Non-Add","U",2015,"Total",28500,NA,NA,NA,NA,NA,0,NA,NA,NA
"853",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","02","Tactical Aircraft","26 ","F2232B","Increment 3.2b","C","C (FY 2017 for FY 2018) (M)","26 ","Non-Add","U",2015,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"854",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","27 ","C00500","C-5","A","Weapon System Cost","27 ","Add","U",2015,"Total",14731,NA,NA,NA,NA,NA,0,NA,NA,NA
"855",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","28 ","C005M0","C-5M","A","Weapon System Cost","28 ","Add","U",2015,"Total",317466,NA,NA,NA,NA,NA,0,NA,NA,NA
"856",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","29 ","C01700","C-17A","A","Weapon System Cost","29 ","Add","U",2015,"Total",86394,NA,NA,NA,NA,NA,0,NA,NA,NA
"857",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","30 ","C02100","C-21","A","Weapon System Cost","30 ","Add","U",2015,"Total",264,NA,NA,NA,NA,NA,0,NA,NA,NA
"858",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","31 ","C03200","C-32A","A","Weapon System Cost","31 ","Add","U",2015,"Total",8767,NA,NA,NA,NA,NA,0,NA,NA,NA
"859",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","32 ","C03700","C-37A","A","Weapon System Cost","32 ","Add","U",2015,"Total",18457,NA,NA,NA,NA,NA,0,NA,NA,NA
"860",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","04","Trainer Aircraft","33 ","GLID00","Glider Mods","A","Weapon System Cost","33 ","Add","U",2015,"Total",1132,NA,NA,NA,NA,NA,0,NA,NA,NA
"861",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","04","Trainer Aircraft","34 ","JPAT00","T-6","A","Weapon System Cost","34 ","Add","U",2015,"Total",14484,NA,NA,NA,NA,NA,0,NA,NA,NA
"862",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","04","Trainer Aircraft","35 ","T00100","T-1","A","Weapon System Cost","35 ","Add","U",2015,"Total",7650,NA,NA,NA,NA,NA,0,NA,NA,NA
"863",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","04","Trainer Aircraft","36 ","T03800","T-38","A","Weapon System Cost","36 ","Add","U",2015,"Total",28845,NA,NA,NA,NA,NA,0,NA,NA,NA
"864",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","37 ","11U200","U-2 Mods","A","Weapon System Cost","37 ","Add","U",2015,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"865",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","38 ","C01000","KC-10A (ATCA)","A","Weapon System Cost","38 ","Add","U",2015,"Total",77513,NA,NA,NA,NA,NA,0,NA,NA,NA
"866",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","39 ","C01200","C-12","A","Weapon System Cost","39 ","Add","U",2015,"Total",1960,NA,NA,NA,NA,NA,0,NA,NA,NA
"867",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","40 ","C02500","VC-25A Mod","A","Weapon System Cost","40 ","Add","U",2015,"Total",1072,NA,NA,NA,NA,NA,0,NA,NA,NA
"868",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","41 ","C04000","C-40","A","Weapon System Cost","41 ","Add","U",2015,"Total",7292,NA,NA,NA,NA,NA,0,NA,NA,NA
"869",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","42 ","C13000","C-130","A","Weapon System Cost","42 ","Add","U",2015,"Total",159309,NA,NA,NA,NA,NA,0,NA,NA,NA
"870",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","43 ","C1300J","C-130J Mods","A","Weapon System Cost","43 ","Add","U",2015,"Total",25919,NA,NA,NA,NA,NA,0,NA,NA,NA
"871",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","44 ","C13500","C-135","A","Weapon System Cost","44 ","Add","U",2015,"Total",63568,NA,NA,NA,NA,NA,0,NA,NA,NA
"872",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","45 ","CALL00","Compass Call Mods","A","Weapon System Cost","45 ","Add","U",2015,"Total",82628,NA,NA,NA,NA,NA,0,NA,NA,NA
"873",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","46 ","DARP01","RC-135","A","Weapon System Cost","46 ","Add","U",2015,"Total",163346,NA,NA,NA,NA,NA,0,NA,NA,NA
"874",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","47 ","E00300","E-3","A","Weapon System Cost","47 ","Add","U",2015,"Total",16491,NA,NA,NA,NA,NA,0,NA,NA,NA
"875",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","48 ","E00400","E-4","A","Weapon System Cost","48 ","Add","U",2015,"Total",17091,NA,NA,NA,NA,NA,0,NA,NA,NA
"876",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","49 ","E00800","E-8","A","Weapon System Cost","49 ","Add","U",2015,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"877",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","50 ","E34045","Airborne Warning and Control System","A","Weapon System Cost","50 ","Add","U",2015,"Total",191284,NA,NA,NA,NA,NA,0,NA,NA,NA
"878",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","51 ","FBLOST","Family of Beyond Line-of-Sight Terminals","A","Weapon System Cost","51 ","Add","U",2015,"Total",27026,NA,NA,NA,NA,NA,0,NA,NA,NA
"879",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","52 ","H00100","H-1","A","Weapon System Cost","52 ","Add","U",2015,"Total",8237,NA,NA,NA,NA,NA,0,NA,NA,NA
"880",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","53 ","H0106O","UH-1N Replacement","A","Weapon System Cost","53 ","Add","U",2015,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"881",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","54 ","H06000","H-60","A","Weapon System Cost","54 ","Add","U",2015,"Total",60110,NA,NA,NA,NA,NA,0,NA,NA,NA
"882",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","55 ","HAWK00","RQ-4 Mods","A","Weapon System Cost","55 ","Add","U",2015,"Total",21354,NA,NA,NA,NA,NA,0,NA,NA,NA
"883",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","56 ","HCMC00","HC/MC-130 Modifications","A","Weapon System Cost","56 ","Add","U",2015,"Total",43202,NA,NA,NA,NA,NA,0,NA,NA,NA
"884",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","57 ","OTHACF","Other Aircraft","A","Weapon System Cost","57 ","Add","U",2015,"Total",39963,NA,NA,NA,NA,NA,0,NA,NA,NA
"885",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","58 ","PRDT01","MQ-1 Mods","A","Weapon System Cost","58 ","Add","U",2015,"Total",4755,NA,NA,NA,NA,NA,0,NA,NA,NA
"886",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","59 ","PRDTB2","MQ-9 Mods","A","Weapon System Cost","59 ","Add","U",2015,"Total",155445,NA,NA,NA,NA,NA,0,NA,NA,NA
"887",2017,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","60 ","V02200","CV-22 Mods","A","Weapon System Cost","60 ","Add","U",2015,"Total",74874,NA,NA,NA,NA,NA,0,NA,NA,NA
"888",2017,"3010F","Aircraft Procurement, Air Force","AF","06","Aircraft Spares and Repair Parts","10","Aircraft Spares and Repair Parts","61 ","000999","Initial Spares/Repair Parts","A","Weapon System Cost","61 ","Add","U",2015,"Total",534385,NA,NA,NA,NA,NA,0,NA,NA,NA
"889",2017,"3010F","Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","01","Common Support Equipment","62 ","000071","Aircraft Replacement Support Equip","A","Weapon System Cost","62 ","Add","U",2015,"Total",23294,NA,NA,NA,NA,NA,0,NA,NA,NA
"890",2017,"3010F","Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","02","Post Production Support","63 ","B00200","B-2A","A","Weapon System Cost","63 ","Add","U",2015,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"891",2017,"3010F","Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","02","Post Production Support","64 ","B002B0","B-2a","A","Weapon System Cost","64 ","Add","U",2015,"Total",44793,NA,NA,NA,NA,NA,0,NA,NA,NA
"892",2017,"3010F","Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","02","Post Production Support","65 ","B05200","B-52","A","Weapon System Cost","65 ","Add","U",2015,"Total",1328,NA,NA,NA,NA,NA,0,NA,NA,NA
"893",2017,"3010F","Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","02","Post Production Support","66 ","C01700","C-17A","A","Weapon System Cost","66 ","Add","U",2015,"Total",20110,NA,NA,NA,NA,NA,0,NA,NA,NA
"894",2017,"3010F","Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","02","Post Production Support","67 ","C0V220","CV-22 Post Production Support","A","Weapon System Cost","67 ","Add","U",2015,"Total",16931,NA,NA,NA,NA,NA,0,NA,NA,NA
"895",2017,"3010F","Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","02","Post Production Support","68 ","C13500","C-135","A","Weapon System Cost","68 ","Add","U",2015,"Total",564,NA,NA,NA,NA,NA,0,NA,NA,NA
"896",2017,"3010F","Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","02","Post Production Support","69 ","F0150P","F-15","A","Weapon System Cost","69 ","Add","U",2015,"Total",1122,NA,NA,NA,NA,NA,0,NA,NA,NA
"897",2017,"3010F","Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","02","Post Production Support","70 ","F0160P","F-16","A","Weapon System Cost","70 ","Add","U",2015,"Total",9994,NA,NA,NA,NA,NA,0,NA,NA,NA
"898",2017,"3010F","Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","02","Post Production Support","71 ","F02200","F-22A","A","Weapon System Cost","71 ","Add","U",2015,"Total",5929,NA,NA,NA,NA,NA,0,NA,NA,NA
"899",2017,"3010F","Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","02","Post Production Support","72 ","OTHACF","Other Aircraft","A","Weapon System Cost","72 ","Add","U",2015,"Total",27,NA,NA,NA,NA,NA,0,NA,NA,NA
"900",2017,"3010F","Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","02","Post Production Support","73 ","PRDTB1","MQ-9","A","Weapon System Cost","73 ","Add","U",2015,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
"901",2017,"3010F","Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","02","Post Production Support","74 ","RQ4DIS","RQ-4 Post Production Charges","A","Weapon System Cost","74 ","Add","U",2015,"Total",0,NA,NA,NA,NA,NA,0,NA,NA,NA
