,SourceFiscalYear,AccountDSI,AccountTitle,Organization,BudgetActivity,BudgetActivityTitle,BudgetSubActivity,BudgetSubActivityTitle,Classified,FiscalYear,OriginType,ActualTotal,EnactedTotal,PBtotal,PBtype
917,2011,3700F,"Reserve Personnel, Air Force",AF,1,Unit And Individual Training,10,Pay Group A Training  (15 Days & Drills 24/48),U,2011,OCO,NA,NA,NA,0
918,2011,3700F,"Reserve Personnel, Air Force",AF,1,Unit And Individual Training,20,Pay Group B Training  (Backfill For Act Duty),U,2011,OCO,NA,NA,NA,0
919,2011,3700F,"Reserve Personnel, Air Force",AF,1,Unit And Individual Training,30,Pay Group F Training  (Recruits),U,2011,OCO,NA,NA,NA,0
920,2011,3700F,"Reserve Personnel, Air Force",AF,1,Unit And Individual Training,40,Pay Group P Training  (Pipeline Recruits),U,2011,OCO,NA,NA,NA,0
921,2011,3700F,"Reserve Personnel, Air Force",AF,1,Unit And Individual Training,60,Mobilization Training,U,2011,OCO,NA,NA,NA,0
922,2011,3700F,"Reserve Personnel, Air Force",AF,1,Unit And Individual Training,70,School Training,U,2011,OCO,NA,NA,NA,0
923,2011,3700F,"Reserve Personnel, Air Force",AF,1,Unit And Individual Training,80,Special Training,U,2011,OCO,NA,NA,NA,27002
924,2011,3700F,"Reserve Personnel, Air Force",AF,1,Unit And Individual Training,90,Administration And Support,U,2011,OCO,NA,NA,NA,0
925,2011,3700F,"Reserve Personnel, Air Force",AF,1,Unit And Individual Training,100,Education Benefits,U,2011,OCO,NA,NA,NA,0
926,2011,3700F,"Reserve Personnel, Air Force",AF,1,Unit And Individual Training,120,Health Profession Scholarship,U,2011,OCO,NA,NA,NA,0
927,2011,3700F,"Reserve Personnel, Air Force",AF,1,Unit And Individual Training,130,Other Programs (Admin & Support),U,2011,OCO,NA,NA,NA,0
928,2011,1008F,"MEDICARE - Retiree Health Care Contribution , AF RES",AF,1,Unit & Individual Training,300,"Reserve Personnel, Air Force",U,2011,OCO,NA,NA,NA,0
929,2011,3850F,"National Guard Personnel, Air Force",AF,1,Unit And Individual Training,10,Pay Group A Training  (15 Days & Drills 24/48),U,2011,OCO,NA,NA,NA,0
930,2011,3850F,"National Guard Personnel, Air Force",AF,1,Unit And Individual Training,30,Pay Group F Training  (Recruits),U,2011,OCO,NA,NA,NA,0
931,2011,3850F,"National Guard Personnel, Air Force",AF,1,Unit And Individual Training,40,Pay Group P Training  (Pipeline Recruits),U,2011,OCO,NA,NA,NA,0
932,2011,3850F,"National Guard Personnel, Air Force",AF,1,Unit And Individual Training,70,School Training,U,2011,OCO,NA,NA,NA,0
933,2011,3850F,"National Guard Personnel, Air Force",AF,1,Unit And Individual Training,80,Special Training,U,2011,OCO,NA,NA,NA,21060
934,2011,3850F,"National Guard Personnel, Air Force",AF,1,Unit And Individual Training,90,Administration And Support,U,2011,OCO,NA,NA,NA,0
935,2011,3850F,"National Guard Personnel, Air Force",AF,1,Unit And Individual Training,100,Education Benefits,U,2011,OCO,NA,NA,NA,0
936,2011,1009F,"MEDICARE - Retiree Health Care Contribution , AF GUARD",AF,1,Unit & Individual Training,300,"National Guard Personnel, Air Force",U,2011,OCO,NA,NA,NA,0
937,2011,2010A,"Military Personnel, Army",ARMY,1,Pay And Allowances Of Officers,5,Basic Pay,U,2011,Total,NA,NA,7630640,NA
938,2011,2010A,"Military Personnel, Army",ARMY,1,Pay And Allowances Of Officers,10,Retired Pay Accrual,U,2011,Total,NA,NA,2401586,NA
939,2011,2010A,"Military Personnel, Army",ARMY,1,Pay And Allowances Of Officers,25,Basic Allowance For Housing,U,2011,Total,NA,NA,2204557,NA
940,2011,2010A,"Military Personnel, Army",ARMY,1,Pay And Allowances Of Officers,30,Basic Allowance For Subsistence,U,2011,Total,NA,NA,300677,NA
941,2011,2010A,"Military Personnel, Army",ARMY,1,Pay And Allowances Of Officers,35,Incentive Pays     ,U,2011,Total,NA,NA,100533,NA
942,2011,2010A,"Military Personnel, Army",ARMY,1,Pay And Allowances Of Officers,40,Special Pays       ,U,2011,Total,NA,NA,460200,NA
943,2011,2010A,"Military Personnel, Army",ARMY,1,Pay And Allowances Of Officers,45,Allowances          ,U,2011,Total,NA,NA,255233,NA
944,2011,2010A,"Military Personnel, Army",ARMY,1,Pay And Allowances Of Officers,50,Separation Pay      ,U,2011,Total,NA,NA,63101,NA
945,2011,2010A,"Military Personnel, Army",ARMY,1,Pay And Allowances Of Officers,55,Social Security Tax  ,U,2011,Total,NA,NA,582119,NA
946,2011,2010A,"Military Personnel, Army",ARMY,2,Pay And Allowances Of Enlisted,60,Basic Pay ,U,2011,Total,NA,NA,16390759,NA
947,2011,2010A,"Military Personnel, Army",ARMY,2,Pay And Allowances Of Enlisted,65,Retired Pay Accrual ,U,2011,Total,NA,NA,5164184,NA
948,2011,2010A,"Military Personnel, Army",ARMY,2,Pay And Allowances Of Enlisted,80,Basic Allowance For Housing ,U,2011,Total,NA,NA,5509727,NA
949,2011,2010A,"Military Personnel, Army",ARMY,2,Pay And Allowances Of Enlisted,85,Incentive Pays     ,U,2011,Total,NA,NA,109565,NA
950,2011,2010A,"Military Personnel, Army",ARMY,2,Pay And Allowances Of Enlisted,90,Special Pays       ,U,2011,Total,NA,NA,1843167,NA
951,2011,2010A,"Military Personnel, Army",ARMY,2,Pay And Allowances Of Enlisted,95,Allowances         ,U,2011,Total,NA,NA,1048392,NA
952,2011,2010A,"Military Personnel, Army",ARMY,2,Pay And Allowances Of Enlisted,100,Separation Pay     ,U,2011,Total,NA,NA,281403,NA
953,2011,2010A,"Military Personnel, Army",ARMY,2,Pay And Allowances Of Enlisted,105,Social Security Tax   ,U,2011,Total,NA,NA,1253884,NA
954,2011,2010A,"Military Personnel, Army",ARMY,3,Pay And Allowances Of Cadets/Midshipmen,110,Academy Cadets ,U,2011,Total,NA,NA,74773,NA
955,2011,2010A,"Military Personnel, Army",ARMY,4,Subsistence Of Enlisted Personnel,115,Basic Allowance For Subsistence ,U,2011,Total,NA,NA,1642355,NA
956,2011,2010A,"Military Personnel, Army",ARMY,4,Subsistence Of Enlisted Personnel,120,Subsistence-In-Kind ,U,2011,Total,NA,NA,2689496,NA
957,2011,2010A,"Military Personnel, Army",ARMY,4,Subsistence Of Enlisted Personnel,121,Family Subsistence Supplemental Allowance ,U,2011,Total,NA,NA,748,NA
958,2011,2010A,"Military Personnel, Army",ARMY,5,Permanent Change Of Station Travel,125,Accession Travel ,U,2011,Total,NA,NA,248211,NA
959,2011,2010A,"Military Personnel, Army",ARMY,5,Permanent Change Of Station Travel,130,Training Travel ,U,2011,Total,NA,NA,142749,NA
960,2011,2010A,"Military Personnel, Army",ARMY,5,Permanent Change Of Station Travel,135,Operational Travel  ,U,2011,Total,NA,NA,601962,NA
961,2011,2010A,"Military Personnel, Army",ARMY,5,Permanent Change Of Station Travel,140,Rotational Travel  ,U,2011,Total,NA,NA,720345,NA
962,2011,2010A,"Military Personnel, Army",ARMY,5,Permanent Change Of Station Travel,145,Separation Travel ,U,2011,Total,NA,NA,198439,NA
963,2011,2010A,"Military Personnel, Army",ARMY,5,Permanent Change Of Station Travel,150,Travel Of Organized Units ,U,2011,Total,NA,NA,12137,NA
964,2011,2010A,"Military Personnel, Army",ARMY,5,Permanent Change Of Station Travel,155,Non-Temporary Storage ,U,2011,Total,NA,NA,12639,NA
965,2011,2010A,"Military Personnel, Army",ARMY,5,Permanent Change Of Station Travel,160,Temporary Lodging Expense ,U,2011,Total,NA,NA,38931,NA
966,2011,2010A,"Military Personnel, Army",ARMY,6,Other Military Personnel Costs,170,Apprehension Of Military Deserters ,U,2011,Total,NA,NA,2233,NA
967,2011,2010A,"Military Personnel, Army",ARMY,6,Other Military Personnel Costs,175,Interest On Uniformed Services Savings ,U,2011,Total,NA,NA,16750,NA
968,2011,2010A,"Military Personnel, Army",ARMY,6,Other Military Personnel Costs,180,Death Gratuities ,U,2011,Total,NA,NA,111720,NA
969,2011,2010A,"Military Personnel, Army",ARMY,6,Other Military Personnel Costs,185,Unemployment Benefits ,U,2011,Total,NA,NA,381001,NA
970,2011,2010A,"Military Personnel, Army",ARMY,6,Other Military Personnel Costs,195,Education Benefits ,U,2011,Total,NA,NA,30879,NA
971,2011,2010A,"Military Personnel, Army",ARMY,6,Other Military Personnel Costs,200,Adoption Expenses ,U,2011,Total,NA,NA,610,NA
972,2011,2010A,"Military Personnel, Army",ARMY,6,Other Military Personnel Costs,210,Transportation Subsidy ,U,2011,Total,NA,NA,8007,NA
973,2011,2010A,"Military Personnel, Army",ARMY,6,Other Military Personnel Costs,212,Reserve Income Replacement Program,U,2011,Total,NA,NA,1895,NA
974,2011,2010A,"Military Personnel, Army",ARMY,6,Other Military Personnel Costs,215,Partial Dislocation Allowance ,U,2011,Total,NA,NA,338,NA
975,2011,2010A,"Military Personnel, Army",ARMY,6,Other Military Personnel Costs,216,SGLI Extra Hazard Payments,U,2011,Total,NA,NA,171060,NA
976,2011,2010A,"Military Personnel, Army",ARMY,6,Other Military Personnel Costs,217,Reserve Officers Training Corps (ROTC),U,2011,Total,NA,NA,138731,NA
977,2011,2010A,"Military Personnel, Army",ARMY,6,Other Military Personnel Costs,218,Junior ROTC,U,2011,Total,NA,NA,50201,NA
978,2011,2010A,"Military Personnel, Army",,,Less Reimbursables,,Less Reimbursables,U,2011,Total,NA,NA,-245251,NA
979,2011,1004A,"MEDICARE - Retiree Health Care Contribution , A",ARMY,1,Pay And Allowances Of Officers,300,"Military Personnel, Army",U,2011,Total,NA,NA,534931,NA
980,2011,1004A,"MEDICARE - Retiree Health Care Contribution , A",ARMY,2,Pay And Allowances Of Enlisted,300,"Military Personnel, Army",U,2011,Total,NA,NA,2661064,NA
981,2011,2070A,"Reserve Personnel, Army",ARMY,1,Unit And Individual Training,10,Pay Group A Training  (15 Days & Drills 24/48),U,2011,Total,NA,NA,1353363,NA
982,2011,2070A,"Reserve Personnel, Army",ARMY,1,Unit And Individual Training,20,Pay Group B Training  (Backfill For Act Duty),U,2011,Total,NA,NA,44460,NA
983,2011,2070A,"Reserve Personnel, Army",ARMY,1,Unit And Individual Training,30,Pay Group F Training  (Recruits),U,2011,Total,NA,NA,268215,NA
984,2011,2070A,"Reserve Personnel, Army",ARMY,1,Unit And Individual Training,40,Pay Group P Training  (Pipeline Recruits),U,2011,Total,NA,NA,8830,NA
985,2011,2070A,"Reserve Personnel, Army",ARMY,1,Unit And Individual Training,60,Mobilization Training,U,2011,Total,NA,NA,21460,NA
986,2011,2070A,"Reserve Personnel, Army",ARMY,1,Unit And Individual Training,70,School Training,U,2011,Total,NA,NA,187007,NA
987,2011,2070A,"Reserve Personnel, Army",ARMY,1,Unit And Individual Training,80,Special Training,U,2011,Total,NA,NA,447354,NA
988,2011,2070A,"Reserve Personnel, Army",ARMY,1,Unit And Individual Training,90,Administration And Support,U,2011,Total,NA,NA,2129646,NA
989,2011,2070A,"Reserve Personnel, Army",ARMY,1,Unit And Individual Training,100,Education Benefits,U,2011,Total,NA,NA,57633,NA
990,2011,2070A,"Reserve Personnel, Army",ARMY,1,Unit And Individual Training,120,Health Profession Scholarship,U,2011,Total,NA,NA,66940,NA
991,2011,2070A,"Reserve Personnel, Army",ARMY,1,Unit And Individual Training,130,Other Programs,U,2011,Total,NA,NA,80288,NA
992,2011,1005A,"MEDICARE - Retiree Health Care Contribution , A RES",ARMY,1,Unit & Individual Training,300,"Reserve Personnel, Army",U,2011,Total,NA,NA,715630,NA
993,2011,2060A,"National Guard Personnel, Army",ARMY,1,Unit And Individual Training,10,Pay Group A Training  (15 Days & Drills 24/48),U,2011,Total,NA,NA,2242414,NA
994,2011,2060A,"National Guard Personnel, Army",ARMY,1,Unit And Individual Training,30,Pay Group F Training  (Recruits),U,2011,Total,NA,NA,510859,NA
995,2011,2060A,"National Guard Personnel, Army",ARMY,1,Unit And Individual Training,40,Pay Group P Training  (Pipeline Recruits),U,2011,Total,NA,NA,71222,NA
996,2011,2060A,"National Guard Personnel, Army",ARMY,1,Unit And Individual Training,70,School Training,U,2011,Total,NA,NA,577600,NA
997,2011,2060A,"National Guard Personnel, Army",ARMY,1,Unit And Individual Training,80,Special Training,U,2011,Total,NA,NA,1085044,NA
998,2011,2060A,"National Guard Personnel, Army",ARMY,1,Unit And Individual Training,90,Administration And Support,U,2011,Total,NA,NA,3835439,NA
999,2011,2060A,"National Guard Personnel, Army",ARMY,1,Unit And Individual Training,100,Education Benefits,U,2011,Total,NA,NA,129840,NA
1000,2011,1006A,"MEDICARE - Retiree Health Care Contribution , A GUARD",ARMY,1,Unit & Individual Training,300,"National Guard Personnel, Army",U,2011,Total,NA,NA,1262143,NA
1001,2011,1453N,"Military Personnel, Navy",NAVY,1,Pay And Allowances Of Officers,5,Basic Pay ,U,2011,Total,NA,NA,3894043,NA
1002,2011,1453N,"Military Personnel, Navy",NAVY,1,Pay And Allowances Of Officers,10,Retired Pay Accrual ,U,2011,Total,NA,NA,1261529,NA
1003,2011,1453N,"Military Personnel, Navy",NAVY,1,Pay And Allowances Of Officers,25,Basic Allowance For Housing,U,2011,Total,NA,NA,1330698,NA
1004,2011,1453N,"Military Personnel, Navy",NAVY,1,Pay And Allowances Of Officers,30,Basic Allowance For Subsistence ,U,2011,Total,NA,NA,150659,NA
1005,2011,1453N,"Military Personnel, Navy",NAVY,1,Pay And Allowances Of Officers,35,Incentive Pays     ,U,2011,Total,NA,NA,156691,NA
1006,2011,1453N,"Military Personnel, Navy",NAVY,1,Pay And Allowances Of Officers,40,Special Pays       ,U,2011,Total,NA,NA,372488,NA
1007,2011,1453N,"Military Personnel, Navy",NAVY,1,Pay And Allowances Of Officers,45,Allowances          ,U,2011,Total,NA,NA,121045,NA
1008,2011,1453N,"Military Personnel, Navy",NAVY,1,Pay And Allowances Of Officers,50,Separation Pay      ,U,2011,Total,NA,NA,25367,NA
1009,2011,1453N,"Military Personnel, Navy",NAVY,1,Pay And Allowances Of Officers,55,Social Security Tax  ,U,2011,Total,NA,NA,294986,NA
1010,2011,1453N,"Military Personnel, Navy",NAVY,2,Pay And Allowances Of Enlisted,60,Basic Pay ,U,2011,Total,NA,NA,8520459,NA
1011,2011,1453N,"Military Personnel, Navy",NAVY,2,Pay And Allowances Of Enlisted,65,Retired Pay Accrual ,U,2011,Total,NA,NA,2774542,NA
1012,2011,1453N,"Military Personnel, Navy",NAVY,2,Pay And Allowances Of Enlisted,80,Basic Allowance For Housing ,U,2011,Total,NA,NA,3804828,NA
1013,2011,1453N,"Military Personnel, Navy",NAVY,2,Pay And Allowances Of Enlisted,85,Incentive Pays     ,U,2011,Total,NA,NA,100824,NA
1014,2011,1453N,"Military Personnel, Navy",NAVY,2,Pay And Allowances Of Enlisted,90,Special Pays       ,U,2011,Total,NA,NA,919794,NA
1015,2011,1453N,"Military Personnel, Navy",NAVY,2,Pay And Allowances Of Enlisted,95,Allowances         ,U,2011,Total,NA,NA,526313,NA
1016,2011,1453N,"Military Personnel, Navy",NAVY,2,Pay And Allowances Of Enlisted,100,Separation Pay     ,U,2011,Total,NA,NA,130878,NA
1017,2011,1453N,"Military Personnel, Navy",NAVY,2,Pay And Allowances Of Enlisted,105,Social Security Tax   ,U,2011,Total,NA,NA,651815,NA
1018,2011,1453N,"Military Personnel, Navy",NAVY,3,Pay And Allowances Of Cadets/Midshipmen,110,Midshipmen ,U,2011,Total,NA,NA,74950,NA
1019,2011,1453N,"Military Personnel, Navy",NAVY,4,Subsistence Of Enlisted Personnel,115,Basic Allowance For Subsistence ,U,2011,Total,NA,NA,713724,NA
1020,2011,1453N,"Military Personnel, Navy",NAVY,4,Subsistence Of Enlisted Personnel,120,Subsistence-In-Kind ,U,2011,Total,NA,NA,433879,NA
1021,2011,1453N,"Military Personnel, Navy",NAVY,4,Subsistence Of Enlisted Personnel,121,Family Subsistence Supplemental Allowance ,U,2011,Total,NA,NA,12,NA
1022,2011,1453N,"Military Personnel, Navy",NAVY,5,Permanent Change Of Station Travel,125,Accession Travel ,U,2011,Total,NA,NA,81434,NA
1023,2011,1453N,"Military Personnel, Navy",NAVY,5,Permanent Change Of Station Travel,130,Training Travel ,U,2011,Total,NA,NA,71814,NA
1024,2011,1453N,"Military Personnel, Navy",NAVY,5,Permanent Change Of Station Travel,135,Operational Travel  ,U,2011,Total,NA,NA,243588,NA
1025,2011,1453N,"Military Personnel, Navy",NAVY,5,Permanent Change Of Station Travel,140,Rotational Travel  ,U,2011,Total,NA,NA,384385,NA
1026,2011,1453N,"Military Personnel, Navy",NAVY,5,Permanent Change Of Station Travel,145,Separation Travel ,U,2011,Total,NA,NA,106938,NA
1027,2011,1453N,"Military Personnel, Navy",NAVY,5,Permanent Change Of Station Travel,150,Travel Of Organized Units ,U,2011,Total,NA,NA,39368,NA
1028,2011,1453N,"Military Personnel, Navy",NAVY,5,Permanent Change Of Station Travel,155,Non-Temporary Storage ,U,2011,Total,NA,NA,5760,NA
1029,2011,1453N,"Military Personnel, Navy",NAVY,5,Permanent Change Of Station Travel,160,Temporary Lodging Expense ,U,2011,Total,NA,NA,6386,NA
1030,2011,1453N,"Military Personnel, Navy",NAVY,5,Permanent Change Of Station Travel,165,Other ,U,2011,Total,NA,NA,6406,NA
1031,2011,1453N,"Military Personnel, Navy",NAVY,6,Other Military Personnel Costs,170,Apprehension Of Military Deserters ,U,2011,Total,NA,NA,261,NA
1032,2011,1453N,"Military Personnel, Navy",NAVY,6,Other Military Personnel Costs,175,Interest On Uniformed Services Savings ,U,2011,Total,NA,NA,1427,NA
1033,2011,1453N,"Military Personnel, Navy",NAVY,6,Other Military Personnel Costs,180,Death Gratuities ,U,2011,Total,NA,NA,21500,NA
1034,2011,1453N,"Military Personnel, Navy",NAVY,6,Other Military Personnel Costs,185,Unemployment Benefits ,U,2011,Total,NA,NA,118012,NA
1035,2011,1453N,"Military Personnel, Navy",NAVY,6,Other Military Personnel Costs,195,Education Benefits ,U,2011,Total,NA,NA,21515,NA
1036,2011,1453N,"Military Personnel, Navy",NAVY,6,Other Military Personnel Costs,200,Adoption Expenses ,U,2011,Total,NA,NA,271,NA
1037,2011,1453N,"Military Personnel, Navy",NAVY,6,Other Military Personnel Costs,210,Transportation Subsidy ,U,2011,Total,NA,NA,8030,NA
1038,2011,1453N,"Military Personnel, Navy",NAVY,6,Other Military Personnel Costs,215,Partial Dislocation Allowance ,U,2011,Total,NA,NA,190,NA
1039,2011,1453N,"Military Personnel, Navy",NAVY,6,Other Military Personnel Costs,216,SGLI Extra Hazard Payments,U,2011,Total,NA,NA,51111,NA
1040,2011,1453N,"Military Personnel, Navy",NAVY,6,Other Military Personnel Costs,217,Reserve Officers Training Corps (ROTC),U,2011,Total,NA,NA,27345,NA
1041,2011,1453N,"Military Personnel, Navy",NAVY,6,Other Military Personnel Costs,218,Junior R.O.T.C,U,2011,Total,NA,NA,14093,NA
1042,2011,1453N,"Military Personnel, Navy",,,Less Reimbursables,,Less Reimbursables,U,2011,Total,NA,NA,-339690,NA
1043,2011,1000N,"MEDICARE - Retiree Health Care Contribution , N",NAVY,1,Pay And Allowances Of Officers,300,Navy,U,2011,Total,NA,NA,302368,NA
1044,2011,1000N,"MEDICARE - Retiree Health Care Contribution , N",NAVY,2,Pay And Allowances Of Enlisted,300,Navy,U,2011,Total,NA,NA,1540545,NA
1045,2011,1105N,"Military Personnel, Marine Corps",NAVY,1,Pay And Allowances Of Officers,5,Basic Pay ,U,2011,Total,NA,NA,1473279,NA
1046,2011,1105N,"Military Personnel, Marine Corps",NAVY,1,Pay And Allowances Of Officers,10,Retired Pay Accrual ,U,2011,Total,NA,NA,478380,NA
1047,2011,1105N,"Military Personnel, Marine Corps",NAVY,1,Pay And Allowances Of Officers,25,Basic Allowance For Housing ,U,2011,Total,NA,NA,481003,NA
1048,2011,1105N,"Military Personnel, Marine Corps",NAVY,1,Pay And Allowances Of Officers,30,Basic Allowance For Subsistence ,U,2011,Total,NA,NA,61373,NA
1049,2011,1105N,"Military Personnel, Marine Corps",NAVY,1,Pay And Allowances Of Officers,35,Incentive Pays     ,U,2011,Total,NA,NA,50011,NA
1050,2011,1105N,"Military Personnel, Marine Corps",NAVY,1,Pay And Allowances Of Officers,40,Special Pays       ,U,2011,Total,NA,NA,38668,NA
1051,2011,1105N,"Military Personnel, Marine Corps",NAVY,1,Pay And Allowances Of Officers,45,Allowances          ,U,2011,Total,NA,NA,39209,NA
1052,2011,1105N,"Military Personnel, Marine Corps",NAVY,1,Pay And Allowances Of Officers,50,Separation Pay      ,U,2011,Total,NA,NA,13299,NA
1053,2011,1105N,"Military Personnel, Marine Corps",NAVY,1,Pay And Allowances Of Officers,55,Social Security Tax  ,U,2011,Total,NA,NA,113190,NA
1054,2011,1105N,"Military Personnel, Marine Corps",NAVY,2,Pay And Allowances Of Enlisted,60,Basic Pay ,U,2011,Total,NA,NA,5100573,NA
1055,2011,1105N,"Military Personnel, Marine Corps",NAVY,2,Pay And Allowances Of Enlisted,65,Retired Pay Accrual ,U,2011,Total,NA,NA,1634412,NA
1056,2011,1105N,"Military Personnel, Marine Corps",NAVY,2,Pay And Allowances Of Enlisted,80,Basic Allowance For Housing ,U,2011,Total,NA,NA,1706138,NA
1057,2011,1105N,"Military Personnel, Marine Corps",NAVY,2,Pay And Allowances Of Enlisted,85,Incentive Pays     ,U,2011,Total,NA,NA,9158,NA
1058,2011,1105N,"Military Personnel, Marine Corps",NAVY,2,Pay And Allowances Of Enlisted,90,Special Pays       ,U,2011,Total,NA,NA,384049,NA
1059,2011,1105N,"Military Personnel, Marine Corps",NAVY,2,Pay And Allowances Of Enlisted,95,Allowances         ,U,2011,Total,NA,NA,318491,NA
1060,2011,1105N,"Military Personnel, Marine Corps",NAVY,2,Pay And Allowances Of Enlisted,100,Separation Pay     ,U,2011,Total,NA,NA,68118,NA
1061,2011,1105N,"Military Personnel, Marine Corps",NAVY,2,Pay And Allowances Of Enlisted,105,Social Security Tax   ,U,2011,Total,NA,NA,385846,NA
1062,2011,1105N,"Military Personnel, Marine Corps",NAVY,4,Subsistence Of Enlisted Personnel,115,Basic Allowance For Subsistence ,U,2011,Total,NA,NA,511209,NA
1063,2011,1105N,"Military Personnel, Marine Corps",NAVY,4,Subsistence Of Enlisted Personnel,120,Subsistence-In-Kind ,U,2011,Total,NA,NA,324565,NA
1064,2011,1105N,"Military Personnel, Marine Corps",NAVY,4,Subsistence Of Enlisted Personnel,121,Family Subsistence Supplemental Allowance ,U,2011,Total,NA,NA,750,NA
1065,2011,1105N,"Military Personnel, Marine Corps",NAVY,5,Permanent Change Of Station Travel,125,Accession Travel ,U,2011,Total,NA,NA,82648,NA
1066,2011,1105N,"Military Personnel, Marine Corps",NAVY,5,Permanent Change Of Station Travel,130,Training Travel ,U,2011,Total,NA,NA,10079,NA
1067,2011,1105N,"Military Personnel, Marine Corps",NAVY,5,Permanent Change Of Station Travel,135,Operational Travel  ,U,2011,Total,NA,NA,239442,NA
1068,2011,1105N,"Military Personnel, Marine Corps",NAVY,5,Permanent Change Of Station Travel,140,Rotational Travel  ,U,2011,Total,NA,NA,115330,NA
1069,2011,1105N,"Military Personnel, Marine Corps",NAVY,5,Permanent Change Of Station Travel,145,Separation Travel ,U,2011,Total,NA,NA,55528,NA
1070,2011,1105N,"Military Personnel, Marine Corps",NAVY,5,Permanent Change Of Station Travel,150,Travel Of Organized Units ,U,2011,Total,NA,NA,742,NA
1071,2011,1105N,"Military Personnel, Marine Corps",NAVY,5,Permanent Change Of Station Travel,155,Non-Temporary Storage ,U,2011,Total,NA,NA,6305,NA
1072,2011,1105N,"Military Personnel, Marine Corps",NAVY,5,Permanent Change Of Station Travel,160,Temporary Lodging Expense ,U,2011,Total,NA,NA,13818,NA
1073,2011,1105N,"Military Personnel, Marine Corps",NAVY,5,Permanent Change Of Station Travel,165,Other ,U,2011,Total,NA,NA,2683,NA
1074,2011,1105N,"Military Personnel, Marine Corps",NAVY,6,Other Military Personnel Costs,170,Apprehension Of Military Deserters ,U,2011,Total,NA,NA,1823,NA
1075,2011,1105N,"Military Personnel, Marine Corps",NAVY,6,Other Military Personnel Costs,175,Interest On Uniformed Services Savings ,U,2011,Total,NA,NA,19,NA
1076,2011,1105N,"Military Personnel, Marine Corps",NAVY,6,Other Military Personnel Costs,180,Death Gratuities ,U,2011,Total,NA,NA,44200,NA
1077,2011,1105N,"Military Personnel, Marine Corps",NAVY,6,Other Military Personnel Costs,185,Unemployment Benefits ,U,2011,Total,NA,NA,89301,NA
1078,2011,1105N,"Military Personnel, Marine Corps",NAVY,6,Other Military Personnel Costs,195,Education Benefits ,U,2011,Total,NA,NA,4249,NA
1079,2011,1105N,"Military Personnel, Marine Corps",NAVY,6,Other Military Personnel Costs,200,Adoption Expenses ,U,2011,Total,NA,NA,159,NA
1080,2011,1105N,"Military Personnel, Marine Corps",NAVY,6,Other Military Personnel Costs,210,Transportation Subsidy ,U,2011,Total,NA,NA,2853,NA
1081,2011,1105N,"Military Personnel, Marine Corps",NAVY,6,Other Military Personnel Costs,215,Partial Dislocation Allowance ,U,2011,Total,NA,NA,278,NA
1082,2011,1105N,"Military Personnel, Marine Corps",NAVY,6,Other Military Personnel Costs,216,SGLI Extra Hazard Payments,U,2011,Total,NA,NA,48345,NA
1083,2011,1105N,"Military Personnel, Marine Corps",NAVY,6,Other Military Personnel Costs,218,Junior R.O.T.C,U,2011,Total,NA,NA,5573,NA
1084,2011,1105N,"Military Personnel, Marine Corps",,,Less Reimbursables,,Less Reimbursables,U,2011,Total,NA,NA,-20160,NA
1085,2011,1001N,"MEDICARE - Retiree Health Care Contribution ,MC",NAVY,1,Pay And Allowances Of Officers,300,Marine Corps,U,2011,Total,NA,NA,119836,NA
1086,2011,1001N,"MEDICARE - Retiree Health Care Contribution ,MC",NAVY,2,Pay And Allowances Of Enlisted,300,Marine Corps,U,2011,Total,NA,NA,1022485,NA
1087,2011,1405N,"Reserve Personnel, Navy",NAVY,1,Unit And Individual Training,10,Pay Group A Training  (15 Days & Drills 24/48),U,2011,Total,NA,NA,626657,NA
1088,2011,1405N,"Reserve Personnel, Navy",NAVY,1,Unit And Individual Training,20,Pay Group B Training  (Backfill For Active Duty),U,2011,Total,NA,NA,9070,NA
1089,2011,1405N,"Reserve Personnel, Navy",NAVY,1,Unit And Individual Training,30,Pay Group F Training  (Recruits),U,2011,Total,NA,NA,45603,NA
1090,2011,1405N,"Reserve Personnel, Navy",NAVY,1,Unit And Individual Training,60,Mobilization Training,U,2011,Total,NA,NA,8434,NA
1091,2011,1405N,"Reserve Personnel, Navy",NAVY,1,Unit And Individual Training,70,School Training,U,2011,Total,NA,NA,52949,NA
1092,2011,1405N,"Reserve Personnel, Navy",NAVY,1,Unit And Individual Training,80,Special Training,U,2011,Total,NA,NA,128330,NA
1093,2011,1405N,"Reserve Personnel, Navy",NAVY,1,Unit And Individual Training,90,Administration And Support,U,2011,Total,NA,NA,1064338,NA
1094,2011,1405N,"Reserve Personnel, Navy",NAVY,1,Unit And Individual Training,100,Education Benefits,U,2011,Total,NA,NA,3780,NA
1095,2011,1405N,"Reserve Personnel, Navy",NAVY,1,Unit And Individual Training,120,Health Profession Scholarship,U,2011,Total,NA,NA,53942,NA
1096,2011,1002N,"MEDICARE - Retiree Health Care Contribution , N RES",NAVY,1,Unit & Individual Training,300,"Reserve Personnel, Navy",U,2011,Total,NA,NA,241584,NA
1097,2011,1108N,"Reserve Personnel, Marine Corps",NAVY,1,Unit & Individual Training,10,Pay Group A Training  (15 Days & Drills 24/48),U,2011,Total,NA,NA,196974,NA
1098,2011,1108N,"Reserve Personnel, Marine Corps",NAVY,1,Unit & Individual Training,20,Pay Group B Training  (Backfill For Act Duty),U,2011,Total,NA,NA,36116,NA
