fiscal_year,ContractingCustomer,ContractingSubCustomer,MajorCommandID,ContractingOfficeID,ContractingOfficeName,IsOCOcrisisFunding,obligatedAmount,numberOfActions
2011,Defense,Other DoD,NULL,NULL,NULL,1,49996941.0954,397
2011,Defense,Other DoD,ORG-4955,S5105A,DEFENSE CONTRACT MANAGEMENT AGENCY,1,0.0000,1
2011,DHS,CBP,NULL,NULL,NULL,NULL,1974045322.0544,9683
2011,DHS,OPO,NULL,NULL,NULL,1,635022.7103,8
2011,Other Agencies,NULL,NULL,NULL,NULL,1,26932496.9572,4541
2011,Other Agencies,Agriculture,NULL,NULL,NULL,1,5465730.2915,120
2011,Other Agencies,BROADCASTING BOARD OF GOVERNORS,NULL,NULL,NULL,NULL,104954541.8566,8672
2011,Other Agencies,COURT SERVICES AND OFFENDER SUPERVISION AGENCY,NULL,NULL,NULL,1,0.0000,1
2011,Other Agencies,FEDERAL ELECTION COMMISSION,NULL,NULL,NULL,NULL,12465435.9766,242
2011,Other Agencies,HUD,NULL,NULL,NULL,1,8509116.9199,10
2011,Other Agencies,Labor,NULL,NULL,NULL,1,3037789.3334,13
2011,Other Agencies,NATIONAL TRANSPORTATION SAFETY BOARD,NULL,NULL,NULL,1,0.0000,1
2011,Other Agencies,OFFICE OF PERSONNEL MANAGEMENT,NULL,NULL,NULL,1,13612.3998,18
2011,Other Agencies,RAILROAD RETIREMENT BOARD,NULL,NULL,NULL,1,78900.8511,5
2011,Other Agencies,SMALL BUSINESS ADMINISTRATION,NULL,NULL,NULL,NULL,132351867.3480,829
2011,State and IAP,MILLENNIUM CHALLENGE CORPORATION,NULL,NULL,NULL,NULL,66371041.2595,815
2011,State and IAP,OVERSEAS PRIVATE INVESTMENT CORPORATION,NULL,NULL,NULL,1,10500.0000,2
2012,Defense,Air Force,ORG-2825,FA2835,FA2835  AFLCMC HANSCOM PZI,NULL,72765689.5953,1077
2012,Defense,Air Force,ORG-2825,FA8053,FA8053  773 ESS PKJ MSCC,NULL,16052527.9109,106
2012,Defense,Air Force,ORG-2825,FA8075,FA8075  ESG PKS,1,36058.0000,1
2012,Defense,Air Force,ORG-2825,FA8102,FA8102  AFLCMC HBSK,NULL,233784826.3057,394
2012,Defense,Air Force,ORG-2825,FA8107,FA8107  AFLCMC WWKA,0,24729613.8996,17
2012,Defense,Air Force,ORG-2825,FA8112,FA8112  AFSC PZIMB,NULL,5047782.6033,1211
2012,Defense,Air Force,ORG-2825,FA8124,FA8124  AFLCMC LPKPB,0,10885228.1375,27
2012,Defense,Air Force,ORG-2825,FA8211,FA8211  AFLCMC WLDKAB,0,3918820.0000,17
2012,Defense,Air Force,ORG-2825,FA8220,FA8220  AFLCMC WLDKAA,NULL,278178.8125,2
2012,Defense,Air Force,ORG-2825,FA8232,FA8232  AFLCMC WWMK,0,105262540.1370,124
2012,Defense,Air Force,ORG-2825,FA8307,FA8307  AFLCMC HNCK C3IN,1,76763284.5000,15
2012,Defense,Air Force,ORG-2825,FA8501,FA8501  AFSC PZIO,0,5585547.7852,21
2012,Defense,Air Force,ORG-2825,FA8504,FA8504  AFLCMC WLKCA,0,26874349.1126,26
2012,Defense,Air Force,ORG-2825,FA8509,FA8509  AFLCMC WIUKA,0,30796426.4827,46
2012,Defense,Air Force,ORG-2825,FA8525,FA8525  AFLCMC WLSK,NULL,45734896.1155,117
2012,Defense,Air Force,ORG-2825,FA8530,FA8530  AFSC PZIE,0,9793677.9531,11
2012,Defense,Air Force,ORG-2825,FA8532,FA8532  AFLCMC WNKBAB,NULL,42868784.5041,267
2012,Defense,Air Force,ORG-2825,FA8533,FA8533  AFLCMC WNKBBB,0,20757302.2500,7
2012,Defense,Air Force,ORG-2825,FA8602,FA8602 AFLCMC PKF,0,-549438.2500,1
2012,Defense,Air Force,ORG-2825,FA8625,FA8625  AFLCMC WL,NULL,941591946.5602,348
2012,Defense,Air Force,ORG-2825,FA8672,FA8672  AFLCMC EBMK,NULL,12406109.0586,67
2012,Defense,Air Force,ORG-2825,FA8677,FA8677  AFLCMC EBSK,NULL,31686694.3330,123
2012,Defense,Air Force,ORG-2825,FA8707,FA8707 ESC HSK,NULL,619597285.7198,1064
2012,Defense,Air Force,ORG-2825,FA8750,FA8750  AFRL RIK,NULL,255934236.6875,677
2012,Defense,Air Force,ORG-2825,FA8903,FA8903  772 ESS PK,NULL,859370969.9628,2010
2012,Defense,Air Force,ORG-2825,FA9101,FA9101  AEDC PKP    PROCRMNT BR,0,30059985.9006,54
2012,Defense,Air Force,ORG-2825,FA9200,FA9200  AAC PKES,NULL,128872351.5550,647
2012,Defense,Air Force,ORG-2825,FA9201,FA9201  AAC PKET,NULL,128828251.0663,205
2012,Defense,Air Force,ORG-2825,FA9302,FA9302  AFTC PZIE,1,205200.5449,2
2012,Defense,Air Force,ORG-2825,FA9304,FA9304  AFTC PZZ,0,7318000.0000,4
2012,Defense,Air Force,ORG-2825,FA9401,FA9401  377 CONS CC,0,4618139.5854,40
2012,Defense,Air Force,ORG-2834,FA2517,FA2517  21 CONS LGC,1,628529.6563,3
2012,Defense,Air Force,ORG-2834,FA2521,FA2521  45 CONS LGC,1,523866.2709,5
2012,Defense,Air Force,ORG-2834,FA2543,FA2543  460 CONF LGC,1,32749.7000,3
2012,Defense,Air Force,ORG-2834,FA2550,FA2550  50 CONS LGCP,0,24600785.6114,28
2012,Defense,Air Force,ORG-2834,FA4610,FA4610  30 CONS LGC,0,869876.6250,3
2012,Defense,Air Force,ORG-2834,FA8773,FA8773  AFSPC 38 CONS,0,5616953.8160,12
2012,Defense,Air Force,ORG-2834,FA8803,FA8803  HQ SMC WM PKW,NULL,1148045.0000,25
2012,Defense,Air Force,ORG-2834,FA8807,FA8807  HQ SMC GP PKP,1,973582.0938,5
2012,Defense,Air Force,ORG-2834,FA8814,FA8814  HQ SMC XR PKR,NULL,16472524.6328,43
2012,Defense,Air Force,ORG-2835,FA4890,FA4890  ACC AMIC,1,35361483.5000,13
2012,Defense,Air Force,ORG-2835,FA5707,FA5707  376 ECONS,NULL,5024754.6055,27
2011,Defense,Air Force,ORG-2834,FA8818,FA8818  HQ SMC SD PKT,0,125810370.8067,195
2011,Defense,Air Force,ORG-2835,FA1500,FA1500  55 CONS LGCD,0,273035144.0000,731
2011,Defense,Air Force,ORG-2835,FA4600,FA4600  55 CONS LGC,0,43197633.6754,70
2011,Defense,Air Force,ORG-2835,FA4686,FA4686  9 CONS LGC,1,-240.0000,1
2011,Defense,Air Force,ORG-2835,FA4800,FA4800  633 CONS LGCP,1,4620761.8301,4
2011,Defense,Air Force,ORG-2835,FA4801,FA4801  49 CONS LGCP,0,256733.1802,10
2011,Defense,Air Force,ORG-2835,FA4830,FA4830  23 CONS CC,1,15600.0000,1
2011,Defense,Air Force,ORG-2835,FA4861,FA4861  99 CONS LGC,1,71266.1108,2
2011,Defense,Air Force,ORG-2835,FA4877,FA4877  355 CONS LGC,1,0.0000,1
2011,Defense,Air Force,ORG-2835,FA4890,FA4890  ACC AMIC,NULL,586506521.3352,1238
2011,Defense,Air Force,ORG-2836,FA5004,FA5004  354 CONS LGC,NULL,35566400.7381,564
2011,Defense,Air Force,ORG-2837,FA5581,FA5581  421 ABG DA LGC,NULL,7287576.6223,399
2011,Defense,Air Force,ORG-2837,FA5587,FA5587  48 CONS DA LGC,NULL,44284345.8019,1778
2011,Defense,Air Force,ORG-2837,FA5606,FA5606  52 CONS DA LGC,NULL,29686706.8263,1699
2011,Defense,Air Force,ORG-2837,FA5685,FA5685  39 CONS DA LGC,NULL,22560911.6084,799
2011,Defense,Air Force,ORG-2838,FA6643,FA6643  HQ AFRES LGC,1,112234.5313,1
2011,Defense,Air Force,ORG-2838,FA6712,FA6712  911 AW LGC,NULL,15014978.1867,511
2011,Defense,Air Force,ORG-2839,FA7000,FA7000  10 CONS LGC,0,1226905.2031,4
2011,Defense,Air Force,ORG-2841,FA7046,FA7046  HQ AFOTEC A 7K,NULL,8336824.9848,200
2011,Defense,Air Force,ORG-2842,FA4417,FA4417  1 SOCONS LGC,1,180523.3106,4
2011,Defense,Air Force,ORG-2843,FA3002,FA3002  338 SCONS CC,0,9007778.4004,3
2011,Defense,Air Force,ORG-2843,FA3047,FA3047  802 CONS CC JBSA,NULL,274104194.0715,3813
2011,Defense,Air Force,ORG-2843,FA4819,FA4819 325TH CONTRACTING SQ,NULL,101786217.8470,1204
2011,Defense,Air Force,ORG-2844,FA4407,FA4407  375 CONS LGC,0,3172.6201,3
2011,Defense,Air Force,ORG-2844,FA4814,FA4814  6 CONS LGCP,0,-438.0700,2
2011,Defense,Air Force,ORG-2845,FA7012,FA7012  11 CONS LGC,NULL,-45492.9809,48
2011,Defense,Air Force,ORG-2845,FA7014,FA7014  AFDW PK,1,2305480.9812,29
2011,Defense,Air Force,ORG-4383,FA4613,FA4613  90 CONS LGC,1,100588.9179,4
2011,Defense,Air Force,ORG-4404,FA7037,FA7037  AF ISR AGENCY A7K,NULL,181067491.3185,1056
2011,Defense,Army,ORG-2869,W9127P,W7RQ USPFO ACTIVITY VI ARNG,1,1460.0000,1
2011,Defense,Army,ORG-2869,W912J3,W7NQ USPFO ACTIVITY NM ARNG,NULL,7134581.2054,448
2011,Defense,Army,ORG-2869,W912JV,W7NW USPFO ACTIVITY OR ARNG,NULL,22433505.5127,1398
2011,Defense,Army,ORG-2869,W912KC,W7NX USPFO ACTIVITY PA ARNG,NULL,75957940.9388,1315
2011,Defense,Army,ORG-2869,W912L2,W7MV USPFO ACTIVITY AZ ARNG,NULL,26841283.9431,759
2011,Defense,Army,ORG-2869,W912L3,W7N9 USPFO ACTIVITY WY ARNG,NULL,9446348.8679,311
2011,Defense,Army,ORG-2869,W912L7,W7N1 USPFO ACTIVITY TN ARNG,NULL,31519597.2081,1032
2011,Defense,Army,ORG-2869,W912L8,W7N7 USPFO ACTIVITY WV ARNG,0,3244000.0000,1
2011,Defense,Army,ORG-2869,W912L9,W7M7 USPFO ACTIVITY IN ARNG,NULL,108148036.5723,1717
2011,Defense,Army,ORG-2869,W912LA,W7MX USPFO ACTIVITY CA ARNG,1,32594.2500,1
2011,Defense,Army,ORG-2869,W912QG,W7NZ USPFO ACTIVITY SC ARNG,0,82814.9219,3
2011,Defense,Army,ORG-2869,W9133L,W39L USA NG READINESS CENTER,1,1314577.8750,2
2011,Defense,Army,ORG-2869,W91ZRS,W7MZ USPFO ACTIVITY CT ARNG,1,3500.0000,1
2011,Defense,Army,ORG-2869,W91ZRU,W7MU USPFO ACTIVITY AK ARNG,0,30264.3398,1
2011,Defense,Army,ORG-2871,W91260,W6QK ACC-RSA COS,0,34951626.0666,95
2011,Defense,Army,ORG-2872,W5J9CQ,W6RN USA GEOSPATIAL CTR,NULL,214247432.6101,708
2011,Defense,Army,ORG-2872,W5J9LE,W31R ENDIST AFGHANISTAN SOUTH,1,74302494.3456,104
2011,Defense,Army,ORG-2872,W5K9ZM,W31R ENDIS GULF REGION,1,-1491835.6122,50
2011,Defense,Army,ORG-2872,W912BU,W2SD ENDIST PHILADELPHIA,NULL,972928872.3614,2131
2011,Defense,Army,ORG-2872,W912EE,W07V ENDIST VICKSBURG,NULL,86931403.0379,1185
2011,Defense,Army,ORG-2872,W912ER,W31R ENDIS MIDDLE EAST,NULL,622754794.2296,1285
2011,Defense,Army,ORG-2872,W912GB,W2SD FEST NAU1 EUROPE,1,686356.0625,1
2011,Defense,Army,ORG-2872,W912HN,W074 ENDIST SAVANNAH,NULL,1121011645.5786,2250
2011,Defense,Army,ORG-2872,W912HQ,W4LD USA HECSA,NULL,102906049.3246,1025
2011,Defense,Army,ORG-2872,W912HY,W076 ENDIST GALVESTON,NULL,184450064.1465,811
2011,Defense,Army,ORG-2872,W912HZ,W2R2 USA ENGR R AND D CTR,1,75965.0000,2
2011,Defense,Army,ORG-2872,W912P5,W072 ENDIST NASHVILLE,1,88476.5800,20
2011,Defense,Army,ORG-2872,W912PP,W075 ENDIST ALBUQUERQUE,1,0.0000,1
2007,Defense,Army,ORG-2876,W912CH,W6QK ACC-WRN,NULL,54404240.5298,531
2007,Defense,Army,ORG-2876,W912CN,0413 AQ HQ,NULL,257044034.0046,3616
2007,Defense,Army,ORG-2876,W916VL,XR W1C9 ARLINGTON NATL CEM,NULL,4610191.0000,137
2007,Defense,Army,ORG-2876,W91QEY,W6QM MICC-FT AP HILL,NULL,13690908.0000,407
2007,Defense,Army,ORG-2876,W91QF1,W6QM FT EUSTIS DOC,NULL,175006036.6069,3220
2007,Defense,Army,ORG-2876,W91QF2,W6QM FT HAMILTON DOC,NULL,1401985.0000,44
2007,Defense,Army,ORG-2876,W91QF6,W6QM MICC-FT MEADE,NULL,45904979.9200,516
2007,Defense,Army,ORG-2876,W91QV1,W6QM MICC-FT BELVOIR,NULL,268225576.0156,3336
2007,Defense,Army,ORG-2876,W91QVP,0413 AQ HQ     HQ PARC,NULL,743160.3656,25
2007,Defense,Army,ORG-2877,W15QKN,W6QK ACC-PICA,1,13668633.0000,10
2007,Defense,Army,ORG-2877,W52P1J,W4MM USA JOINT MUNITIONS CMD,NULL,8963635325.4644,3845
2007,Defense,Army,ORG-2877,W53W9L,W39Z STK REC ACCT-CRANE AAP,NULL,3253356.0000,203
2007,Defense,Army,ORG-2877,W911N2,W0L6 USA DEP LETTERKENY,NULL,154287048.5093,2665
2007,Defense,Army,ORG-2877,W911RP,W6QK PBA CONTR OFF,NULL,32308389.9494,716
2007,Defense,Army,ORG-2877,W911RQ,W0MC USA DEP RED RIVER,NULL,149258689.7500,1818
2007,Defense,Army,ORG-2877,W911SR,W6QK ACC-APG,1,-98732.6201,18
2007,Defense,Army,ORG-2877,W91CRB,W6QK ACC-APG,NULL,3022451431.7900,2707
2007,Defense,Army,ORG-2880,W911W4,W00Y CONTR OFC DODAAC,1,415951.0000,5
2007,Defense,Army,ORG-2880,W911W5,W00Y CONTR OFC DODAAC,NULL,48987189.1100,422
2007,Defense,Army,ORG-2882,W81XWH,W4PZ USA MED RSCH ACQUIS ACT,1,1416231.6602,10
2007,Defense,DLA,ORG-2778,SP0920,DLA LAND AND MARITIME,NULL,242831.0000,5
2007,Defense,DLA,ORG-2778,SPM762,DLA LAND AND MARI SUPP OPER,NULL,64053.0000,13
2007,Defense,DLA,ORG-2779,SP0570,DLA TROOP SUPPORT,NULL,1908654.0000,219
2007,Defense,DLA,ORG-2780,SP0490,DLA AVIATION,NULL,51161736.2229,223
2007,Defense,DLA,ORG-2780,SPM418,DEFENSE SUPPLY CENTER RICHMOND,NULL,80154.0000,3
2007,Defense,DLA,ORG-2780,SPM420,DLA AVIATION,NULL,2043717.0000,3
2007,Defense,DLA,ORG-2781,SPM500,DLA TROOP SUPPORT,NULL,239609978.0000,6361
2007,Defense,DLA,ORG-2781,SPM5E3,DLA TROOP SUPPORT,NULL,39469.0000,7
2007,Defense,DLA,ORG-2781,SPM5E4,DLA TROOP SUPPORT,NULL,7886680.0000,422
2007,Defense,DLA,ORG-2781,SPM5M1,DLA TROOP SUPPORT C&E HARDWARE,NULL,3900582.0000,415
2007,Defense,DLA,ORG-2781,SPM8E2,DLA TROOP SUPPORT,NULL,15975.0000,4
2007,Defense,DLA,ORG-2783,SPM4L0,DLA AVIATION,NULL,3030323.0000,161
2007,Defense,DLA,ORG-2783,SPM4L1,DLA AVIATION,NULL,79747542.0000,1805
2007,Defense,DLA,ORG-2783,SPM4LX,DLA AVIATION,NULL,0.0000,0
2007,Defense,DLA,ORG-2783,SPM5L0,DLA TROP SUPPORT C&E HARDWARE,NULL,27735.0000,2
2007,Defense,DLA,ORG-2783,SPM750,DLA LAND AND MARITIME,NULL,37041881.0000,1601
2007,Defense,DLA,ORG-2783,SPM7W1,DLA LAND AND MARITIME,NULL,21115179.0000,2073
2007,Defense,DLA,ORG-2784,SPM7M2,DLA LAND AND MARITIME SUPPLIER,NULL,79673442.0000,5195
2007,Defense,DLA,ORG-2784,SPM7M5,DLA LAND AND MARITIME SUPPLIER,NULL,42668415.0000,2480
2007,Defense,DLA,ORG-2784,SPM7M7,DLA LAND AND MARITIME SUPPLIER,NULL,15428169.0000,1192
2007,Defense,DLA,ORG-2784,SPM960,DLA LAND AND MARITIME,NULL,2376431.0000,12
2007,Defense,DLA,ORG-2785,SPM200,DLA TROOP SUPPORT,NULL,1925642694.0000,63534
2007,Defense,DLA,ORG-2785,SPM2DS,DLA TROOP SUPPORT,NULL,30225326.0000,483
2007,Defense,DLA,ORG-2786,SPM300,DLA TROOP SUPPORT,NULL,3100235653.0000,50667
2007,Defense,DLA,ORG-2786,SPM302,DLA TROOP SUPPORT PACIFIC,NULL,12168733.8796,300
2007,Defense,DLA,ORG-2787,SPM417,DLA AVIATION,NULL,600460.0000,58
2007,Defense,DLA,ORG-2787,SPM441,DLA AVIATION,NULL,7059371.0000,244
2007,Defense,DLA,ORG-2787,SPM4A2,DLA AVIATION,NULL,1706357.0000,49
2007,Defense,DLA,ORG-2787,SPM5A2,DLA AVIATION,NULL,7430329.0000,654
2007,Defense,DLA,ORG-2787,SPM5A3,DLA AVIATION,NULL,9160992.0000,1030
2007,Defense,DLA,ORG-2787,SPM5AX,DLA AVIATION,NULL,4450599.0000,332
2007,Defense,DLA,ORG-2787,SPM7A5,DLA LAND AND MARITIME,NULL,45889024.0000,2106
2007,Defense,DLA,ORG-2791,SP0103,DLA TROOP SUPPORT,NULL,186132132.6000,335
2007,Defense,Navy,ORG-2936,N61339,NAVAL AIR WARFARE CENTER,1,27945347.0000,49
2007,Defense,Navy,ORG-2937,N00259,NAVAL MEDICAL CENTER SAN DIEGO CA,NULL,52102842.0617,3098
2007,Defense,Navy,ORG-2937,N00604,NAVSUP FLT LOG CTR PEARL HARBOR,1,292508.0000,5
2007,Defense,Navy,ORG-2937,N0622A,NAVY MEDICINE PROFESSIONAL,NULL,40701173.8960,1258
2007,Defense,Navy,ORG-2937,N3379A,CAMP LEMONIER DJIBOUTI,NULL,460689.2227,4
2007,Defense,Navy,ORG-2937,N35949,NAVAL HOSPITAL TWENTYNINE PALMS CA,NULL,1294720.3490,112
2007,Defense,Navy,ORG-2937,N3654A,COMB JT TASK FORCE HORN OF AFRICA,NULL,454260.8711,4
2007,Defense,Navy,ORG-2937,N3761A,CENTER FOR SECURITY FORCES,NULL,1310367.5414,61
2012,Defense,Air Force,ORG-2835,FA5709,FA5709  405 ESPTS LGC,NULL,4614592.0000,2
2012,Defense,Air Force,ORG-2836,FA5270,FA5270  18 CONS LGC,NULL,181689070.8699,1564
2012,Defense,Air Force,ORG-2838,FA6606,FA6606  439 CONF LGC,NULL,35087678.4991,329
2012,Defense,Air Force,ORG-2838,FA6633,FA6633  934 AG LGC,0,25902.2793,1
2012,Defense,Air Force,ORG-2838,FA6675,FA6675  301 LRS LGC,NULL,8232683.3791,289
2012,Defense,Air Force,ORG-2838,FA6703,FA6703  94 LG LGC,NULL,25332117.9706,500
2012,Defense,Air Force,ORG-2843,FA3002,FA3002  338 SCONS CC,0,1740986.4102,5
2012,Defense,Air Force,ORG-2843,FA3010,FA3010  81 CONS CC,NULL,101161054.8452,1460
2012,Defense,Air Force,ORG-2843,FA3016,FA3016  502 CONS CL            JBSA,NULL,92351835.4879,1261
2012,Defense,Air Force,ORG-2843,FA3020,FA3020  82 CONS LGC,NULL,158252513.2685,850
2012,Defense,Air Force,ORG-2843,FA4819,FA4819 325TH CONTRACTING SQ,1,303331.3125,5
2012,Defense,Air Force,ORG-2843,FA4887,FA4887  56 CONS CC,1,-4541.2998,2
2012,Defense,Air Force,ORG-2844,FA4407,FA4407  375 CONS LGC,NULL,72648492.0773,1046
2012,Defense,Air Force,ORG-2844,FA4452,FA4452  763 SCONS PKP,NULL,214181106.6314,715
2012,Defense,Air Force,ORG-2844,FA4460,FA4460  19 CONS LGC,NULL,51844798.6278,1059
2012,Defense,Air Force,ORG-2845,FA7014,FA7014  AFDW PK,NULL,249425152.8852,1450
2012,Defense,Air Force,ORG-4383,FA4613,FA4613  90 CONS LGC,NULL,44952069.1451,567
2012,Defense,Air Force,ORG-4404,FA7037,FA7037  AF ISR AGENCY A7K,1,1901844.0000,1
2012,Defense,Army,ORG-2869,W90FYQ,W39L USA NG READINESS CENTER,NULL,25303316.9340,136
2012,Defense,Army,ORG-2869,W911YN,W7M2 USPFO ACTIVITY FL ARNG,NULL,23436471.1524,627
2012,Defense,Army,ORG-2869,W911YU,W7QP USPFO ACTIVITY GUAM ARNG,NULL,3917843.4231,224
2012,Defense,Army,ORG-2869,W9124X,W7NM USPFO ACTIVITY NV ARNG,NULL,11459841.3878,450
2012,Defense,Army,ORG-2869,W912J2,W7N8 USPFO ACTIVITY WI ARNG,NULL,21451133.7653,952
2012,Defense,Army,ORG-2869,W912JF,W7MW USPFO ACTIVITY AR ARNG,NULL,26067938.6019,669
2012,Defense,Army,ORG-2869,W912JM,W7M3 USPFO ACTIVITY GA ARNG,NULL,73545276.7381,1026
2012,Defense,Army,ORG-2869,W912JV,W7NW USPFO ACTIVITY OR ARNG,1,52718.8492,2
2012,Defense,Army,ORG-2869,W912L3,W7N9 USPFO ACTIVITY WY ARNG,1,12541.5898,2
2012,Defense,Army,ORG-2869,W912LA,W7MX USPFO ACTIVITY CA ARNG,1,37109.7500,1
2012,Defense,Army,ORG-2869,W912LC,W7MY USPFO ACTIVITY CO ARNG,NULL,76479921.4058,679
2012,Defense,Army,ORG-2869,W912LD,W7NY USPFO ACTIVITY RI ARNG,1,11010.0000,1
2012,Defense,Army,ORG-2869,W912NR,W7NB USPFO ACTIVITY LA ARNG,NULL,20253196.2755,664
2012,Defense,Army,ORG-2872,W911XK,W072 ENDIST DETROIT,NULL,66496055.5732,594
2012,Defense,Army,ORG-2872,W91278,W074 ENDIST MOBILE,1,789241.0000,3
2012,Defense,Army,ORG-2872,W9128A,W2SN ENDIST HONOLULU,NULL,316113647.0866,468
2012,Defense,Army,ORG-2872,W912DS,W2SD ENDIST NEW YORK,NULL,283453962.8358,730
2012,Defense,Army,ORG-2872,W912DY,W2V6 USA ENG SPT CTR HUNTSVIL,0,14686162.7666,38
2012,Defense,Army,ORG-2872,W912EQ,W07V ENDIST MEMPHIS,1,13342.4805,1
2012,Defense,Army,ORG-2872,W912GB,W2SD FEST NAU1 EUROPE,NULL,1040278196.8856,1537
2012,Defense,Army,ORG-2872,W912HP,W074 ENDIST CHARLESTON,NULL,251261498.3042,544
2012,Defense,Army,ORG-2872,W912HQ,W4LD USA HECSA,0,57487306.3410,394
2012,Defense,Army,ORG-2872,W912HZ,W2R2 USA ENGR R AND D CTR,0,281920532.5772,225
2012,Defense,Army,ORG-2872,W912P8,W07V ENDIST N ORLEANS,1,31817.2000,7
2012,Defense,Army,ORG-2872,W912PL,W075 ENDIST LOS ANGELES,NULL,794385641.4481,1870
2012,Defense,Army,ORG-2872,W912PM,W074 ENDIST WILMINGTON,NULL,201502510.6722,574
2012,Defense,Army,ORG-2877,W15P7T,W6QK ACC-APG,0,2550439921.4398,1785
2012,Defense,Army,ORG-2877,W25G1V,W0ML USA DEP TOBYHANNA,NULL,210350986.0358,9524
2012,Defense,Army,ORG-2877,W564KV,0409 AQ HQ,NULL,526581194.9190,7189
2012,Defense,Army,ORG-2877,W56HZV,W4GG HQ US ARMY TACOM,1,126930880.9573,81
2012,Defense,Army,ORG-2877,W9098S,W6QK ACC-RI,NULL,102917785.2334,2215
2012,Defense,Army,ORG-2877,W911QX,W6QK ACC-APG ADELPHI,1,207253482.1993,30
2012,Defense,Army,ORG-2877,W911QY,W6QK ACC-APG NATICK,NULL,748667757.2521,3277
2012,Defense,Army,ORG-2877,W911RX,W6QM MICC-FT RILEY,0,1124827.7159,22
2012,Defense,Army,ORG-2877,W911RZ,W6QM MICC-FT CARSON,NULL,126358215.9344,1319
2012,Defense,Army,ORG-2877,W911SA,W6QM MICC-ARCC NORTH,NULL,128058278.2236,2392
2012,Defense,Army,ORG-2877,W911SF,W6QM MICC-FT BENNING,1,30412.7402,3
2012,Defense,Army,ORG-2877,W911W6,W1DF AVIATION APPLIED TECH DIR,0,137813786.2466,194
2012,Defense,Army,ORG-2877,W91215,W1DF AVIATION APPLIED TECH DIR,NULL,19034475.8396,59
2012,Defense,Army,ORG-2877,W9124B,W6QM MICC-FT IRWIN,1,45695.7310,5
2010,Defense,Army,ORG-2874,W91GDW,W6GZ ELE    TWR,1,215351274.7599,129
2010,Defense,Army,ORG-2874,W91GEU,W6GZ ELE    RCC VICTORY,1,-72655.7969,2
2010,Defense,Army,ORG-2875,W9114F,W40M EUR REGIONAL CONTRACT OFC,NULL,92799950.9553,3845
2010,Defense,Army,ORG-2875,W91YTV,W40M SOUTH RGNL CONTR OFC EAST,NULL,132728825.5958,4116
2010,Defense,Army,ORG-2877,W31P4Q,W6QK ACC-RSA,0,288841816.6589,98
2010,Defense,Army,ORG-2877,W56HZV,W4GG HQ US ARMY TACOM,NULL,18517440733.9100,20107
2010,Defense,Army,ORG-2877,W909MY,W6QK ACC-APG CONT CT WASH OFC,0,86973440.2500,13
2010,Defense,Army,ORG-2877,W90AF2,0409 AQ HQ     HQ X1 HQ PARC,NULL,1404443.7344,74
2010,Defense,Army,ORG-2877,W911RP,W6QK PBA CONTR OFF,NULL,37129033.7121,710
2010,Defense,Army,ORG-2877,W911RQ,W0MC USA DEP RED RIVER,NULL,141581597.0116,1355
2010,Defense,Army,ORG-2877,W911RX,W6QM MICC-FT RILEY,1,283144.1602,2
2010,Defense,Army,ORG-2877,W911RZ,W6QM MICC-FT CARSON,NULL,165948603.9574,1885
2010,Defense,Army,ORG-2877,W911SE,W6QM MICC CTR-FT SAM HOUSTON,1,381441.5000,1
2010,Defense,Army,ORG-2877,W91215,W1DF AVIATION APPLIED TECH DIR,0,7399.0000,1
2010,Defense,Army,ORG-2877,W9124A,W6QK ACC-APG CONT CT SW SECTOR,NULL,103810109.0626,1598
2010,Defense,Army,ORG-2877,W9124G,W6QM MICC-FT RUCKER,NULL,239573807.1615,2145
2010,Defense,Army,ORG-2877,W9128Z,W6QK ACC-APG CONT CT SW SECTOR,NULL,280498134.8022,588
2010,Defense,Army,ORG-2877,W912CF,W6QM FT MONMOUTH DOC,NULL,382804.0000,2
2010,Defense,Army,ORG-2877,W912GY,W6QK SIAD CONTR OFF,NULL,33915370.5692,491
2010,Defense,Army,ORG-2877,W912PF,0414 AQ HQ     HQ PARC,NULL,58563985.7999,2036
2010,Defense,Army,ORG-2877,W912SR,0409 AQ HQ,NULL,894610.1657,103
2010,Defense,Army,ORG-2877,W91QF0,W6QM MICC-CARLISLE BARRACKS,NULL,22417706.4270,533
2010,Defense,Army,ORG-2877,W91QVN,0411 AQ HQ     HQ PARC,1,2739097.7070,59
2010,Defense,Army,ORG-2877,W91WAW,W6QK ADAP SPT OFF,0,846304.6406,2
2010,Defense,Army,ORG-2877,W91ZLK,W6QK ACC-APG DIR,1,4405581.9331,697
2010,Defense,Army,ORG-3960,W900KK,W6EC PEO STRI ORLANDO,1,68824747.0000,9
2010,Defense,Army,ORG-4020,W912JY,W313 ARMY VISUAL INFO CENTER,NULL,0.0000,0
2010,Defense,DLA,ORG-2773,SA7042,DLA DOCUMENT SERVICES,NULL,3359921.0393,28
2010,Defense,DLA,ORG-2776,SP8000,DLA STRATEGIC MATERIALS,NULL,10577492.3314,131
2010,Defense,DLA,ORG-2777,SP4510,DLA DISPOSITION SERVICES -  EBS,1,149637.4414,2
2010,Defense,DLA,ORG-2781,SPM500,DLA TROOP SUPPORT,NULL,701066223.5440,26223
2010,Defense,DLA,ORG-2781,SPM560,DLA TROOP SUPPORT,NULL,1806092.2600,144
2010,Defense,DLA,ORG-2781,SPM570,DLA TROOP SUPPORT,NULL,3736555.0000,29
