"SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","FiscalYear","Project.Title","BudgetMetric","OriginType","EnactedType","PBtotal","PBtype","EnactedTotal","Classified","ConstructionProjectTitle","ConstructionProject","ActualTotal"
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","E&T-16: JNT CTR OF EXCEL FOR CULINARY TRNG","TOAamount","Base",,,183,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","E&T-61: NET FIRES CENTER","TOAamount","Base",,,2995,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","E&T-29: PRIME POWER SCHOOL","TOAamount","Base",,,1250,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-132: MISC AF/NG HQS LEASED LOCATIONS","TOAamount","Base",,,805,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-99: DEFENSE/MILDEP ADJUDICATION ACT","TOAamount","Base",,,7343,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-108: MILDEP INVEST AGENCIES & CIS/DSS","TOAamount","Base",,,1910,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-69: MISC ARMY LEASED LOCATIONS","TOAamount","Base",,,77384,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-53: MISC DOD/DEF AGS/FOA LEASED LOCS","TOAamount","Base",,,2638,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-65: ARMY TEST & EVALUATION CMND HQS","TOAamount","Base",,,28828,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-71: NEW DEFENSE MEDIA AGENCY","TOAamount","Base",,,1554,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-14: TRANSPORTATION COMMAND COMPONENTS","TOAamount","Base",,,758,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-92: ARMY HQS & OTHER FOAS","TOAamount","Base",,,49815,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","IND-83B: NWS SEAL BEACH, CA","TOAamount","Base",,,533,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","IND-112: RIVER BANK ARMY AMMO PLANT, CA","TOAamount","Base",,,23847,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","IND-83A: ROCK ISLAND ARSENAL, IL","TOAamount","Base",,,272,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","IND-119: NEWPORT CHEMICAL DEPOT, IN","TOAamount","Base",,,5714,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","IND-106: KANSAS ARMY AMMUNITION PLANT, KS","TOAamount","Base",,,25655,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","IND-110: MISSISSIPPI ARMY AMMO PLANT, MS","TOAamount","Base",,,130,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","IND-120: UMATILLA CHEMICAL DEPOT, OR","TOAamount","Base",,,13835,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","IND-122: LONE STAR ARMY AMMO PLANT, TX","TOAamount","Base",,,1525,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","IND-117: DESERET CHEMICAL DEPOT, UT","TOAamount","Base",,,24614,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","MED-2: WALTER REED NMMC, BETHESDA, MD","TOAamount","Base",,,80738,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","MED-28: JNT CTRS EXCEL CHEM/BIO & MED R&DA","TOAamount","Base",,,15405,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","S&S-35: DLR PROCUREMENT MGMT CONSOLIDATION","TOAamount","Base",,,15028,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","TECH-18B: INTEGRATED W&A GUNS & AMMO SITE","TOAamount","Base",,,4764,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","TECH-9: DEFENSE RESEARCH SERVICE LED LABS","TOAamount","Base",,,2885,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-135: CORRECTIONS-FT LEAVENWORTH, KS","TOAamount","Base",,,328,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-145: ACT/RES PERS & RECRUIT CTRS-USA","TOAamount","Base",,,21378,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","TECH-5: EST ROTARY WING RDAT&E CTR - ARMY","TOAamount","Base",,,10182,,"U",,,
2013,"051201A","051201","A","BRAC - Army","ARMY","02","Global Posture Moves","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","USA-221: OPERATIONAL ARMY (LGBDS)","TOAamount","Base",,,8760,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","AL","ALABAMA","AIRFIELD RUNWAYS","MOBILE","2011","T-6 Outlying Landing Field","TOAamount","Base",,,28431,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","AZ","ARIZONA","AIRCRAFT MAINTENANCE FACILITIES","YUMA","2011","Aircraft Maintenance Hangar","TOAamount","Base",,,78209,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","AZ","ARIZONA","MISC ITEMS & EQUIP MAINT FACILITIES","YUMA","2011","Intermediate Maintenance Activity Fac.","TOAamount","Base",,,21000,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","AZ","ARIZONA","ELECTRIC POWER TRANSMISSION & DIST LINES","YUMA","2011","Utilities Infrastructure Upgrades","TOAamount","Base",,,40106,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","AZ","ARIZONA","OTHER AIRFIELD PAVEMENTS","YUMA","2011","Van Pad Complex Relocation","TOAamount","Base",,,15241,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","AZ","ARIZONA","AVIATION NAVIGATION & TRAFFIC AIDS FAC OTHER THAN BLD.","YUMA","2011","Communications Infrastructure Upgrade","TOAamount","Base",,,54844,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","AZ","ARIZONA","SIMULATION FACILITIES","YUMA","2011","Simulator Facility","TOAamount","Base",,,26439,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","CAMP PENDLETON, CALIFORNIA","2011","Bachelor Enlisted Quarters - 13 Area","TOAamount","Base",,,41905,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","ADMIN BLDGS","CAMP PENDLETON, CALIFORNIA","2011","Truck Company Operations Complex","TOAamount","Base",,,52293,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","SEWAGE & INDUSTRIAL WASTE TREATMENT & DISPOSAL","CAMP PENDLETON, CALIFORNIA","2011","North Region Tertiary Treatment Plant (INC)","TOAamount","Base",,,29295,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","POTABLE WATER DISTRIBUTION SYSTEM","CAMP PENDLETON, CALIFORNIA","2011","Conveyance/Water Treatment","TOAamount","Base",,,98449,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","DEPOT & ARSENAL AMMUNITION STORAGE","CAMP PENDLETON, CALIFORNIA","2011","Small Arms Magazine - Edson Range","TOAamount","Base",,,3760,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","TRAINING BUILDINGS","CAMP PENDLETON, CALIFORNIA","2011","CNATT/FRS - Aviation Training and BEQ","TOAamount","Base",,,64630,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","AIRCRAFT MAINTENANCE FACILITIES","CAMP PENDLETON, CALIFORNIA","2011","MALS-39 Maintenance Hangar Expansion","TOAamount","Base",,,48158,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","CAMP PENDLETON, CALIFORNIA","2011","Bachelor Enlisted Quarters - Las Flores","TOAamount","Base",,,36191,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","MISC UTILITIES-EACH","CAMP PENDLETON, CALIFORNIA","2011","Marine Corps Energy Initiative","TOAamount","Base",,,9728,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","AIRCRAFT MAINTENANCE FACILITIES","MIRAMAR","2011","Hangar 4","TOAamount","Base",,,32868,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","AIRCRAFT MAINTENANCE FACILITIES","MIRAMAR","2011","Aircraft Maintenance Hangar","TOAamount","Base",,,88465,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","AIRFIELD APRONS","MIRAMAR","2011","Parking Apron/Taxiway Expansion","TOAamount","Base",,,65012,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","PIERS AND WHARFS","SAN DIEGO","2011","Berthing Pier 12 Repl. & Dredging, Phase 1","TOAamount","Base",,,105988,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","SAN DIEGO","2011","Bachelor Enlisted Quarters, Homeport Ashore","TOAamount","Base",,,73655,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","MISC UTILITIES-EACH","SAN DIEGO","2011","Marine Corps Energy Initiative","TOAamount","Base",,,9929,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","TWENTYNINE PALMS, CALIFORNIA","2011","BEQ & Parking Structure","TOAamount","Base",,,51987,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","AIRCRAFT MAINTENANCE FACILITIES","CORONADO","2011","Rotary Hangar","TOAamount","Base",,,65657,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","FL","FLORIDA","CARGO HANDLING AND STAGING AREAS","BLOUNT ISLAND","2011","Container Staging and Loading Lot","TOAamount","Base",,,3381,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","FL","FLORIDA","CARGO HANDLING AND STAGING AREAS","BLOUNT ISLAND","2011","Hardstand Extension","TOAamount","Base",,,12624,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","FL","FLORIDA","INSTALL & ORG COVERED STORAGE","BLOUNT ISLAND","2011","Consolidated Warehouse Facility","TOAamount","Base",,,13295,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","FL","FLORIDA","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","BLOUNT ISLAND","2011","Washrack Expansion","TOAamount","Base",,,8878,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","FL","FLORIDA","CARGO HANDLING AND STAGING AREAS","BLOUNT ISLAND","2011","Container Storage Lot","TOAamount","Base",,,3703,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","FL","FLORIDA","SHIPS AND SPARES MAINTENANCE FACILITIES","BLOUNT ISLAND","2011","Paint and Blast Facility","TOAamount","Base",,,18419,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","GA","GEORGIA","HARBOR PROTECTION FACILITIES","KINGS BAY","2011","Security Enclave & Vehicle Barriers","TOAamount","Base",,,43997,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","GA","GEORGIA","ELECTRIC POWER SOURCE","KINGS BAY","2011","Waterfront Emergency Power","TOAamount","Base",,,15310,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","HI","HAWAII","INDOOR ATHLETIC FAC","CAMP SMITH","2011","Physical Fitness Center","TOAamount","Base",,,28892,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","HI","HAWAII","SHIP OPERATIONAL BUILDINGS","KANEOHE BAY","2011","Waterfront Operations Facility","TOAamount","Base",,,18703,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","HI","HAWAII","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","KANEOHE BAY","2011","Bachelor Enlisted Quarters","TOAamount","Base",,,88457,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","HI","HAWAII","ADMIN BLDGS","PEARL HARBOR","2011","Joint POW/MIA Accounting Command","TOAamount","Base",,,95540,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","HI","HAWAII","ADMIN BLDGS","PEARL HARBOR","2011","Ctr for Disaster Mgt/Humanitarion Assistance","TOAamount","Base",,,8936,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","MD","MARYLAND","AMMUNITION, EXPLOSIVES, & TOXIC PROD FAC.","INDIAN HEAD","2011","Agile Chemical Facility, Phase 2","TOAamount","Base",,,33472,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","MD","MARYLAND","AIRCRAFT RDT&E BUILDINGS","PATUXENT RIVER","2011","Broad Area Maritime Surveillance T&E Fac.","TOAamount","Base",,,33034,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","COMMUNICATION BUILDINGS","CAMP LEJEUNE, NORTH CAROLINA","2011","2nd Intel Battalion Mainteance/Ops Complex","TOAamount","Base",,,88249,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","ADMIN BLDGS","CAMP LEJEUNE, NORTH CAROLINA","2011","Maintenance/Ops Complex - 2nd Anglico","TOAamount","Base",,,35292,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","CAMP LEJEUNE, NORTH CAROLINA","2011","Bachelor Enlisted Quarters - Courthouse Bay","TOAamount","Base",,,81250,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","ROADS","CAMP LEJEUNE, NORTH CAROLINA","2011","Utility Expansion - Hadnot Point","TOAamount","Base",,,55206,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","OTHER IMPROVEMENTS","CAMP LEJEUNE, NORTH CAROLINA","2011","Utility Expansion - French Creek","TOAamount","Base",,,54795,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","UNACCOM PERSONNEL HOUSING MESS FAC","CAMP LEJEUNE, NORTH CAROLINA","2011","Mess Hall - French Creek","TOAamount","Base",,,24317,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","OPERATIONAL SUPPORT BUILDINGS","CAMP LEJEUNE, NORTH CAROLINA","2011","EOD Addition - 2nd Marine Logistics Group","TOAamount","Base",,,7254,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","CAMP LEJEUNE, NORTH CAROLINA","2011","Bachelor Enlisted Quart - Wallace Creek North","TOAamount","Base",,,45254,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","UNACCOM PERSONNEL HOUSING MESS FAC","CAMP LEJEUNE, NORTH CAROLINA","2011","Mess Hall Addition - Courthouse Bay","TOAamount","Base",,,1499,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","CAMP LEJEUNE, NORTH CAROLINA","2011","Motor Transportation/Comm. Maintenance Fac.","TOAamount","Base",,,12907,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","CAMP LEJEUNE, NORTH CAROLINA","2011","Bachelor Enlisted Quarters - French Creek","TOAamount","Base",,,43568,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","CAMP LEJEUNE, NORTH CAROLINA","2011","Bachelor Enlisted Quarters - Camp Johnson","TOAamount","Base",,,46005,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","CAMP LEJEUNE, NORTH CAROLINA","2011","BEQ - Wallace Creek","TOAamount","Base",,,50504,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","INSTALL & ORG COVERED STORAGE","CAMP LEJEUNE, NORTH CAROLINA","2011","Armory - II MEF - Wallace Creek","TOAamount","Base",,,12006,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","MISC UTILITIES-EACH","CAMP LEJEUNE, NORTH CAROLINA","2011","Marine Corps Energy Initiative","TOAamount","Base",,,8869,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","CAMP LEJEUNE, NORTH CAROLINA","2011","Bachelor Enlisted Quarters - Rifle Range","TOAamount","Base",,,54112,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","DEPOT & ARSENAL AMMUNITION STORAGE","CHERRY POINT MARINE CORPS AIR STATION","2011","Missile Magazine","TOAamount","Base",,,4779,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","CHERRY POINT MARINE CORPS AIR STATION","2011","Bachelor Enlisted Quarters","TOAamount","Base",,,42883,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","ELECTRIC POWER TRANSMISSION & DIST LINES","CHERRY POINT MARINE CORPS AIR STATION","2011","Station Infrastructure Upgrades","TOAamount","Base",,,5850,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","LAND PURCHASE, CONDEMNATION, DONATION, OR TRANSFER","CHERRY POINT MARINE CORPS AIR STATION","2011","Mariners Bay Land Acquisition - Bogue","TOAamount","Base",,,3706,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","AIRCRAFT MAINTENANCE FACILITIES","NEW RIVER","2011","Hangar","TOAamount","Base",,,62154,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","AIRCRAFT MAINTENANCE FACILITIES","NEW RIVER","2011","Hangar (HMLA)","TOAamount","Base",,,62618,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","RI","RHODE ISLAND","ELECTRONIC AND COMMUNICATIONS EQUIP RDT&E BUILDINGS","NEWPORT","2011","Electromagnetic Sensor Facility","TOAamount","Base",,,26403,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","INDOOR ATHLETIC FAC","BEAUFORT","2011","Physical Fitness Center","TOAamount","Base",,,15085,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","LAND PURCHASE, CONDEMNATION, DONATION, OR TRANSFER","BEAUFORT","2011","AICUZ Land Acquisition","TOAamount","Base",,,20716,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","AIRCRAFT MAINTENANCE FACILITIES","BEAUFORT","2011","Aircraft Hangar","TOAamount","Base",,,45399,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","TRAINING BUILDINGS","BEAUFORT","2011","Training and Simulator Facility","TOAamount","Base",,,40941,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","PIERS AND WHARFS","NORFOLK","2011","Pier 1 Upgrades to Berth USNS Comfort","TOAamount","Base",,,9810,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","PIERS AND WHARFS","NORFOLK","2011","Piers 9 & 10 Upgrades for DDG 1000","TOAamount","Base",,,1396,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","PIERS AND WHARFS","PORTSMOUTH","2011","Ship Repair Pier Replacement (INC)","TOAamount","Base",,,74496,,"U",,,
2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","OFFICERS UNACCOM PERSONNEL HOUSING","QUANTICO","2011","Student Officer Quarters - TBS","TOAamount","Base",,,54573,,"U",,,
