"","ProductOrServiceArea","ProductOrServiceCode","ProductOrServiceCodeText","Total","OCO","MinOfTotalFiscalYear","MaxOfTotalFiscalYear","MinOfOCOfiscalYear","MaxOfOCOfiscalYear","OCOrate"
"1980","PAMS","AN46","R&D- MEDICAL: HEALTH SERVICES (MANAGEMENT/SUPPORT)",0.240109421731872,0.000710026693071941,2000,2016,2007,2015,0.00295709634361963
"1981","PAMS","AN56","MENTAL HEALTH (MANAGEMENT/SUPPORT)",1.05933982834523,0,2000,2016,NA,NA,0
"1982","PAMS","AN66","R&D- MEDICAL: REHABILITATIVE ENGINEERING (MANAGEMENT/SUPPORT)",0.000941823681506954,0,2002,2016,NA,NA,0
"1983","PAMS","AN76","R&D- MEDICAL: SPECIALIZED MEDICAL SERVICES (MANAGEMENT/SUPPORT)",0.100930894481159,0.0175602619087202,2000,2016,2015,2016,0.173983020748898
"1984","PAMS","AN86","AIDS RESEARCH (MANAGEMENT/SUPPORT)",0.453055691706727,0,2000,2016,NA,NA,0
"1985","PAMS","AN96","OTHER MEDICAL (MANAGEMENT/SUPPORT)",0.225669310147505,8.70444192626141e-05,2000,2016,2007,2014,0.000385716689636348
"1986","PAMS","AP26","LAND (MANAGEMENT/SUPPORT)",0.0263677941065692,0,2000,2016,NA,NA,0
"1987","PAMS","AP36","MINERAL (MANAGEMENT/SUPPORT)",1.59206399966376e-05,0,2009,2009,NA,NA,0
"1988","PAMS","AP46","R&D- NATURAL RESOURCE: RECREATION (MANAGEMENT/SUPPORT)",0.00711847399524923,0,2004,2016,NA,NA,0
"1989","PAMS","AP56","R&D- NATURAL RESOURCE: MARINE AND OCEANOGRAPHIC (MANAGEMENT/SUPPORT)",0.00186541764458191,-4.06358843122725e-06,2000,2013,2012,2012,-0.0021783799692417
"1990","PAMS","AP66","R&D- NATURAL RESOURCE: MARINE FISHERIES (MANAGEMENT/SUPPORT)",0.00476863048016562,0,2002,2016,NA,NA,0
"1991","PAMS","AP76","ATMOSPHERIC (MANAGEMENT/SUPPORT)",0.0238897675293188,0,2004,2016,NA,NA,0
"1992","PAMS","AP96","R&D- NATURAL RESOURCE: OTHER (MANAGEMENT/SUPPORT)",0.00265560417364227,0,2000,2016,NA,NA,0
"1993","PAMS","AQ16","R&D-SOCIAL SVCS-GERIATRIC-MGMT SUP",5.33965071512641e-05,0,2013,2013,NA,NA,0
"1994","PAMS","AQ96","R&D- SOCIAL SERVICES: OTHER (MANAGEMENT/SUPPORT)",0.0289206415678534,2.45e-05,2000,2016,2015,2015,0.000847145798702918
"1995","PAMS","AR16","R&D- SPACE: AERONAUTICS/SPACE TECHNOLOGY (MANAGEMENT/SUPPORT)",0.638235063405377,0.000191445887396088,2000,2016,2011,2012,0.000299961406655733
"1996","PAMS","AR26","R&D- SPACE: SCIENCE/APPLICATIONS (MANAGEMENT/SUPPORT)",0.105032975222786,0,2000,2016,NA,NA,0
"1997","PAMS","AR36","R&D- SPACE: FLIGHT (MANAGEMENT/SUPPORT)",0.532163880887935,0,2000,2016,NA,NA,0
"1998","PAMS","AR46","R&D- SPACE: OPERATIONS, TRACKING AND DATA ACQUISITION (MANAGEMENT/SUPPORT)",0.113908138241732,-5.80885669021221e-05,2000,2016,2007,2007,-0.000509959760547123
"1999","PAMS","AR56","R&D-SPACE & TERRESTRIAL-MGMT SUP",0.00176534618424662,0,2003,2003,NA,NA,0
"2000","PAMS","AR66","R&D-SPACE STATION-MGMT SUP",0.0198038956289959,0,2000,2016,NA,NA,0
"2001","PAMS","AR76","R&D-COMMERCIAL PROGRAMS-MGMT SUP",0.00583356723170052,0,2000,2009,NA,NA,0
"2002","PAMS","AR96","R&D- SPACE: OTHER (MANAGEMENT/SUPPORT)",0.00971274529722249,0,2000,2012,NA,NA,0
"2003","PAMS","AS16","R&D- MODAL TRANSPORTATION: AIR (MANAGEMENT/SUPPORT)",0.00717665065212282,0,2005,2016,NA,NA,0
"2004","PAMS","AS26","R&D- MODAL TRANSPORTATION: SURFACE MOTOR VEHICLES (MANAGEMENT/SUPPORT)",0.0149497512920368,0.000340066627107604,2002,2016,2012,2012,0.0227473100029928
"2005","PAMS","AS36","R&D- MODAL TRANSPORTATION: RAIL (MANAGEMENT/SUPPORT)",0.000319843945825245,0,2003,2014,NA,NA,0
"2006","PAMS","AS46","R&D- MODAL TRANSPORTATION: MARINE (MANAGEMENT/SUPPORT)",0.000634607021065159,0,2000,2014,NA,NA,0
"2007","PAMS","AS96","R&D-OTHER MODAL TRANS-MGMT SUP",0.000985804080576634,0,2001,2009,NA,NA,0
"2008","PAMS","AT16","R&D- OTHER TRANSPORTATION: HIGHWAYS, ROADS, AND BRIDGES (MANAGEMENT/SUPPORT)",0.0232106267878791,0,2000,2016,NA,NA,0
"2009","PAMS","AT26","R&D- OTHER TRANSPORTATION: HUMAN FACTORS CONCERNING TRANSPORTATION (MANAGEMENT/SUPPORT)",0.000748732688136576,0,2002,2014,NA,NA,0
"2010","PAMS","AT36","R&D- OTHER TRANSPORTATION: NAVIGATION AND NAVIGATIONAL AIDS (MANAGEMENT/SUPPORT)",0.00011039631030038,0,2005,2015,NA,NA,0
"2011","PAMS","AT46","R&D- OTHER TRANSPORTATION: PASSENGER SAFETY AND SECURITY (MANAGEMENT/SUPPORT)",0.00182229234577452,0,2007,2015,NA,NA,0
"2012","PAMS","AT56","R&D-TRANS-PIPELINE SAFETY-MGMT SUP",0,0,2011,2011,NA,NA,NA
"2013","PAMS","AT66","R&D- OTHER TRANSPORTATION: TRAFFIC MANAGEMENT (MANAGEMENT/SUPPORT)",0.00214377038046961,0,2004,2016,NA,NA,0
"2014","PAMS","AT76","R&D- OTHER TRANSPORTATION: TUNNELS AND OTHER SUBSURFACE STRUCTURES (MANAGEMENT/SUPPORT)",6.19586910812338e-05,0,2004,2012,NA,NA,0
"2015","PAMS","AT86","R&D- OTHER TRANSPORTATION: TRANSPORTING HAZARDOUS MATERIALS (MANAGEMENT/SUPPORT)",0.00368239574715944,6.68e-06,2004,2016,2015,2015,0.00181403642048872
"2016","PAMS","AT96","R&D- OTHER TRANSPORTATION: OTHER GENERAL (MANAGEMENT/SUPPORT)",0.0172468841070539,0,2000,2016,NA,NA,0
"2017","PAMS","AV16","R&D-SUBSURFACE MINING EQ-MGMT SUP",6.00570773517959e-05,0,2009,2009,NA,NA,0
"2018","PAMS","AV26","R&D-SURFACE MINING EQ-MGMT SUP",4.16497155841675e-05,0,2002,2002,NA,NA,0
"2019","PAMS","AV36","R&D-SUBSURF MINING METHS-MGMT SUP",0.00046903314434704,0,2008,2010,NA,NA,0
"2020","PAMS","AV66","MINING SAFETY (MANAGEMENT/SUPPORT)",0.000693794193326587,0,2008,2015,NA,NA,0
"2021","PAMS","AV76","METALLURGICAL (MANAGEMENT/SUPPORT)",6.64135628154893e-06,0,2007,2009,NA,NA,0
"2022","PAMS","AV96","R&D- MINING: OTHER MINING ACTIVITIES (MANAGEMENT/SUPPORT)",7.27454283293242e-05,0,2008,2014,NA,NA,0
"2023","PAMS","AZ16","R&D- OTHER RESEARCH AND DEVELOPMENT (MANAGEMENT/SUPPORT)",8.45684506837947,0.00213660679404581,2000,2016,2012,2016,0.000252648212988396
"2024","PAMS","B","SPECIAL STUDIES/ANALYSIS, NOT RANDD",1.40011012048721e-05,0,2005,2005,NA,NA,0
"2025","PAMS","B502","AIR QUALITY ANALYSES",0.463604153710705,0.000375470821168547,2000,2016,2008,2015,0.000809895291410277
"2026","PAMS","B503","SPECIAL STUDIES/ANALYSIS- ARCHEOLOGICAL/PALEONTOLOGICAL",0.464534849095046,0.00115906994710205,2000,2016,2007,2015,0.0024951194713594
"2027","PAMS","B504","SPECIAL STUDIES/ANALYSIS- CHEMICAL/BIOLOGICAL",1.53246169132807,0.00258324364323303,2000,2016,2003,2012,0.00168568236181769
"2028","PAMS","B505","COST BENEFIT ANALYSES",0.183003885803797,0,2000,2016,NA,NA,0
"2029","PAMS","B506","SPECIAL STUDIES/ANALYSIS- DATA (OTHER THAN SCIENTIFIC)",2.94836911067806,0.00885162948123851,2000,2016,2008,2016,0.00300221212099282
"2030","PAMS","B507","ECONOMIC STUDIES",0.439005193887812,6.08079999871574e-06,2000,2016,2009,2014,1.38513167574726e-05
"2031","PAMS","B509","SPECIAL STUDIES/ANALYSIS- ENDANGERED SPECIES: PLANT/ANIMAL",0.238237450060294,0.000359248553063819,2000,2016,2010,2013,0.00150794324306653
"2032","PAMS","B510","SPECIAL STUDIES/ANALYSIS- ENVIRONMENTAL ASSESSMENTS",3.74658320874138,0.00477720448623999,2000,2016,2007,2016,0.00127508298096623
"2033","PAMS","B513","SPECIAL STUDIES/ANALYSIS- FEASIBILITY (NON-CONSTRUCTION)",0.654106358238698,0.0005019726433476,2000,2016,2009,2013,0.000767417465103464
"2034","PAMS","B516","ANIMAL AND FISHERIES STUDIES",0.300779493679086,6.36293946009706e-05,2000,2016,2011,2015,0.000211548313426112
"2035","PAMS","B517","GEOLOGICAL STUDIES",0.0893299735756361,0.00496675564827529,2000,2016,2012,2013,0.0556001020650691
"2036","PAMS","B518","GEOPHYSICAL STUDIES",0.0697280152552697,0.00020985514045241,2000,2016,2009,2016,0.00300962446276642
"2037","PAMS","B519","GEOTECHNICAL STUDIES",0.134774808206522,3.76624593860719e-06,2000,2016,2010,2010,2.79447323184908e-05
"2038","PAMS","B520","GRAZING/RANGE STUDIES",0.0193420923379938,0,2000,2016,2010,2010,0
"2039","PAMS","B521","HISTORICAL STUDIES",0.117918617911488,0.000233709689341675,2000,2016,2007,2015,0.00198195750154655
"2040","PAMS","B522","LEGAL STUDIES",0.108637038872518,1.11805049485711e-05,2000,2016,2008,2015,0.000102916142271615
"2041","PAMS","B524","MATHEMATICAL/STATISTICAL ANALYSES",0.339384258921719,0.000112457301264106,2000,2016,2006,2012,0.000331356856742272
"2042","PAMS","B525","NATURAL RESOURCE STUDIES",0.207697459709912,0.00242987069711305,2000,2016,2006,2016,0.0116990872228616
"2043","PAMS","B526","OCEANOLOGICAL STUDIES",0.274699899631748,0.000287353553061179,2000,2016,2008,2011,0.0010460635531589
"2044","PAMS","B527","RECREATION STUDIES",0.0234870629069651,0,2000,2016,NA,NA,0
"2045","PAMS","B528","REGULATORY STUDIES",0.338962930745744,-0.00019391502027722,2000,2016,2011,2013,-0.000572083265419591
"2046","PAMS","B529","SCIENTIFIC DATA STUDIES",2.977070930022,0.00396637570514145,2000,2016,2010,2016,0.00133230809690925
"2047","PAMS","B530","SEISMOLOGICAL STUDIES",0.0312096721134402,0.00259337940982582,2000,2016,2012,2013,0.0830953750619185
"2048","PAMS","B532","SOIL STUDIES",0.0591841067555023,9.63610966560307e-06,2000,2016,2011,2012,0.000162815833402896
"2049","PAMS","B533","SPECIAL STUDIES/ANALYSIS- WATER QUALITY",0.274417458037346,0.000145523610359634,2000,2016,2006,2015,0.000530300117931381
"2050","PAMS","B534","SPECIAL STUDIES/ANALYSIS- WILDLIFE",0.0923531521290824,0.00707098711858181,2000,2016,2010,2013,0.0765646537835402
"2051","PAMS","B537","MEDICAL AND HEALTH STUDIES",4.35299834086765,0.00698643792084202,2000,2016,2004,2016,0.00160497141826373
"2052","PAMS","B538","INTELLIGENCE STUDIES",1.10691190712679,0.123020952056345,2000,2016,2013,2016,0.111138882203979
"2053","PAMS","B539","AERONAUTIC/SPACE STUDIES",1.63204195527057,0.000778761122018925,2000,2016,2007,2014,0.000477169793033795
"2054","PAMS","B540","BUILDING TECHNOLOGY STUDIES",0.197298730774262,7.05026068292647e-06,2000,2016,2016,2016,3.57339383545907e-05
"2055","PAMS","B541","DEFENSE STUDIES",6.96875692685099,0.00387715068248732,2000,2016,2009,2015,0.000556361876757166
"2056","PAMS","B542","EDUCATIONAL STUDIES AND ANALYSES",1.57469514672111,0.000666500260144326,2000,2016,2008,2016,0.000423256692911094
"2057","PAMS","B543","ENERGY STUDIES",2.65705936079433,9.47283251705424e-06,2000,2016,2012,2012,3.56515652485172e-06
"2058","PAMS","B544","SPECIAL STUDIES/ANALYSIS- TECHNOLOGY",0.772433150540879,0.000138690134660391,2000,2016,2008,2015,0.00017954969250514
"2059","PAMS","B545","SPECIAL STUDIES/ANALYSIS- HOUSING/COMMUNITY DEVELOPMENT",0.083375874524622,0.000601742982131112,2000,2016,2004,2016,0.00721723143009923
"2060","PAMS","B546","SPECIAL STUDIES/ANALYSIS- SECURITY (PHYSICAL/PERSONAL)",1.19460966953785,0.0026547632427191,2000,2016,2011,2016,0.00222228507805912
"2061","PAMS","B547","SPECIAL STUDIES/ANALYSIS- ACCOUNTING/FINANCIAL MANAGEMENT",0.660749658722559,0.00427611885611039,2000,2016,2011,2016,0.0064716171997387
"2062","PAMS","B548","SPECIAL STUDIES/ANALYSIS- TRADE ISSUE",0.00909003093820951,4.34274780723044e-06,2000,2016,2013,2013,0.000477748407761288
"2063","PAMS","B549","SPECIAL STUDIES/ANALYSIS- FOREIGN/NATIONAL SECURITY POLICY",0.0822758839471789,3.24923390349073e-05,2000,2016,2007,2016,0.000394919355175417
"2064","PAMS","B550","SPECIAL STUDIES/ANALYSIS- ORGANIZATION/ADMINISTRATIVE/PERSONNEL",0.527849805474306,0.00228529569601778,2000,2016,2008,2016,0.00432944309596609
"2065","PAMS","B551","MOBILIZATION/PREPAREDNESS STUDIES",0.0726552425394051,0.000314730040191917,2000,2016,2008,2008,0.00433182836078512
"2066","PAMS","B552","MANPOWER STUDIES",0.114520313141735,0,2000,2016,2012,2012,0
"2067","PAMS","B553","COMMUNICATIONS STUDIES",0.228807623684784,0.000363700176423187,2000,2016,2007,2016,0.00158954570903737
"2068","PAMS","B554","SPECIAL STUDIES/ANALYSIS- ACQUISITION POLICY/PROCEDURES",0.0909213302764399,0,2000,2016,2014,2015,0
"2069","PAMS","B555","ELDERLY/HANDICAPPED STUDIES",0.00430137686637285,0,2000,2016,NA,NA,0
"2070","PAMS","B599","OTHER SPECIAL STUDIES AND ANALYSES",13.729698278144,0.0150119880002632,2000,2016,2007,2016,0.00109339533150269
"2071","PAMS","C","ARCHITECT/ENGINEER SERVICES",0.0166916109796485,0,2007,2008,NA,NA,0
"2072","PAMS","C1","ARCH-ENG SVCS - CONSTRUCTION",0.000146923161646128,0,2005,2005,NA,NA,0
"2073","PAMS","C111","BLDGS & FAC / ADMIN & SVC BLDGS",4.19013761183563,0.0135416622037812,2000,2016,2003,2013,0.0032317941457414
"2074","PAMS","C112","BLDGS & FAC / AIRFIELD, COM & MSL F",0.919298506057123,0.00151219813119615,2000,2016,2007,2016,0.00164494788279595
"2075","PAMS","C113","EDUCATIONAL BUILDINGS",0.301750732307561,0.0233319321115377,2000,2016,2003,2016,0.0773218740286487
"2076","PAMS","C114","HOSPITAL BUILDINGS",1.71829698560276,0.0380510771360425,2000,2016,2002,2013,0.0221446452242333
"2077","PAMS","C115","INDUSTRIAL BUILDINGS",0.633118300548961,0.0116308436081088,2000,2016,2005,2011,0.018370727236954
"2078","PAMS","C116","RESIDENTIAL BUILDINGS",0.45974962193319,0.0141986696683118,2000,2016,2004,2011,0.030883483076306
"2079","PAMS","C117","WAREHOUSE BUILDINGS",0.333173284587853,0.00558060370338467,2000,2016,2006,2013,0.0167498534892678
"2080","PAMS","C119","OTHER BUILDINGS",2.26841411354793,0.0115523185832944,2000,2016,2003,2016,0.00509268502355854
"2081","PAMS","C121","CONSERVATION AND DEVELOPMENT",0.129968424463963,0,2000,2016,NA,NA,0
"2082","PAMS","C122","HIGHWAY, ROADS, STREETS, BRIDGES, A",0.781674942515727,0.0276425656253651,2000,2016,2001,2015,0.0353632489950373
"2083","PAMS","C123","ELECTRIC POWER GENERATION (EPG)",1.63913064497436,0.040013522702244,2000,2016,2007,2015,0.0244114298179508
"2084","PAMS","C124","UTILITIES",1.20739423516323,0.012003251714602,2000,2016,2004,2014,0.00994145190115084
"2085","PAMS","C129","OTHER NON-BUILDING STRUCTURES",0.674053294399401,0.00322125300596414,2000,2016,2003,2013,0.00477892925192861
"2086","PAMS","C130","RESTORATION",0.857620525031166,0.00221110822537356,2000,2016,2001,2014,0.00257818949155072
"2087","PAMS","C1AA","ARCHITECT AND ENGINEERING- CONSTRUCTION: OFFICE BUILDINGS",1.42601293220835,0.000219054842700425,2012,2016,2012,2016,0.000153613503603501
"2088","PAMS","C1AB","ARCHITECT AND ENGINEERING- CONSTRUCTION: CONFERENCE SPACE AND FACILITIES",0.00877155832636438,0,2012,2016,NA,NA,0
"2089","PAMS","C1AZ","ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER ADMINISTRATIVE FACILITIES/SERVICE BUILDINGS",0.221239320616742,0,2012,2016,2015,2015,0
"2090","PAMS","C1BA","ARCHITECT AND ENGINEERING- CONSTRUCTION: AIR TRAFFIC CONTROL TOWERS",0.0035372790023228,0,2012,2016,NA,NA,0
"2091","PAMS","C1BB","ARCHITECT AND ENGINEERING- CONSTRUCTION: AIR TRAFFIC CONTROL TRAINING FACILITIES",0.00371655069782375,8.50921458286909e-06,2012,2016,2016,2016,0.00228954621494918
"2092","PAMS","C1BC","ARCHITECT AND ENGINEERING- CONSTRUCTION: RADAR AND NAVIGATIONAL FACILITIES",0.00956519617920267,0,2012,2016,NA,NA,0
"2093","PAMS","C1BD","ARCHITECT AND ENGINEERING- CONSTRUCTION: AIRPORT RUNWAYS AND TAXIWAYS",0.0263490757463183,0,2012,2016,NA,NA,0
"2094","PAMS","C1BE","ARCHITECT AND ENGINEERING- CONSTRUCTION: AIRPORT TERMINALS",0.00184287876895562,0,2013,2016,NA,NA,0
"2095","PAMS","C1BF","ARCHITECT AND ENGINEERING- CONSTRUCTION: MISSILE SYSTEM FACILITIES",0.0324741987275842,0,2012,2016,NA,NA,0
"2096","PAMS","C1BG","ARCHITECT AND ENGINEERING- CONSTRUCTION: ELECTRONIC AND COMMUNICATIONS FACILITIES",0.0110666458125732,5.38885787706784e-05,2012,2016,2012,2012,0.00486945906495477
"2097","PAMS","C1BZ","ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER AIRFIELD STRUCTURES",0.0452734211880137,0,2012,2016,NA,NA,0
"2098","PAMS","C1CA","ARCHITECT AND ENGINEERING- CONSTRUCTION: SCHOOLS",0.054904497868331,0.0015536383324818,2012,2016,2013,2016,0.0282971048420778
"2099","PAMS","C1CZ","ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER EDUCATIONAL BUILDINGS",0.0764261552056484,0,2012,2016,NA,NA,0
"2100","PAMS","C1DA","ARCHITECT AND ENGINEERING- CONSTRUCTION: HOSPITALS AND INFIRMARIES",0.619971944498499,0.000531847943231798,2012,2016,2013,2013,0.000857858082049204
"2101","PAMS","C1DB","ARCHITECT AND ENGINEERING- CONSTRUCTION: LABORATORIES AND CLINICS",0.108245948246063,0.00840920718221905,2012,2016,2014,2016,0.0776861149860626
"2102","PAMS","C1DZ","ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER HOSPITAL BUILDINGS",0.105035808007387,0.000649181776192052,2012,2016,2013,2014,0.00618057582940094
"2103","PAMS","C1EA","ARCHITECT AND ENGINEERING- CONSTRUCTION: AMMUNITION FACILITIES",0.0163192730308028,0,2012,2016,NA,NA,0
"2104","PAMS","C1EB","ARCHITECT AND ENGINEERING- CONSTRUCTION: MAINTENANCE BUILDINGS",0.0377762103523777,7.33459295534503e-06,2012,2016,2014,2016,0.000194159045783781
"2105","PAMS","C1EC","ARCHITECT AND ENGINEERING- CONSTRUCTION: PRODUCTION BUILDINGS",0.00986237137429463,0,2012,2016,NA,NA,0
"2106","PAMS","C1ED","ARCHITECT AND ENGINEERING- CONSTRUCTION: SHIP CONSTRUCTION AND REPAIR FACILITIES",0.0167546479561921,9.60935353095579e-05,2012,2016,2014,2014,0.0057353359832335
"2107","PAMS","C1EE","ARCHITECT AND ENGINEERING- CONSTRUCTION: TANK AUTOMOTIVE FACILITIES",0.00122068623409528,0,2013,2016,NA,NA,0
"2108","PAMS","C1EZ","ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER INDUSTRIAL BUILDINGS",0.0309114835055603,0,2012,2016,NA,NA,0
"2109","PAMS","C1FA","ARCHITECT AND ENGINEERING- CONSTRUCTION: FAMILY HOUSING FACILITIES",0.0131279273916975,0.000244084248236235,2012,2016,2012,2016,0.0185927481889184
"2110","PAMS","C1FB","ARCHITECT AND ENGINEERING- CONSTRUCTION: RECREATIONAL BUILDINGS",0.0109090135346271,0,2012,2016,NA,NA,0
"2111","PAMS","C1FC","ARCHITECT AND ENGINEERING- CONSTRUCTION: TROOP HOUSING FACILITIES",0.03110536292652,0,2012,2016,NA,NA,0
"2112","PAMS","C1FD","ARCHITECT AND ENGINEERING- CONSTRUCTION: DINING FACILITIES",0.0148145086678319,0.00124737479326436,2012,2016,2014,2014,0.0841995385221855
"2113","PAMS","C1FE","ARCHITECT AND ENGINEERING- CONSTRUCTION: RELIGIOUS FACILITIES",0.00174347809203179,0,2012,2016,NA,NA,0
"2114","PAMS","C1FF","ARCHITECT AND ENGINEERING- CONSTRUCTION: PENAL FACILITIES",0.0050219697004671,0,2012,2016,NA,NA,0
"2115","PAMS","C1FZ","ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER RESIDENTIAL BUILDINGS",0.00945626089098404,0.00291396563621583,2012,2016,2014,2016,0.308151992612018
"2116","PAMS","C1GA","ARCHITECT AND ENGINEERING- CONSTRUCTION: AMMUNITION STORAGE BUILDINGS",0.00726668158924556,0,2012,2016,NA,NA,0
"2117","PAMS","C1GB","ARCHITECT AND ENGINEERING- CONSTRUCTION: FOOD OR GRAIN STORAGE BUILDINGS",4.5e-06,0,2015,2015,NA,NA,0
"2118","PAMS","C1GC","ARCHITECT AND ENGINEERING- CONSTRUCTION: FUEL STORAGE BUILDINGS",0.00240615736663185,0,2012,2016,NA,NA,0
"2119","PAMS","C1GD","ARCHITECT AND ENGINEERING- CONSTRUCTION: OPEN STORAGE FACILITIES",0.000665282312015887,3.08955639928212e-05,2012,2016,2016,2016,0.0464397796766967
"2120","PAMS","C1GZ","ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER WAREHOUSE BUILDINGS",0.0584539059895574,0,2012,2016,NA,NA,0
"2121","PAMS","C1HA","ARCHITECT AND ENGINEERING- CONSTRUCTION: GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) R&D FACS",0.0367587534401094,0,2012,2016,NA,NA,0
"2122","PAMS","C1HB","ARCHITECT AND ENGINEERING- CONSTRUCTION: GOVERNMENT-OWNED GOVERNMENT-OPERATED (GOGO) R&D FACS",0.00281757942050971,0,2012,2016,NA,NA,0
"2123","PAMS","C1HC","ARCHITECT AND ENGINEERING- CONSTRUCTION: GOVT-OWNED CTR-OPERATED (GOCO) ENVIRONMENTAL LABORATORIES",0.00080982136392264,0,2012,2016,NA,NA,0
"2124","PAMS","C1HZ","ARCHITECT AND ENGINEERING- CONSTRUCTION: GOVT-OWNED GOVT-OPERATED (GOGO) ENVIRONMENTAL LABORATORIES",0.00286048231656271,0,2013,2016,NA,NA,0
"2125","PAMS","C1JA","ARCHITECT AND ENGINEERING- CONSTRUCTION: MUSEUMS AND EXHIBITION BUILDINGS",0.0448499228955343,0.00147383234064374,2012,2016,2014,2015,0.0328614241785126
"2126","PAMS","C1JB","ARCHITECT AND ENGINEERING- CONSTRUCTION: TESTING AND MEASUREMENT BUILDINGS",0.0116248174710811,9.3096752863145e-05,2012,2016,2014,2014,0.00800844857089074
"2127","PAMS","C1JZ","ARCHITECT AND ENGINEERING- CONSTRUCTION: MISCELLANEOUS BUILDINGS",0.585618986555967,0.000756160413197743,2012,2016,2013,2016,0.00129121567189058
"2128","PAMS","C1KA","ARCHITECT AND ENGINEERING- CONSTRUCTION: DAMS",0.0321435472982963,2.843053e-05,2012,2016,2015,2015,0.000884486386526073
"2129","PAMS","C1KB","ARCHITECT AND ENGINEERING- CONSTRUCTION: CANALS",0.00233538493487239,0,2012,2016,NA,NA,0
"2130","PAMS","C1KC","Architect & Engineering - Construction: Mine Fire Control Facilities",3.606103e-05,0,2015,2015,NA,NA,0
"2131","PAMS","C1KE","Architect & Engineering - Construction: Mine Fire Control Facilities",0.000279043426675564,0,2015,2016,NA,NA,0
"2132","PAMS","C1KF","ARCHITECT AND ENGINEERING- CONSTRUCTION: DREDGING FACILITIES",0.112173954210875,0,2012,2016,NA,NA,0
"2133","PAMS","C1KZ","ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER CONSERVATION AND DEVELOPMENT FACILITIES",0.0894035721924382,3.41797538117322e-06,2012,2016,2012,2012,3.82308592079089e-05
"2134","PAMS","C1LA","ARCHITECT AND ENGINEERING- CONSTRUCTION: AIRPORT SERVICE ROADS",0.0130256370474233,0.00204110449110349,2012,2016,2012,2014,0.156699014694813
"2135","PAMS","C1LB","ARCHITECT AND ENGINEERING- CONSTRUCTION: HIGHWAYS, ROADS, STREETS, BRIDGES, AND RAILWAYS",0.0760120840767038,0,2012,2016,NA,NA,0
"2136","PAMS","C1LC","ARCHITECT AND ENGINEERING- CONSTRUCTION: TUNNELS AND SUBSURFACE STRUCTURES",0.000349272072424281,0,2012,2016,NA,NA,0
"2137","PAMS","C1LZ","ARCHITECT AND ENGINEERING- CONSTRUCTION: PARKING FACILITIES",0.0662570568141647,8.24318908086677e-05,2012,2016,2016,2016,0.00124412243423172
