"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BudgetSubActivity","BudgetSubActivityTitle","IncludeInTOA","AddOrNonAdd","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"467",2014,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","040","Special Pays","Y","Add","U",2013,"Base",NA,NA,303583,NA,NA
"468",2014,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","045","Allowances","Y","Add","U",2013,"Base",NA,NA,142100,NA,NA
"469",2014,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","050","Separation Pay","Y","Add","U",2013,"Base",NA,NA,61644,NA,NA
"470",2014,"3500F","Military Personnel, Air Force","AF","01","Pay and Allowances of Officers","055","Social Security Tax","Y","Add","U",2013,"Base",NA,NA,371372,NA,NA
"471",2014,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","060","Basic Pay","Y","Add","U",2013,"Base",NA,NA,8715826,NA,NA
"472",2014,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","065","Retired Pay Accrual","Y","Add","U",2013,"Base",NA,NA,2789838,NA,NA
"473",2014,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","080","Basic Allowance for Housing","Y","Add","U",2013,"Base",NA,NA,3361407,NA,NA
"474",2014,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","085","Incentive Pays","Y","Add","U",2013,"Base",NA,NA,40899,NA,NA
"475",2014,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","090","Special Pays","Y","Add","U",2013,"Base",NA,NA,363794,NA,NA
"476",2014,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","095","Allowances","Y","Add","U",2013,"Base",NA,NA,590662,NA,NA
"477",2014,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","100","Separation Pay","Y","Add","U",2013,"Base",NA,NA,137532,NA,NA
"478",2014,"3500F","Military Personnel, Air Force","AF","02","Pay and Allowances of Enlisted","105","Social Security Tax","Y","Add","U",2013,"Base",NA,NA,666760,NA,NA
"479",2014,"3500F","Military Personnel, Air Force","AF","03","Pay And Allowances Of Cadets","110","Academy Cadets","Y","Add","U",2013,"Base",NA,NA,70369,NA,NA
"480",2014,"3500F","Military Personnel, Air Force","AF","04","Subsistence of Enlisted Personnel","115","Basic Allowance for Subsistence","Y","Add","U",2013,"Base",NA,NA,1008796,NA,NA
"481",2014,"3500F","Military Personnel, Air Force","AF","04","Subsistence of Enlisted Personnel","120","Subsistence-In-Kind","Y","Add","U",2013,"Base",NA,NA,146157,NA,NA
"482",2014,"3500F","Military Personnel, Air Force","AF","04","Subsistence of Enlisted Personnel","121","Family Subsistence Supplemental Allowance","Y","Add","U",2013,"Base",NA,NA,34,NA,NA
"483",2014,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","125","Accession Travel","Y","Add","U",2013,"Base",NA,NA,87255,NA,NA
"484",2014,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","130","Training Travel","Y","Add","U",2013,"Base",NA,NA,75236,NA,NA
"485",2014,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","135","Operational Travel","Y","Add","U",2013,"Base",NA,NA,320117,NA,NA
"486",2014,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","140","Rotational Travel","Y","Add","U",2013,"Base",NA,NA,530984,NA,NA
"487",2014,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","145","Separation Travel","Y","Add","U",2013,"Base",NA,NA,187760,NA,NA
"488",2014,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","150","Travel of Organized Units","Y","Add","U",2013,"Base",NA,NA,15779,NA,NA
"489",2014,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","155","Non-Temporary Storage","Y","Add","U",2013,"Base",NA,NA,42843,NA,NA
"490",2014,"3500F","Military Personnel, Air Force","AF","05","Permanent Change of Station Travel","160","Temporary Lodging Expense","Y","Add","U",2013,"Base",NA,NA,30281,NA,NA
"491",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","170","Apprehension of Military Deserters","Y","Add","U",2013,"Base",NA,NA,149,NA,NA
"492",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","175","Interest on Uniformed Services Savings","Y","Add","U",2013,"Base",NA,NA,2514,NA,NA
"493",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","180","Death Gratuities","Y","Add","U",2013,"Base",NA,NA,16000,NA,NA
"494",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","185","Unemployment Benefits","Y","Add","U",2013,"Base",NA,NA,71683,NA,NA
"495",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","190","Survivor Benefits","Y","Add","U",2013,"Base",NA,NA,0,NA,NA
"496",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","195","Education Benefits","Y","Add","U",2013,"Base",NA,NA,340,NA,NA
"497",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","200","Adoption Expenses","Y","Add","U",2013,"Base",NA,NA,519,NA,NA
"498",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","210","Transportation Subsidy","Y","Add","U",2013,"Base",NA,NA,5326,NA,NA
"499",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","215","Partial Dislocation Allowance","Y","Add","U",2013,"Base",NA,NA,1975,NA,NA
"500",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","216","SGLI Extra Hazard Payments","Y","Add","U",2013,"Base",NA,NA,0,NA,NA
"501",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","217","Reserve Officers Training Corps (ROTC)","Y","Add","U",2013,"Base",NA,NA,37228,NA,NA
"502",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","218","Junior ROTC","Y","Add","U",2013,"Base",NA,NA,16565,NA,NA
"503",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","221","Stop-Loss Retroactive Payments","Y","Add","U",2013,"Base",NA,NA,0,NA,NA
"504",2014,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","228","Preventive Health Allowance Demonstration Project","Y","Add","U",2013,"Base",NA,NA,0,NA,NA
"505",2014,"3500F","Military Personnel, Air Force","AF","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2013,"Base",NA,NA,220121,NA,NA
"506",2014,"3500F","Military Personnel, Air Force","AF","","Less Reimbursables","","Less Reimbursables","N","Add","U",2013,"Base",NA,NA,-417114,NA,NA
"507",2014,"1007F","MEDICARE - Retiree Health Care Contribution, AF","AF","01","Health Care Contribution - Officers","300","Air Force","Y","Add","U",2013,"Base",NA,NA,238926,NA,NA
"508",2014,"1007F","MEDICARE - Retiree Health Care Contribution, AF","AF","02","Health Care Contribution - Enlisted","300","Air Force","Y","Add","U",2013,"Base",NA,NA,972112,NA,NA
"509",2014,"1007F","MEDICARE - Retiree Health Care Contribution, AF","AF","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2013,"Base",NA,NA,230770,NA,NA
"510",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","010","Pay Group A Training  (15 Days & Drills 24/48)","Y","Add","U",2013,"Base",NA,NA,698550,NA,NA
"511",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","020","Pay Group B Training  (Backfill For Active Duty)","Y","Add","U",2013,"Base",NA,NA,103514,NA,NA
"512",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","030","Pay Group F Training  (Recruits)","Y","Add","U",2013,"Base",NA,NA,64919,NA,NA
"513",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","040","Pay Group P Training  (Pipeline Recruits)","Y","Add","U",2013,"Base",NA,NA,50,NA,NA
"514",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","060","Mobilization Training","Y","Add","U",2013,"Base",NA,NA,773,NA,NA
"515",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","070","School Training","Y","Add","U",2013,"Base",NA,NA,146738,NA,NA
"516",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","080","Special Training","Y","Add","U",2013,"Base",NA,NA,277193,NA,NA
"517",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","090","Administration and Support","Y","Add","U",2013,"Base",NA,NA,372149,NA,NA
"518",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","100","Education Benefits","Y","Add","U",2013,"Base",NA,NA,17512,NA,NA
"519",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","120","Health Profession Scholarship","Y","Add","U",2013,"Base",NA,NA,55095,NA,NA
"520",2014,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","130","Other Programs (Admin & Support)","Y","Add","U",2013,"Base",NA,NA,4872,NA,NA
"521",2014,"3700F","Reserve Personnel, Air Force","AF","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2013,"Base",NA,NA,-18178,NA,NA
"522",2014,"1008F","MEDICARE - Retiree Health Care Contribution, AF RES","AF","01","Health Care Contribution - Reserve Component","300","Reserve Personnel, Air Force","Y","Add","U",2013,"Base",NA,NA,143450,NA,NA
"523",2014,"1008F","MEDICARE - Retiree Health Care Contribution, AF RES","AF","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2013,"Base",NA,NA,30477,NA,NA
"524",2014,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","010","Pay Group A Training  (15 Days & Drills 24/48)","Y","Add","U",2013,"Base",NA,NA,910733,NA,NA
"525",2014,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","030","Pay Group F Training  (Recruits)","Y","Add","U",2013,"Base",NA,NA,122985,NA,NA
"526",2014,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","040","Pay Group P Training  (Pipeline Recruits)","Y","Add","U",2013,"Base",NA,NA,4811,NA,NA
"527",2014,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","070","School Training","Y","Add","U",2013,"Base",NA,NA,245857,NA,NA
"528",2014,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","080","Special Training","Y","Add","U",2013,"Base",NA,NA,142591,NA,NA
"529",2014,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","090","Administration and Support","Y","Add","U",2013,"Base",NA,NA,1648453,NA,NA
"530",2014,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","100","Education Benefits","Y","Add","U",2013,"Base",NA,NA,34635,NA,NA
"531",2014,"3850F","National Guard Personnel, Air Force","AF","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2013,"Base",NA,NA,-2232,NA,NA
"532",2014,"1009F","MEDICARE - Retiree Health Care Contribution, AF GUARD","AF","01","Health Care Contribution - Reserve Component","300","National Guard Personnel, Air Force","Y","Add","U",2013,"Base",NA,NA,226800,NA,NA
"533",2014,"1009F","MEDICARE - Retiree Health Care Contribution, AF GUARD","AF","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2013,"Base",NA,NA,48158,NA,NA
"534",2014,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,"Base",NA,NA,NA,NA,NA
"535",2014,"*  Reflects the FY 2013 President's Budget with an undistributed adjustment to match the Annualized Continuing Resolution funding level",NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,"Base",NA,NA,NA,NA,NA
"536",2014,"   by appropriation.",NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,"Base",NA,NA,NA,NA,NA
"537",2014,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","005","Basic Pay","Y","Add","U",2013,"OCO",NA,NA,1569045,NA,NA
"538",2014,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","010","Retired Pay Accrual","Y","Add","U",2013,"OCO",NA,NA,460708,NA,NA
"539",2014,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","025","Basic Allowance for Housing","Y","Add","U",2013,"OCO",NA,NA,463305,NA,NA
"540",2014,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","030","Basic Allowance for Subsistence","Y","Add","U",2013,"OCO",NA,NA,63244,NA,NA
"541",2014,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","035","Incentive Pays","Y","Add","U",2013,"OCO",NA,NA,4660,NA,NA
"542",2014,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","040","Special Pays","Y","Add","U",2013,"OCO",NA,NA,45672,NA,NA
"543",2014,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","045","Allowances","Y","Add","U",2013,"OCO",NA,NA,21361,NA,NA
"544",2014,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","050","Separation Pay","Y","Add","U",2013,"OCO",NA,NA,6332,NA,NA
"545",2014,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","055","Social Security Tax","Y","Add","U",2013,"OCO",NA,NA,118601,NA,NA
"546",2014,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","060","Basic Pay","Y","Add","U",2013,"OCO",NA,NA,2414145,NA,NA
"547",2014,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","065","Retired Pay Accrual","Y","Add","U",2013,"OCO",NA,NA,686605,NA,NA
"548",2014,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","080","Basic Allowance for Housing","Y","Add","U",2013,"OCO",NA,NA,943334,NA,NA
"549",2014,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","085","Incentive Pays","Y","Add","U",2013,"OCO",NA,NA,3614,NA,NA
"550",2014,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","090","Special Pays","Y","Add","U",2013,"OCO",NA,NA,224329,NA,NA
"551",2014,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","095","Allowances","Y","Add","U",2013,"OCO",NA,NA,131845,NA,NA
"552",2014,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","100","Separation Pay","Y","Add","U",2013,"OCO",NA,NA,20915,NA,NA
"553",2014,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","105","Social Security Tax","Y","Add","U",2013,"OCO",NA,NA,183570,NA,NA
"554",2014,"2010A","Military Personnel, Army","ARMY","03","Pay And Allowances Of Cadets","110","Academy Cadets","Y","Add","U",2013,"OCO",NA,NA,0,NA,NA
"555",2014,"2010A","Military Personnel, Army","ARMY","04","Subsistence of Enlisted Personnel","115","Basic Allowance for Subsistence","Y","Add","U",2013,"OCO",NA,NA,287016,NA,NA
"556",2014,"2010A","Military Personnel, Army","ARMY","04","Subsistence of Enlisted Personnel","120","Subsistence-In-Kind","Y","Add","U",2013,"OCO",NA,NA,862270,NA,NA
"557",2014,"2010A","Military Personnel, Army","ARMY","04","Subsistence of Enlisted Personnel","121","Family Subsistence Supplemental Allowance","Y","Add","U",2013,"OCO",NA,NA,0,NA,NA
"558",2014,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","125","Accession Travel","Y","Add","U",2013,"OCO",NA,NA,16933,NA,NA
"559",2014,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","130","Training Travel","Y","Add","U",2013,"OCO",NA,NA,16772,NA,NA
"560",2014,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","135","Operational Travel","Y","Add","U",2013,"OCO",NA,NA,90749,NA,NA
"561",2014,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","140","Rotational Travel","Y","Add","U",2013,"OCO",NA,NA,72592,NA,NA
"562",2014,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","145","Separation Travel","Y","Add","U",2013,"OCO",NA,NA,40634,NA,NA
"563",2014,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","150","Travel of Organized Units","Y","Add","U",2013,"OCO",NA,NA,1204,NA,NA
"564",2014,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","155","Non-Temporary Storage","Y","Add","U",2013,"OCO",NA,NA,0,NA,NA
"565",2014,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","160","Temporary Lodging Expense","Y","Add","U",2013,"OCO",NA,NA,0,NA,NA
"566",2014,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","170","Apprehension of Military Deserters","Y","Add","U",2013,"OCO",NA,NA,0,NA,NA
"567",2014,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","175","Interest on Uniformed Services Savings","Y","Add","U",2013,"OCO",NA,NA,4589,NA,NA
"568",2014,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","180","Death Gratuities","Y","Add","U",2013,"OCO",NA,NA,10800,NA,NA
