"","SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","ConstructionProject","ConstructionProjectTitle","Classified","FiscalYear","BudgetMetric","OriginType","ActualTotal","EnactedTotal","PBtype"
"947",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","JA","JAPAN","Install & Ready-Issue Ammunition Storage","Kadena AB","07783100","Missile Magazine","U","2015","AuthForAppnAmount","Total",10600,NA,NA
"948",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","RO","ROMANIA","Airfield Operational Buildings","Mihail Kogalniceanu","08571100","ERI: Multi Modal Improvements","U","2015","AuthForAppnAmount","Total",17000,NA,NA
"949",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","RO","ROMANIA","Operational Support Facilities Other Than Buildings","Mihail Kogalniceanu","08640400","ERI: Hazardous Cargo Ramp","U","2015","AuthForAppnAmount","Total",5000,NA,NA
"950",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","RO","ROMANIA","Operating Fuel Storage Facilities","Mihail Kogalniceanu","08640500","ERI: Fuel Storage Capacity","U","2015","AuthForAppnAmount","Total",15000,NA,NA
"951",2017,"2050A","2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Other Operational","Unspecified Worldwide Locations","88850200","Foreign Currency Fluctuation Account","U","2015","AuthForAppnAmount","Total",61643,NA,NA
"952",2017,"2050A","2050","A","MILCON, Army","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","07243800","Minor Construction FY15","U","2015","AuthForAppnAmount","Total",25000,NA,NA
"953",2017,"2050A","2050","A","MILCON, Army","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","07243400","Planning and Design FY15","U","2015","AuthForAppnAmount","Total",18127,NA,NA
"954",2017,"2050A","2050","A","MILCON, Army","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Host Nation Support (P&D)","Unspecified Worldwide Locations","07243600","Host Nation Support FY15","U","2015","AuthForAppnAmount","Total",33000,NA,NA
"955",2017,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","DE","DELAWARE","Tank and Automotive Maintenance Facilities","Dagsboro","10008200","National Guard Vehicle Maintenance Shop","U","2015","AuthForAppnAmount","Total",0,NA,NA
"956",2017,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","ME","MAINE","Training Buildings","Augusta","23011300","National Guard Reserve Center","U","2015","AuthForAppnAmount","Total",32000,NA,NA
"957",2017,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","Training Buildings","Havre De Grace","24016500","National Guard Readiness Center","U","2015","AuthForAppnAmount","Total",12400,NA,NA
"958",2017,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MT","MONTANA","Training Buildings","Helena","30012800","National Guard Readiness Center Add/Alt","U","2015","AuthForAppnAmount","Total",38000,NA,NA
"959",2017,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","Training Buildings","Alamogordo","35002900","Readiness Center Add/Alt","U","2015","AuthForAppnAmount","Total",5000,NA,NA
"960",2017,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","ND","NORTH DAKOTA","Tank and Automotive Maintenance Facilities","Valley City","38007300","National Guard Vehicle Maintenance Shop","U","2015","AuthForAppnAmount","Total",10800,NA,NA
"961",2017,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","VT","VERMONT","Tank and Automotive Maintenance Facilities","North Hyde Park","50003600","National Guard Vehicle Maintenance Shop","U","2015","AuthForAppnAmount","Total",4400,NA,NA
"962",2017,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","Enlisted Personnel Unaccompanied Personnel Housing","Yakima","53004100","Enlisted Barracks, Transient Training","U","2015","AuthForAppnAmount","Total",0,NA,NA
"963",2017,"2085A","2085","A","MILCON, ARNG","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","99002200","Unspecified Minor Construction","U","2015","AuthForAppnAmount","Total",13720,NA,NA
"964",2017,"2085A","2085","A","MILCON, ARNG","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","99003300","Planning and Design","U","2015","AuthForAppnAmount","Total",17600,NA,NA
"965",2017,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Training Buildings","Fresno","07190100","Army Reserve Center/AMSA","U","2015","AuthForAppnAmount","Total",22000,NA,NA
"966",2017,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Training Buildings","March AFB","08581200","Army Reserve Center","U","2015","AuthForAppnAmount","Total",25000,NA,NA
"967",2017,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","CO","COLORADO","Training Buildings","Fort Carson, Colorado","08195900","Training Building Addition","U","2015","AuthForAppnAmount","Total",5000,NA,NA
"968",2017,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","IL","ILLINOIS","Training Buildings","Arlington Heights","07722800","Army Reserve Center","U","2015","AuthForAppnAmount","Total",0,NA,NA
"969",2017,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","MS","MISSISSIPPI","Training Buildings","Starkville","07716300","Army Reserve Center","U","2015","AuthForAppnAmount","Total",0,NA,NA
"970",2017,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","Training Buildings","Joint Base Mcguire-Dix-Lakehurst","07715100","Army Reserve Center","U","2015","AuthForAppnAmount","Total",26000,NA,NA
"971",2017,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","Training Buildings","Mattydale","06766100","Army Reserve Center/AMSA","U","2015","AuthForAppnAmount","Total",23000,NA,NA
"972",2017,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Training Buildings","Fort Lee","07229100","TASS Training Center","U","2015","AuthForAppnAmount","Total",16000,NA,NA
"973",2017,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","Airfield Operational Buildings","Fort Mccoy","06756700","Access Control Point/Mail/Freight Center","U","2015","AuthForAppnAmount","Total",0,NA,NA
"974",2017,"2086A","2086","A","MILCON, Army R","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","07267300","Unspecified Minor Construction","U","2015","AuthForAppnAmount","Total",3609,NA,NA
"975",2017,"2086A","2086","A","MILCON, Army R","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","07267400","Planning and Design","U","2015","AuthForAppnAmount","Total",8337,NA,NA
"976",2017,"0720A","0720","A","Fam Hsg Con, Army","ARMY","01","NEW CONSTRUCTION","IL","ILLINOIS","Fam Hsg Dewellings","Rock Island","07553600","Family Housing New Construction","U","2015","AuthForAppnAmount","Total",19500,NA,NA
"977",2017,"0720A","0720","A","Fam Hsg Con, Army","ARMY","01","NEW CONSTRUCTION","KR","KOREA","Fam Hsg Dewellings","Camp Walker","08123000","Family Housing New Construction","U","2015","AuthForAppnAmount","Total",57800,NA,NA
"978",2017,"0720A","0720","A","Fam Hsg Con, Army","ARMY","01","NEW CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Fam Hsg Dewellings","Unspecified Worldwide Locations","91072000","Foreign Currency Fluctuation","U","2015","AuthForAppnAmount","Total",3760,NA,NA
"979",2017,"0720A","0720","A","Fam Hsg Con, Army","ARMY","04","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","Family Housing P&D","Unspecified Worldwide Locations","07196500","Planning & Design","U","2015","AuthForAppnAmount","Total",1309,NA,NA
"980",2017,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH Utilities Account","Unspecified Worldwide Locations","19350000","Utilities","U","2015","AuthForAppnAmount","Total",54217,NA,NA
"981",2017,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","19100000","Management","U","2015","AuthForAppnAmount","Total",3117,NA,NA
"982",2017,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","19110000","Management","U","2015","AuthForAppnAmount","Total",37840,NA,NA
"983",2017,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Services Account","Unspecified Worldwide Locations","19120000","Services","U","2015","AuthForAppnAmount","Total",7814,NA,NA
"984",2017,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","19130000","Furnishings","U","2015","AuthForAppnAmount","Total",12174,NA,NA
"985",2017,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Miscellaneous Account","Unspecified Worldwide Locations","19140000","Miscellaneous","U","2015","AuthForAppnAmount","Total",399,NA,NA
"986",2017,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH Leasing Account","Unspecified Worldwide Locations","19400000","Leasing","U","2015","AuthForAppnAmount","Total",129480,NA,NA
"987",2017,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","08","Maintenance","ZU","WORLDWIDE UNSPECIFIED","FH Maintenance Of Real Property","Unspecified Worldwide Locations","19200000","Maintenance","U","2015","AuthForAppnAmount","Total",67628,NA,NA
"988",2017,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","12","HOUSING PVT  SUPPORT","ZU","WORLDWIDE UNSPECIFIED","FH Privatization Support","Unspecified Worldwide Locations","19500000","Housing Privitization Support","U","2015","AuthForAppnAmount","Total",21552,NA,NA
"989",2017,"051001A","051001","A","BRAC - Army","ARMY","02","BASE CLOSURE II","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account IV","Base Realignment & Closure, Army","04900001","Base Realignment & Closure","U","2015","AuthForAppnAmount","Total",1930,NA,NA
"990",2017,"051001A","051001","A","BRAC - Army","ARMY","03","BASE CLOSURE III","ZU","WORLDWIDE UNSPECIFIED","Other Improvements","Base Realignment & Closure, Army","A9900002","Defense Level Activities - Army","U","2015","AuthForAppnAmount","Total",-101,NA,NA
"991",2017,"051601A","051601","A","DoD BRAC - Army","ARMY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account IV","Base Realignment & Closure, Army","90000600","Base Realignment and Closure","U","2015","AuthForAppnAmount","Total",399586,NA,NA
"992",2017,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0004","Program Management Various Locations","U","2015","AuthForAppnAmount","Total",-41269,NA,NA
"993",2017,"051201A","051201","A","FY 2005 BRAC - A","ARMY","02","GLOBAL POSTURE MOVES","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0010","USA-221: Operational Army (LGBDS)","U","2015","AuthForAppnAmount","Total",92322,NA,NA
"994",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","AZ","ARIZONA","Depot & Arsenal Covered Storage","Yuma","62974617","Aviation Maintenance and Support Complex","U","2015","AuthForAppnAmount","Total",16608,NA,NA
"995",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Tank and Automotive Maintenance Facilities","Barstow","62204939","Engine Dynamometer Facility","U","2015","AuthForAppnAmount","Total",14998,NA,NA
"996",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Communications Facilities Other Than Buildings","Bridgeport","67399222","E-LMR Communications Towers","U","2015","AuthForAppnAmount","Total",16180,NA,NA
"997",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Simulation Facilities","Lemoore","63042327","F-35C Operational Training Facility","U","2015","AuthForAppnAmount","Total",22391,NA,NA
"998",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Aircraft Maintenance Facilities","Lemoore","63042328","F-35C Facility Addition and Modification","U","2015","AuthForAppnAmount","Total",16594,NA,NA
"999",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Heat Transmission & Dist Lines","San Diego","00245800","Steam Distribution System Decentralization","U","2015","AuthForAppnAmount","Total",47110,NA,NA
"1000",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Training Support Facilities","Twentynine Palms, California","67399159","Camp Wilson Infrastructure Upgrades","U","2015","AuthForAppnAmount","Total",33437,NA,NA
"1001",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","DC","DISTRICT OF COLUMBIA","Rdt&E Science Laborartories","District Of Columbia","68469275","Electronics Science and Technology Laboratory","U","2015","AuthForAppnAmount","Total",31735,NA,NA
"1002",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","FL","FLORIDA","Airfield Taxiways","Jacksonville","00207631","P-8A Runway Thresholds and Taxiways","U","2015","AuthForAppnAmount","Total",21652,NA,NA
"1003",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","FL","FLORIDA","Airfield Aprons","Jacksonville","00207664","MH60 Parking Apron","U","2015","AuthForAppnAmount","Total",8583,NA,NA
"1004",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","FL","FLORIDA","Piers and Wharfs","Mayport","60201423","LCS Operational Training Facility","U","2015","AuthForAppnAmount","Total",20520,NA,NA
"1005",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","HI","HAWAII","Aircraft Maintenance Facilities","Kaneohe Bay","00318861","Facility Modifications for VMU, MWSD, & CH53E","U","2015","AuthForAppnAmount","Total",51182,NA,NA
"1006",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","HI","HAWAII","Roads","Kaneohe Bay","00318924","Road and Infrastructure Improvements","U","2015","AuthForAppnAmount","Total",2200,NA,NA
"1007",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","HI","HAWAII","Install & Org Covered Storage","Kaneohe Bay","N1000138","Armory Addition","U","2015","AuthForAppnAmount","Total",12952,NA,NA
"1008",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","HI","HAWAII","Simulation Facilities","Pearl Harbor","62813048","Submarine Maneuvering Room Trainer Facility","U","2015","AuthForAppnAmount","Total",9698,NA,NA
"1009",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","MD","MARYLAND","Training Buildings","Annapolis","61152621","Cyber Security Studies Building","U","2015","AuthForAppnAmount","Total",30000,NA,NA
"1010",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","MD","MARYLAND","Rdt&E Science Laborartories","Indian Head","61151190","Advanced Energetics Research Lab Complex Ph 2","U","2015","AuthForAppnAmount","Total",15346,NA,NA
"1011",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","MD","MARYLAND","Misc Items & Equip RDT&E Buildings","Patuxent River","47608155","Atlantic Test Range Facility","U","2015","AuthForAppnAmount","Total",9860,NA,NA
"1012",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NV","NEVADA","Training Buildings","Fallon","60495420","Air Wing Training Facility","U","2015","AuthForAppnAmount","Total",27763,NA,NA
"1013",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NV","NEVADA","Aircraft Maintenance Facilities","Fallon","60495430","Facility Alteration for F-35 Training Mission","U","2015","AuthForAppnAmount","Total",3499,NA,NA
"1014",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","Admin Bldgs","Camp Lejeune, North Carolina","670011280","2nd Radio Bn Complex Operations Consolidation","U","2015","AuthForAppnAmount","Total",50706,NA,NA
"1015",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","Potable Water Supply, Treatment & Storage","Cherry Point Marine Corps Air Station","00146193","Water Treatment Plant Replacement","U","2015","AuthForAppnAmount","Total",41588,NA,NA
"1016",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","PA","PENNSYLVANIA","Propulsion RDT&E Buildings","Philadelphia","32414547","Ohio Replacement Power & Propulsion Facility","U","2015","AuthForAppnAmount","Total",23985,NA,NA
"1017",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","Training Buildings","Charleston","42237099","Nuclear Power Operational Support Facility","U","2015","AuthForAppnAmount","Total",35716,NA,NA
"1018",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Rdt&E Science Laborartories","Dahlgren","61151287","Missile Support Facility","U","2015","AuthForAppnAmount","Total",27313,NA,NA
"1019",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Operational Support Buildings","Norfolk","50092354","EOD Consolidated Ops & Logistics Facilities","U","2015","AuthForAppnAmount","Total",39274,NA,NA
"1020",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Ships and Spares Maintenance Facilities","Portsmouth","32443527","Submarine Maintenance Facility","U","2015","AuthForAppnAmount","Total",9743,NA,NA
"1021",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Depot & Arsenal Ammunition Storage","Quantico","00264635","Ammunition Supply Point Expansion","U","2015","AuthForAppnAmount","Total",12613,NA,NA
"1022",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Enlisted Personnel Unaccompanied Personnel Housing","Yorktown","69212991","Bachelor Enlisted Quarters","U","2015","AuthForAppnAmount","Total",19152,NA,NA
"1023",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","VA","VIRGINIA","Ship Operational Buildings","Yorktown","69212992","FAST Company Training Facility","U","2015","AuthForAppnAmount","Total",7836,NA,NA
"1024",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","WA","WASHINGTON","Ships and Spares Maintenance Facilities","Bangor","68436401","Regional Ship Maintenance Support Facility","U","2015","AuthForAppnAmount","Total",13833,NA,NA
"1025",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","WA","WASHINGTON","Piers and Wharfs","Bangor","68436990","Explosives Handling Wharf #2 (INC)","U","2015","AuthForAppnAmount","Total",83778,NA,NA
"1026",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","WA","WASHINGTON","Aircraft Maintenance Facilities","Whidbey Island","00620259","P-8A Aircraft Apron and Supporting Facilities","U","2015","AuthForAppnAmount","Total",24390,NA,NA
"1027",2017,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","WA","WASHINGTON","Ships and Spares Maintenance Facilities","Bremerton","68436422","Integrated Water Treatment System, DD 1, 2, 5","U","2015","AuthForAppnAmount","Total",16401,NA,NA
