"","SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","ConstructionProject","ConstructionProjectTitle","Classified","FiscalYear","BudgetMetric","OriginType","ActualTotal","EnactedTotal","PBtype"
"1074",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","HI","HAWAII","Aircraft Maintenance Facilities","Kapolei","13150023","Army Aviation Support Facility Ph1","U","2013","AuthForAppnAmount","Total",28000,NA,NA
"1075",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","ID","IDAHO","Enlisted Personnel Unaccompanied Personnel Housing","Orchard Trainig Area","13160100","ORTC(Barracks)Ph2","U","2013","AuthForAppnAmount","Total",40000,NA,NA
"1076",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","IN","INDIANA","Training Buildings","South Bend","13180144","Armed Forces Reserve Center Add/Alt","U","2013","AuthForAppnAmount","Total",21000,NA,NA
"1077",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","IN","INDIANA","Tank and Automotive Maintenance Facilities","Terre Haute","13180106","Field Maintenance Shop","U","2013","AuthForAppnAmount","Total",9000,NA,NA
"1078",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","IA","IOWA","Training Ranges","Camp Dodge","13190142","Urban Assault Course","U","2013","AuthForAppnAmount","Total",3000,NA,NA
"1079",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","Aircraft Maintenance Facilities","Topeka","13200102","Taxiway, Ramp & Hangar Alterations","U","2013","AuthForAppnAmount","Total",9500,NA,NA
"1080",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","KY","KENTUCKY","Aircraft Maintenance Facilities","Frankfort","13210001","Army Aviation Support Facility","U","2013","AuthForAppnAmount","Total",32000,NA,NA
"1081",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MA","MASSACHUSETTS","Tank and Automotive Maintenance Facilities","Camp Edwards","13250065","Unit Training Equipment Site","U","2013","AuthForAppnAmount","Total",22000,NA,NA
"1082",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MN","MINNESOTA","Training Buildings","Arden Hills","13270238","Readiness Center","U","2013","AuthForAppnAmount","Total",17000,NA,NA
"1083",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MN","MINNESOTA","Training Ranges","Camp Ripley","13270236","Scout Reconnaisance Range","U","2013","AuthForAppnAmount","Total",17000,NA,NA
"1084",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","Training Buildings","Fort Leonard Wood","13290176","Regional Training Institute","U","2013","AuthForAppnAmount","Total",18000,NA,NA
"1085",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","Training Buildings","Kansas City","13290215","Readiness Center Add/Alt","U","2013","AuthForAppnAmount","Total",1900,NA,NA
"1086",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","Training Buildings","Monett","13290216","Readiness Center Add/Alt","U","2013","AuthForAppnAmount","Total",820,NA,NA
"1087",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","Training Buildings","Perryville","13290217","Readiness Center Add/Alt","U","2013","AuthForAppnAmount","Total",700,NA,NA
"1088",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MT","MONTANA","Training Buildings","Miles City","13300032","Readiness Center","U","2013","AuthForAppnAmount","Total",11000,NA,NA
"1089",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","Training Buildings","Sea Girt","13340110","Regional Training Institute","U","2013","AuthForAppnAmount","Total",34000,NA,NA
"1090",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","Tank and Automotive Maintenance Facilities","Sea Girt","13340124","National Guard Field Maintenance Shop","U","2013","AuthForAppnAmount","Total",3390,NA,NA
"1091",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","Dispensaries & Clinics","Sea Girt","13340126","Troop Dispensary/ Health Clinic","U","2013","AuthForAppnAmount","Total",4842,NA,NA
"1092",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","Installation, Repair & Operation Maint Fac.","Sea Girt","13340127","Engineering/Housing Maintenance Shop","U","2013","AuthForAppnAmount","Total",3632,NA,NA
"1093",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","Training Buildings","Sea Girt","13340128","General Instruction Building","U","2013","AuthForAppnAmount","Total",5036,NA,NA
"1094",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","Electric Power Source","Sea Girt","13340129","Standby Generator","U","2013","AuthForAppnAmount","Total",1937,NA,NA
"1095",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","Communication Lines","Sea Girt","13340130","Communication Lines, Underground","U","2013","AuthForAppnAmount","Total",2228,NA,NA
"1096",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","Tank and Automotive Maintenance Facilities","Stormville","13360139","Combined Support Maint Shop Ph1","U","2013","AuthForAppnAmount","Total",24000,NA,NA
"1097",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","OH","OHIO","Tank and Automotive Maintenance Facilities","Chillicothe","13390256","Field Maintenance Shop Add/Alt","U","2013","AuthForAppnAmount","Total",3100,NA,NA
"1098",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","OH","OHIO","Training Buildings","Delaware","13390230","Readiness Center","U","2013","AuthForAppnAmount","Total",12000,NA,NA
"1099",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","Training Buildings","Camp Gruber","13400066","Operations Readiness Training Complex","U","2013","AuthForAppnAmount","Total",25000,NA,NA
"1100",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","UT","UTAH","Enlisted Personnel Unaccompanied Personnel Housing","Camp Williams","13490076","BEQ Facility (Regional Training Institute)","U","2013","AuthForAppnAmount","Total",15000,NA,NA
"1101",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","UT","UTAH","Enlisted Personnel Unaccompanied Personnel Housing","Camp Williams","13490444","Regional Training Institute Ph2","U","2013","AuthForAppnAmount","Total",21000,NA,NA
"1102",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","Training Buildings","Fort Lewis","13530015","Readiness Center","U","2013","AuthForAppnAmount","Total",35000,NA,NA
"1103",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","WV","WEST VIRGINIA","Training Buildings","Logan","13540075","Readiness Center","U","2013","AuthForAppnAmount","Total",14200,NA,NA
"1104",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","Tank and Automotive Maintenance Facilities","Wausau","13550142","Field Maintenance Shop","U","2013","AuthForAppnAmount","Total",10000,NA,NA
"1105",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","GU","GUAM","Training Buildings","Barrigada","13140040","JFHQ Ph4","U","2013","AuthForAppnAmount","Total",8500,NA,NA
"1106",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","PR","PUERTO RICO","Training Buildings","Camp Santiago","13430806","Readiness Center","U","2013","AuthForAppnAmount","Total",3800,NA,NA
"1107",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","PR","PUERTO RICO","Airfield Operational Buildings","Ceiba","13430804","Refill Station Building","U","2013","AuthForAppnAmount","Total",2200,NA,NA
"1108",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","PR","PUERTO RICO","Training Buildings","Guaynabo","13430081","Readiness Center (JFHQ)","U","2013","AuthForAppnAmount","Total",15000,NA,NA
"1109",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","PR","PUERTO RICO","Training Buildings","Gurabo","13430803","Readiness Center","U","2013","AuthForAppnAmount","Total",14700,NA,NA
"1110",2015,"2085A","2085","A","MILCON, ARNG","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","13990022","Unspecified Minor Construction","U","2013","AuthForAppnAmount","Total",15057,NA,NA
"1111",2015,"2085A","2085","A","MILCON, ARNG","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","02990033","Planning & Design","U","2013","AuthForAppnAmount","Total",0,NA,NA
"1112",2015,"2085A","2085","A","MILCON, ARNG","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","13990033","Planning and Design","U","2013","AuthForAppnAmount","Total",26622,NA,NA
"1113",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Training Buildings","Fort Hunter Liggett","13071482","ORTC","U","2013","AuthForAppnAmount","Total",64000,NA,NA
"1114",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Enlisted Personnel Unaccompanied Personnel Housing","Fort Hunter Liggett","13072160","UPH Barracks","U","2013","AuthForAppnAmount","Total",4300,NA,NA
"1115",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Training Buildings","Tustin","13067652","Army Reserve Center","U","2013","AuthForAppnAmount","Total",27000,NA,NA
"1116",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","IL","ILLINOIS","Training Buildings","Fort Sheridan","13067659","Army Reserve Center","U","2013","AuthForAppnAmount","Total",28000,NA,NA
"1117",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","Training Buildings","Aberdeen Proving Ground","13067705","Army Reserve Center","U","2013","AuthForAppnAmount","Total",21000,NA,NA
"1118",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","Training Buildings","Baltimore","13068077","Add/Alt Army Reserve Center","U","2013","AuthForAppnAmount","Total",10000,NA,NA
"1119",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","MA","MASSACHUSETTS","Training Ranges","Devens Reserve Forces Training Area","13067725","Automatic Record Fire Range","U","2013","AuthForAppnAmount","Total",4800,NA,NA
"1120",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","MA","MASSACHUSETTS","Training Ranges","Devens Reserve Forces Training Area","13071721","Combat Pistol/MP Firearms Qualification","U","2013","AuthForAppnAmount","Total",3700,NA,NA
"1121",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","NV","NEVADA","Training Buildings","Las Vegas","13067660","Army Reserve Center/AMSA","U","2013","AuthForAppnAmount","Total",21000,NA,NA
"1122",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","Training Ranges","Joint Base Mcguire-Dix-Lakehurst","13071720","Automated Infantry Squad Battle Course","U","2013","AuthForAppnAmount","Total",7400,NA,NA
"1123",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","Training Buildings","Joint Base Lewis-Mcchord","13067715","Army Reserve Center","U","2013","AuthForAppnAmount","Total",40000,NA,NA
"1124",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","Install & Org Covered Storage","Fort Mccoy","13067689","Central Issue Facility","U","2013","AuthForAppnAmount","Total",12200,NA,NA
"1125",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","Unaccom Personnel Housing Mess Fac","Fort Mccoy","13071997","Dining Facility","U","2013","AuthForAppnAmount","Total",8600,NA,NA
"1126",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","Tank and Automotive Maintenance Facilities","Fort Mccoy","13072088","ECS Tactical Equip. Maint. Facilty (TEMF)","U","2013","AuthForAppnAmount","Total",27000,NA,NA
"1127",2015,"2086A","2086","A","MILCON, Army R","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","13067731","Unspecified Minor Construction","U","2013","AuthForAppnAmount","Total",10895,NA,NA
"1128",2015,"2086A","2086","A","MILCON, Army R","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","13067732","Planning and Design","U","2013","AuthForAppnAmount","Total",15951,NA,NA
"1129",2015,"0720A","0720","A","Fam Hsg Con, Army","ARMY","04","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","Fam Hsg Dewellings","Unspecified Worldwide Locations","13066728","Family Housing P&D","U","2013","AuthForAppnAmount","Total",4433,NA,NA
"1130",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH Utilities Account","Unspecified Worldwide Locations","13059060","Utilities Account","U","2013","AuthForAppnAmount","Total",82362,NA,NA
"1131",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Services Account","Unspecified Worldwide Locations","13059056","Services Account","U","2013","AuthForAppnAmount","Total",12176,NA,NA
"1132",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","13059058","Management Account","U","2013","AuthForAppnAmount","Total",44139,NA,NA
"1133",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Miscellaneous Account","Unspecified Worldwide Locations","13059062","Miscellaneous Account","U","2013","AuthForAppnAmount","Total",742,NA,NA
"1134",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","13059064","Furnishings Account","U","2013","AuthForAppnAmount","Total",25027,NA,NA
"1135",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","13059291","Management Account","U","2013","AuthForAppnAmount","Total",3523,NA,NA
"1136",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH Leasing Account","Unspecified Worldwide Locations","13059068","Leasing","U","2013","AuthForAppnAmount","Total",188783,NA,NA
"1137",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","08","Maintenance","ZU","WORLDWIDE UNSPECIFIED","FH Maintenance Of Real Property","Unspecified Worldwide Locations","13059070","Maintenance of Real Property","U","2013","AuthForAppnAmount","Total",101522,NA,NA
"1138",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","12","HOUSING PVT  SUPPORT","ZU","WORLDWIDE UNSPECIFIED","FH Privatization Support","Unspecified Worldwide Locations","13059072","Privatization Support Costs","U","2013","AuthForAppnAmount","Total",22478,NA,NA
"1139",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0002","USA-121: Fort Gillem, GA","U","2013","AuthForAppnAmount","Total",5126,NA,NA
"1140",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0003","USA-222: Fort Mcpherson, GA","U","2013","AuthForAppnAmount","Total",7712,NA,NA
"1141",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0004","Program Management Various Locations","U","2013","AuthForAppnAmount","Total",54470,NA,NA
"1142",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0005","USA-223: Fort Monmouth, NJ","U","2013","AuthForAppnAmount","Total",9989,NA,NA
"1143",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0007","USA-36: Red River Army Depot","U","2013","AuthForAppnAmount","Total",298,NA,NA
"1144",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0008","USA-113: Fort Monroe, VA","U","2013","AuthForAppnAmount","Total",6948,NA,NA
"1145",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0015","USA-236: RC Transformation In CT","U","2013","AuthForAppnAmount","Total",100,NA,NA
"1146",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0021","USA-244: RC Transformation In IA","U","2013","AuthForAppnAmount","Total",17,NA,NA
"1147",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0029","USA-251: RC Transformation In Mt","U","2013","AuthForAppnAmount","Total",4,NA,NA
"1148",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0034","USA-242: RC Transformation In NY","U","2013","AuthForAppnAmount","Total",372,NA,NA
"1149",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0039","USA-184: Rc Transformation In Or","U","2013","AuthForAppnAmount","Total",2,NA,NA
"1150",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0040","USA-253: RC Transformation In PA","U","2013","AuthForAppnAmount","Total",100,NA,NA
"1151",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0044","Usa-225: Rc Transformation In Tx","U","2013","AuthForAppnAmount","Total",7,NA,NA
"1152",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0046","Usa-232: Rc Transformation In Wa","U","2013","AuthForAppnAmount","Total",9,NA,NA
