"","SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","FiscalYear","Project.Title","BudgetMetric","OriginType","EnactedType","PBtotal","PBtype","EnactedTotal"
"8021",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-247: RC TRANSFORMATION IN AZ","TOAamount","Base",NA,NA,31000,NA
"8022",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-228: RC TRANSFORMATION IN AR","TOAamount","Base",NA,NA,56557,NA
"8023",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-240: RC TRANSFORMATION IN CA","TOAamount","Base",NA,NA,5364,NA
"8024",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-236: RC TRANSFORMATION IN CT","TOAamount","Base",NA,NA,66049,NA
"8025",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-164: RC TRANSFORMATION IN DE","TOAamount","Base",NA,NA,206,NA
"8026",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-143: RC TRANSFORMATION IN GA","TOAamount","Base",NA,NA,18474,NA
"8027",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-114: RC TRANSFORMATION IN HI","TOAamount","Base",NA,NA,167,NA
"8028",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-245: RC TRANSFORMATION IN IL","TOAamount","Base",NA,NA,1472,NA
"8029",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-246: RC TRANSFORMATION IN IN","TOAamount","Base",NA,NA,908,NA
"8030",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-244: RC TRANSFORMATION IN IA","TOAamount","Base",NA,NA,77620,NA
"8031",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-237: RC TRANSFORMATION IN KY","TOAamount","Base",NA,NA,352,NA
"8032",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-178: RC TRANSFORMATION IN LA","TOAamount","Base",NA,NA,539,NA
"8033",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-230: RC TRANSFORMATION IN MD","TOAamount","Base",NA,NA,14,NA
"8034",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-202: RC TRANSFORMATION IN MA","TOAamount","Base",NA,NA,1482,NA
"8035",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-235: RC TRANSFORMATION IN MI","TOAamount","Base",NA,NA,12323,NA
"8036",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-249: RC TRANSFORMATION IN MN","TOAamount","Base",NA,NA,295,NA
"8037",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-250: RC TRANSFORMATION IN MT","TOAamount","Base",NA,NA,8228,NA
"8038",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-251: RC TRANSFORMATION IN MT","TOAamount","Base",NA,NA,8723,NA
"8039",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-241: RC TRANSFORMATION IN NE","TOAamount","Base",NA,NA,18011,NA
"8040",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-219: RC TRANSFORMATION IN NH","TOAamount","Base",NA,NA,7208,NA
"8041",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-76: RC TRANSFORMATION IN NJ","TOAamount","Base",NA,NA,21245,NA
"8042",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-215: RC TRANSFORMATION IN NM","TOAamount","Base",NA,NA,22,NA
"8043",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-242: RC TRANSFORMATION IN NY","TOAamount","Base",NA,NA,5676,NA
"8044",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-171: RC TRANSFORMATION IN NC","TOAamount","Base",NA,NA,18425,NA
"8045",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-210: RC TRANSFORMATION IN ND","TOAamount","Base",NA,NA,11352,NA
"8046",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-248: RC TRANSFORMATION IN OH","TOAamount","Base",NA,NA,3958,NA
"8047",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-229 : RC TRANSFORMATION IN OK","TOAamount","Base",NA,NA,14135,NA
"8048",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-184: RC TRANSFORMATION IN OR","TOAamount","Base",NA,NA,108,NA
"8049",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-253: RC TRANSFORMATION IN PA","TOAamount","Base",NA,NA,32984,NA
"8050",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-234: RC TRANSFORMATION IN PR","TOAamount","Base",NA,NA,1425,NA
"8051",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-158: RC TRANSFORMATION IN RI","TOAamount","Base",NA,NA,19059,NA
"8052",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-238: RC TRANSFORMATION IN TN","TOAamount","Base",NA,NA,16509,NA
"8053",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-225: RC TRANSFORMATION IN TX","TOAamount","Base",NA,NA,84792,NA
"8054",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-239: RC TRANSFORMATION IN VT","TOAamount","Base",NA,NA,24169,NA
"8055",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-232: RC TRANSFORMATION IN WA","TOAamount","Base",NA,NA,1295,NA
"8056",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-231: RC TRANSFORMATION IN WV","TOAamount","Base",NA,NA,62540,NA
"8057",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-200: RC TRANSFORMATION IN WI","TOAamount","Base",NA,NA,8,NA
"8058",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-193: RC TRANSFORMATION IN WY","TOAamount","Base",NA,NA,1353,NA
"8059",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-40: ARMY MODULAR TRANSFORMATION","TOAamount","Base",NA,NA,28487,NA
"8060",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-40: 7TH SFG TO EGLIN AFB","TOAamount","Base",NA,NA,8000,NA
"8061",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-46: SINGLE DRILL SGT SCHOOL","TOAamount","Base",NA,NA,0,NA
"8062",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-63: U.S. ARMY GARRISON (SELFRIDGE)","TOAamount","Base",NA,NA,6047,NA
"8063",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-212: USAR CMD & CNTRL - NEW ENGLAND","TOAamount","Base",NA,NA,28,NA
"8064",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-167: USAR COMMAND AND CONTROL - NE","TOAamount","Base",NA,NA,3301,NA
"8065",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-166: USAR COMMAND AND CONTROL - NW","TOAamount","Base",NA,NA,214,NA
"8066",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-131: USAR COMMAND AND CONTROL -SE","TOAamount","Base",NA,NA,2300,NA
"8067",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","USA-168: USAR COMMAND AND CONTROL - SW","TOAamount","Base",NA,NA,0,NA
"8068",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","DON-165: MCLB BARSTOW, CA","TOAamount","Base",NA,NA,2,NA
"8069",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","E&T-64: COMBAT SERVICE SUPPORT CENTER","TOAamount","Base",NA,NA,121645,NA
"8070",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","E&T-53: JOINT CTR FOR CONS TRANS MGMT TRNG","TOAamount","Base",NA,NA,20,NA
"8071",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","E&T-16: JNT CTR OF EXCEL FOR CULINARY TRNG","TOAamount","Base",NA,NA,4999,NA
"8072",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","E&T-14: JNT CTR EXCEL RELIGIOUS TRNG & ED","TOAamount","Base",NA,NA,116,NA
"8073",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","E&T-61: NET FIRES CENTER","TOAamount","Base",NA,NA,29778,NA
"8074",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","E&T-29: PRIME POWER SCHOOL","TOAamount","Base",NA,NA,5536,NA
"8075",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","H&SA-132: MISC AF/NG HQS LEASED LOCATIONS","TOAamount","Base",NA,NA,15307,NA
"8076",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","H&SA-99: DEFENSE/MILDEP ADJUDICATION ACT","TOAamount","Base",NA,NA,10918,NA
"8077",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","H&SA-108: MILDEP INVEST AGENCIES & CIS/DSS","TOAamount","Base",NA,NA,6610,NA
"8078",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","H&SA-69: MISC ARMY LEASED LOCATIONS","TOAamount","Base",NA,NA,170581,NA
"8079",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","H&SA-53: MISC DOD/DEF AGS/FOA LEASED LOCS","TOAamount","Base",NA,NA,16609,NA
"8080",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","H&SA-47: MISSILE AND SPACE DEF AGENCIES","TOAamount","Base",NA,NA,1260,NA
"8081",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","H&SA-65: ARMY TEST & EVALUATION CMND HQS","TOAamount","Base",NA,NA,4516,NA
"8082",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","H&SA-71: NEW DEFENSE MEDIA AGENCY","TOAamount","Base",NA,NA,11941,NA
"8083",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","H&SA-14: TRANSPORTATION COMMAND COMPONENTS","TOAamount","Base",NA,NA,1024,NA
"8084",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","H&SA-92: ARMY HQS & OTHER FOAS","TOAamount","Base",NA,NA,195821,NA
"8085",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","IND-83B: NWS SEAL BEACH, CA","TOAamount","Base",NA,NA,3939,NA
"8086",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","IND-112: RIVER BANK ARMY AMMO PLANT, CA","TOAamount","Base",NA,NA,7527,NA
"8087",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","IND-113: SIERRA ARMY DEPOT, CA","TOAamount","Base",NA,NA,3500,NA
"8088",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","IND-83A: ROCK ISLAND ARSENAL, IL","TOAamount","Base",NA,NA,128,NA
"8089",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","IND-119: NEWPORT CHEMICAL DEPOT, IN","TOAamount","Base",NA,NA,5380,NA
"8090",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","IND-106: KANSAS ARMY AMMUNITION PLANT, KS","TOAamount","Base",NA,NA,58891,NA
"8091",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","IND-110: MISSISSIPPI ARMY AMMO PLANT, MS","TOAamount","Base",NA,NA,1969,NA
"8092",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","IND-120: UMATILLA CHEMICAL DEPOT, OR","TOAamount","Base",NA,NA,1167,NA
"8093",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","IND-122: LONE STAR ARMY AMMO PLANT, TX","TOAamount","Base",NA,NA,41244,NA
"8094",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","IND-117: DESERET CHEMICAL DEPOT, UT","TOAamount","Base",NA,NA,24673,NA
"8095",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","INT-4: NGA ACTIVITIES","TOAamount","Base",NA,NA,67505,NA
"8096",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","MED-2: WALTER REED NMMC, BETHESDA, MD","TOAamount","Base",NA,NA,80575,NA
"8097",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","MED-57: BROOKS CITY BASE, TX","TOAamount","Base",NA,NA,45,NA
"8098",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","MED-16: SAN ANTONIO REGIONAL MED CTR, TX","TOAamount","Base",NA,NA,1180,NA
"8099",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","MED-28: JNT CTRS EXCEL CHEM/BIO & MED R&DA","TOAamount","Base",NA,NA,36194,NA
"8100",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","S&S-35: DLR PROCUREMENT MGMT CONSOLIDATION","TOAamount","Base",NA,NA,42875,NA
"8101",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","TECH-31: SEA VEHICLE DEV & ACQUISITION","TOAamount","Base",NA,NA,0,NA
"8102",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","TECH-18B: INTEGRATED W&A GUNS & AMMO SITE","TOAamount","Base",NA,NA,23774,NA
"8103",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","TECH-9: DEFENSE RESEARCH SERVICE LED LABS","TOAamount","Base",NA,NA,19786,NA
"8104",2012,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","COMM ADD 5: JOINT MEDICAL COMMAND HQS","TOAamount","Base",NA,NA,0,NA
