"","SourceFiscalYear","Account","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","FiscalYear","Project.Title","Treasury.Agency","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"2619",2011,"0500","Milcon,Def-Wide","UNDD","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Planning And Design","D","Total",NA,88737,NA,NA,NA
"2620",2011,"0500","Milcon,Def-Wide","UNDD","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Planning And Design","D","Total",162663,NA,NA,NA,NA
"2621",2011,"0500","Milcon,Def-Wide","WHS","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Planning And Design","D","Total",NA,10725,NA,NA,NA
"2622",2011,"0500","Milcon,Def-Wide","WHS","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Planning and Design","D","Total",18810,NA,NA,NA,NA
"2623",2011,"0501","Milcon,Def-Wide, RA","AF","01","Major Construction","ZU","WORLDWIDE UNSPECIFIED","ENERGY CONSERVATION","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Energy Conservation Investment Program","D","Total",NA,NA,NA,68696,NA
"2624",2011,"0501","Milcon,Def-Wide, RA","ARMY","01","Major Construction","ZU","WORLDWIDE UNSPECIFIED","ENERGY CONSERVATION","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Energy Conservation Investment Program","D","Total",NA,NA,NA,120868,NA
"2625",2011,"0501","Milcon,Def-Wide, RA","DECA","01","Major Construction","ZU","WORLDWIDE UNSPECIFIED","ENERGY CONSERVATION","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Energy Conservation Investment Program","D","Total",NA,NA,NA,440,NA
"2626",2011,"0501","Milcon,Def-Wide, RA","DLA","01","Major Construction","ZU","WORLDWIDE UNSPECIFIED","ENERGY CONSERVATION","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Energy Conservation Investment Program","D","Total",NA,NA,NA,7280,NA
"2627",2011,"0501","Milcon,Def-Wide, RA","NAVY","01","Major Construction","ZU","WORLDWIDE UNSPECIFIED","ENERGY CONSERVATION","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Energy Conservation Investment Program","D","Total",NA,NA,NA,261284,NA
"2628",2011,"0501","Milcon,Def-Wide, RA","NSA","01","Major Construction","ZU","WORLDWIDE UNSPECIFIED","ENERGY CONSERVATION","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Energy Conservation Investment Program","D","Total",NA,NA,NA,5156,NA
"2629",2011,"0501","Milcon,Def-Wide, RA","TMA","01","Major Construction","CA","CALIFORNIA","MEDICAL CENTERS & HOSPITALS","CAMP PENDLETON, CALIFORNIA","2009","Hospital Replacement","D","Total",NA,NA,NA,2252400,NA
"2630",2011,"0501","Milcon,Def-Wide, RA","TMA","01","Major Construction","FL","FLORIDA","MEDICAL CENTERS & HOSPITALS","JACKSONVILLE","2009","Naval Hospital Alteration","D","Total",NA,NA,NA,108840,NA
"2631",2011,"0501","Milcon,Def-Wide, RA","TMA","01","Major Construction","TX","TEXAS","MEDICAL CENTERS & HOSPITALS","FORT HOOD, TEXAS","2009","Hospital Replacement, Phase 1","D","Total",NA,NA,NA,2484000,NA
"2632",2011,"0501","Milcon,Def-Wide, RA","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Planning and Design","D","Total",NA,NA,NA,6582,NA
"2633",2011,"0501","Milcon,Def-Wide, RA","NAVY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Planning and Design","D","Total",NA,NA,NA,5625,NA
"2634",2011,"0501","Milcon,Def-Wide, RA","TMA","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","VARIOUS WORLDWIDE LOCATIONS","2009","Planning And Design","D","Total",NA,NA,NA,356070,NA
"2635",2011,"0804","NATO Sec. Invest Prog.","UNDD","01","NATO SEC INV PGM","ZU","WORLDWIDE UNSPECIFIED","NATO SECURITY INVESTMENT PROGRAM","NATO SECURITY INVESTMENT PROGRAM","2009","Nato Security Investment Program","D","Total",NA,NA,NA,1284928,NA
"2636",2011,"0804","NATO Sec. Invest Prog.","UNDD","01","NATO SEC INV PGM","ZU","WORLDWIDE UNSPECIFIED","NATO SECURITY INVESTMENT PROGRAM","NATO SECURITY INVESTMENT PROGRAM","2010","Nato Security Investment Program","D","Total",NA,789656,NA,NA,NA
"2637",2011,"0804","NATO Sec. Invest Prog.","UNDD","01","NATO SEC INV PGM","ZU","WORLDWIDE UNSPECIFIED","NATO SECURITY INVESTMENT PROGRAM","NATO SECURITY INVESTMENT PROGRAM","2011","Nato Security Investment Program","D","Total",1035536,NA,NA,NA,NA
"2638",2011,"0391","Chem Demil Const, Def","ARMY","01","Chem/Demil Const","CO","COLORADO","AMMUNITION, EXPLOSIVES, AND TOXIC MAINTENANCE FACILITIES","PUEBLO DEPOT","2009","Ammunition Demilitarization Facility Ph X","D","Total",NA,NA,NA,195180,NA
"2639",2011,"0391","Chem Demil Const, Def","ARMY","01","Chem/Demil Const","KY","KENTUCKY","AMMUNITION, EXPLOSIVES, AND TOXIC MAINTENANCE FACILITIES","BLUE GRASS ARMY DEPOT","2009","Ammunition Demilitarization Facility Ph IX","D","Total",NA,NA,NA,201654,NA
"2640",2011,"0391","Chem Demil Const, Def","ARMY","01","Chem/Demil Const","KY","KENTUCKY","ROADS","BLUE GRASS ARMY DEPOT","2009","Defense Access Road - US 25","D","Total",NA,NA,NA,36000,NA
"2641",2011,"0391","Chem Demil Const, Def","ARMY","01","Chem/Demil Const","CO","COLORADO","AMMUNITION, EXPLOSIVES, AND TOXIC MAINTENANCE FACILITIES","PUEBLO DEPOT","2010","Ammunition Demilitarization Facility, Ph XI","D","Total",NA,277500,NA,NA,NA
"2642",2011,"0391","Chem Demil Const, Def","ARMY","01","Chem/Demil Const","KY","KENTUCKY","AMMUNITION, EXPLOSIVES, AND TOXIC MAINTENANCE FACILITIES","BLUE GRASS ARMY DEPOT","2010","Ammunition Demilitarization  Ph X","D","Total",NA,177123,NA,NA,NA
"2643",2011,"0391","Chem Demil Const, Def","ARMY","01","Chem/Demil Const","CO","COLORADO","AMMUNITION, EXPLOSIVES, AND TOXIC MAINTENANCE FACILITIES","PUEBLO DEPOT","2011","Ammunition Demilitarization Facility, Ph XII","D","Total",196707,NA,NA,NA,NA
"2644",2011,"0391","Chem Demil Const, Def","ARMY","01","Chem/Demil Const","KY","KENTUCKY","AMMUNITION, EXPLOSIVES, AND TOXIC MAINTENANCE FACILITIES","BLUE GRASS ARMY DEPOT","2011","Ammunition Demilitarization  Ph XI","D","Total",178206,NA,NA,NA,NA
"2645",2011,"051004","BRAC, Def","DLA","04","Base Closure IV","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT IV","BASE REALIGNMENT & CLOSURE ACCT PART IV","2009","Brac - Closure Iv","D","Total",NA,NA,NA,10340,NA
"2646",2011,"051004","BRAC, Def","DLA","04","Base Closure IV","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT IV","BASE REALIGNMENT & CLOSURE ACCT PART IV","2010","Brac - Closure Iv","D","Total",NA,10724,NA,NA,NA
"2647",2011,"0760","Fam Hsg Const,D-W","DLA","01","NEW CONSTRUCTION","PA","PENNSYLVANIA","FH POST ACQUISITION CONSTRUCTION IMPROVEMENTS","DEF DISTRIBUTION DEPOT NEW CUMBERLAND","2010","Def Distribution Depot New Cumber","D","Total",NA,11436,NA,NA,NA
"2648",2011,"0765","Fam Hsg Op&Dt,D-W","DLA","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH UTILITIES ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Utilities Account","D","Total",NA,NA,NA,921,NA
"2649",2011,"0765","Fam Hsg Op&Dt,D-W","DLA","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH UTILITIES ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Utilities Account","D","Total",NA,822,NA,NA,NA
"2650",2011,"0765","Fam Hsg Op&Dt,D-W","DLA","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH UTILITIES ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Utilities Account","D","Total",891,NA,NA,NA,NA
"2651",2011,"0765","Fam Hsg Op&Dt,D-W","NSA","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH UTILITIES ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Utilities Account","D","Total",NA,NA,NA,201,NA
"2652",2011,"0765","Fam Hsg Op&Dt,D-W","NSA","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH UTILITIES ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Utilities Account","D","Total",NA,21,NA,NA,NA
"2653",2011,"0765","Fam Hsg Op&Dt,D-W","NSA","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH UTILITIES ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Utilities Account","D","Total",30,NA,NA,NA,NA
"2654",2011,"0765","Fam Hsg Op&Dt,D-W","DIA","06","OPERATING EXP","ZU","WORLDWIDE UNSPECIFIED","FH FURNISHINGS ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Furnishings Account","D","Total",NA,NA,NA,13077,NA
"2655",2011,"0765","Fam Hsg Op&Dt,D-W","DIA","06","OPERATING EXP","ZU","WORLDWIDE UNSPECIFIED","FH FURNISHINGS ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Furnishings Account","D","Total",NA,13278,NA,NA,NA
"2656",2011,"0765","Fam Hsg Op&Dt,D-W","DIA","06","OPERATING EXP","ZU","WORLDWIDE UNSPECIFIED","FH FURNISHINGS ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Furnishings Account","D","Total",13503,NA,NA,NA,NA
"2657",2011,"0765","Fam Hsg Op&Dt,D-W","DLA","06","OPERATING EXP","ZU","WORLDWIDE UNSPECIFIED","FH FURNISHINGS ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Furnishings Account","D","Total",NA,NA,NA,114,NA
"2658",2011,"0765","Fam Hsg Op&Dt,D-W","DLA","06","OPERATING EXP","ZU","WORLDWIDE UNSPECIFIED","FH MANAGEMENT ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Management Account","D","Total",NA,NA,NA,1062,NA
"2659",2011,"0765","Fam Hsg Op&Dt,D-W","DLA","06","OPERATING EXP","ZU","WORLDWIDE UNSPECIFIED","FH SERVICES ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Services Account","D","Total",NA,NA,NA,99,NA
"2660",2011,"0765","Fam Hsg Op&Dt,D-W","DLA","06","OPERATING EXP","ZU","WORLDWIDE UNSPECIFIED","FH FURNISHINGS ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Furnishings Account","D","Total",NA,57,NA,NA,NA
"2661",2011,"0765","Fam Hsg Op&Dt,D-W","DLA","06","OPERATING EXP","ZU","WORLDWIDE UNSPECIFIED","FH MANAGEMENT ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Management Account","D","Total",NA,927,NA,NA,NA
"2662",2011,"0765","Fam Hsg Op&Dt,D-W","DLA","06","OPERATING EXP","ZU","WORLDWIDE UNSPECIFIED","FH SERVICES ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Services Account","D","Total",NA,87,NA,NA,NA
"2663",2011,"0765","Fam Hsg Op&Dt,D-W","DLA","06","OPERATING EXP","ZU","WORLDWIDE UNSPECIFIED","FH FURNISHINGS ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Furnishings Account","D","Total",54,NA,NA,NA,NA
"2664",2011,"0765","Fam Hsg Op&Dt,D-W","DLA","06","OPERATING EXP","ZU","WORLDWIDE UNSPECIFIED","FH MANAGEMENT ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Management Account","D","Total",1095,NA,NA,NA,NA
"2665",2011,"0765","Fam Hsg Op&Dt,D-W","DLA","06","OPERATING EXP","ZU","WORLDWIDE UNSPECIFIED","FH SERVICES ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Services Account","D","Total",87,NA,NA,NA,NA
"2666",2011,"0765","Fam Hsg Op&Dt,D-W","NSA","06","OPERATING EXP","ZU","WORLDWIDE UNSPECIFIED","FH FURNISHINGS ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Operations","D","Total",NA,NA,NA,39,NA
"2667",2011,"0765","Fam Hsg Op&Dt,D-W","NSA","06","OPERATING EXP","ZU","WORLDWIDE UNSPECIFIED","FH FURNISHINGS ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Operations","D","Total",NA,84,NA,NA,NA
"2668",2011,"0765","Fam Hsg Op&Dt,D-W","NSA","06","OPERATING EXP","ZU","WORLDWIDE UNSPECIFIED","FH FURNISHINGS ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Operations","D","Total",150,NA,NA,NA,NA
"2669",2011,"0765","Fam Hsg Op&Dt,D-W","DIA","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH LEASING ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Leasing","D","Total",NA,NA,NA,99198,NA
"2670",2011,"0765","Fam Hsg Op&Dt,D-W","DIA","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH LEASING ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Leasing","D","Total",NA,100737,NA,NA,NA
"2671",2011,"0765","Fam Hsg Op&Dt,D-W","DIA","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH LEASING ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Leasing","D","Total",102372,NA,NA,NA,NA
"2672",2011,"0765","Fam Hsg Op&Dt,D-W","NSA","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH LEASING ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Leasing","D","Total",NA,NA,NA,29007,NA
"2673",2011,"0765","Fam Hsg Op&Dt,D-W","NSA","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH LEASING ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Leasing","D","Total",NA,30324,NA,NA,NA
"2674",2011,"0765","Fam Hsg Op&Dt,D-W","NSA","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH LEASING ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Leasing","D","Total",30879,NA,NA,NA,NA
"2675",2011,"0765","Fam Hsg Op&Dt,D-W","DLA","08","MAINTENANCE OF REAL PROPE","ZU","WORLDWIDE UNSPECIFIED","FH MAINTENANCE OF REAL PROPERTY","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Maintenance Of Real Property","D","Total",NA,NA,NA,1632,NA
"2676",2011,"0765","Fam Hsg Op&Dt,D-W","DLA","08","MAINTENANCE OF REAL PROPE","ZU","WORLDWIDE UNSPECIFIED","FH MAINTENANCE OF REAL PROPERTY","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Maintenance Of Real Property","D","Total",NA,1098,NA,NA,NA
"2677",2011,"0765","Fam Hsg Op&Dt,D-W","DLA","08","MAINTENANCE OF REAL PROPE","ZU","WORLDWIDE UNSPECIFIED","FH MAINTENANCE OF REAL PROPERTY","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Maintenance Of Real Property","D","Total",2121,NA,NA,NA,NA
"2678",2011,"0765","Fam Hsg Op&Dt,D-W","NSA","08","MAINTENANCE OF REAL PROPE","ZU","WORLDWIDE UNSPECIFIED","FH MAINTENANCE OF REAL PROPERTY","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Maintenance Of Real Property","D","Total",NA,NA,NA,195,NA
"2679",2011,"0765","Fam Hsg Op&Dt,D-W","NSA","08","MAINTENANCE OF REAL PROPE","ZU","WORLDWIDE UNSPECIFIED","FH MAINTENANCE OF REAL PROPERTY","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Maintenance Of Real Property","D","Total",NA,207,NA,NA,NA
"2680",2011,"0765","Fam Hsg Op&Dt,D-W","NSA","08","MAINTENANCE OF REAL PROPE","ZU","WORLDWIDE UNSPECIFIED","FH MAINTENANCE OF REAL PROPERTY","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Maintenance Of Real Property","D","Total",210,NA,NA,NA,NA
"2681",2011,"4090","Homeown Ast","ARMY","02","OTHER OPERATING COSTS","ZU","WORLDWIDE UNSPECIFIED","HAP - OTHER OPERATING COSTS","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Homeowers Assistance Program","D","Total",NA,1292900,NA,NA,NA
"2682",2011,"4090","Homeown Ast","ARMY","02","OTHER OPERATING COSTS","ZU","WORLDWIDE UNSPECIFIED","HAP - OTHER OPERATING COSTS","UNSPECIFIED WORLDWIDE LOCATIONS","2011","Homeowers Assistance Program","D","Total",66060,NA,NA,NA,NA
"2683",2011,"4091","Homeown Ast, RA","ARMY","02","Other Operating Cost","ZU","WORLDWIDE UNSPECIFIED","HAP - OTHER OPERATING COSTS","UNSPECIFIED WORLDWIDE LOCATIONS","2009","Homeowners Assistance Program","D","Total",NA,NA,NA,22760,NA
"2684",2011,"4091","Homeown Ast, RA","ARMY","02","Other Operating Cost","ZU","WORLDWIDE UNSPECIFIED","HAP - OTHER OPERATING COSTS","UNSPECIFIED WORLDWIDE LOCATIONS","2010","Homeowners Assistance Program","D","Total",NA,2197240,NA,NA,NA
"2685",2011,"051204","FY 2005 BRAC - DW","DCMA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2009","H&SA-53: MISC DOD/DEF AGS/FOA LEASED LOCS","D","Total",NA,NA,NA,68284,NA
"2686",2011,"051204","FY 2005 BRAC - DW","DCMA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","H&SA-53: MISC DOD/DEF AGS/FOA LEASED LOCS","D","Total",NA,103284,NA,NA,NA
"2687",2011,"051204","FY 2005 BRAC - DW","DCMA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-53: MISC DOD/DEF AGS/FOA LEASED LOCS","D","Total",7348,NA,NA,NA,NA
"2688",2011,"051204","FY 2005 BRAC - DW","DECA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2009","H&SA-109: COMMISSARY AGENCY CONSOLIDATION","D","Total",NA,NA,NA,19012,NA
"2689",2011,"051204","FY 2005 BRAC - DW","DECA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","H&SA-109: COMMISSARY AGENCY CONSOLIDATION","D","Total",NA,5020,NA,NA,NA
"2690",2011,"051204","FY 2005 BRAC - DW","DECA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-109: COMMISSARY AGENCY CONSOLIDATION","D","Total",696,NA,NA,NA,NA
"2691",2011,"051204","FY 2005 BRAC - DW","DFAS","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2009","H&SA-18: DEF FINANCE AND ACCOUNTING SVS","D","Total",NA,NA,NA,114372,NA
"2692",2011,"051204","FY 2005 BRAC - DW","DFAS","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","H&SA-18: DEF FINANCE AND ACCOUNTING SVS","D","Total",NA,142524,NA,NA,NA
"2693",2011,"051204","FY 2005 BRAC - DW","DFAS","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-18: DEF FINANCE AND ACCOUNTING SVS","D","Total",37480,NA,NA,NA,NA
"2694",2011,"051204","FY 2005 BRAC - DW","DIA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2009","INT-10: DEFENSE INTELLIGENCE AGENCY","D","Total",NA,NA,NA,66448,NA
"2695",2011,"051204","FY 2005 BRAC - DW","DIA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","H&SA-108: MILDEP INVEST AGENCIES & CIS/DSS","D","Total",NA,54856,NA,NA,NA
"2696",2011,"051204","FY 2005 BRAC - DW","DIA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","INT-10: DEFENSE INTELLIGENCE AGENCY","D","Total",NA,24880,NA,NA,NA
"2697",2011,"051204","FY 2005 BRAC - DW","DIA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-108: MILDEP INVEST AGENCIES & CIS/DSS","D","Total",85244,NA,NA,NA,NA
"2698",2011,"051204","FY 2005 BRAC - DW","DIA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-99: DEFENSE/MILDEP ADJUDICATION ACT","D","Total",148,NA,NA,NA,NA
"2699",2011,"051204","FY 2005 BRAC - DW","DIA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","INT-10: DEFENSE INTELLIGENCE AGENCY","D","Total",19940,NA,NA,NA,NA
"2700",2011,"051204","FY 2005 BRAC - DW","DISA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2009","H&SA-45: CONS DISA/EST JNT C4ISR D&A","D","Total",NA,NA,NA,523932,NA
"2701",2011,"051204","FY 2005 BRAC - DW","DISA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","H&SA-45: CONS DISA/EST JNT C4ISR D&A","D","Total",NA,526648,NA,NA,NA
"2702",2011,"051204","FY 2005 BRAC - DW","DISA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","H&SA-45: CONS DISA/EST JNT C4ISR D&A","D","Total",199656,NA,NA,NA,NA
"2703",2011,"051204","FY 2005 BRAC - DW","DLA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2009","S&S-35: DLR PROCUREMENT MGMT CONSOLIDATION","D","Total",NA,NA,NA,206632,NA
"2704",2011,"051204","FY 2005 BRAC - DW","DLA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2009","S&S-43: COMMODITY MANAGEMENT PRIVATIZATION","D","Total",NA,NA,NA,4720,NA
"2705",2011,"051204","FY 2005 BRAC - DW","DLA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2009","S&S-51: SUPPLY, STORAGE & DIST MGMT RECONF","D","Total",NA,NA,NA,564052,NA
"2706",2011,"051204","FY 2005 BRAC - DW","DLA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","S&S-35: DLR PROCUREMENT MGMT CONSOLIDATION","D","Total",NA,269536,NA,NA,NA
"2707",2011,"051204","FY 2005 BRAC - DW","DLA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","S&S-43: COMMODITY MANAGEMENT PRIVATIZATION","D","Total",NA,13948,NA,NA,NA
"2708",2011,"051204","FY 2005 BRAC - DW","DLA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","S&S-51: SUPPLY, STORAGE & DIST MGMT RECONF","D","Total",NA,199944,NA,NA,NA
"2709",2011,"051204","FY 2005 BRAC - DW","DLA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","S&S-35: DLR PROCUREMENT MGMT CONSOLIDATION","D","Total",13500,NA,NA,NA,NA
"2710",2011,"051204","FY 2005 BRAC - DW","DLA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2011","S&S-51: SUPPLY, STORAGE & DIST MGMT RECONF","D","Total",88864,NA,NA,NA,NA
"2711",2011,"051204","FY 2005 BRAC - DW","DMACT","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2009","H&SA-71: NEW DEFENSE MEDIA AGENCY","D","Total",NA,NA,NA,3284,NA
"2712",2011,"051204","FY 2005 BRAC - DW","DMACT","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","2010","H&SA-71: NEW DEFENSE MEDIA AGENCY","D","Total",NA,97408,NA,NA,NA
