"SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BudgetSubActivity","BudgetSubActivityTitle","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype","SpecialTotal","SpecialType"
2012,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training And Support","90","Administration And Support","U",2011,"OCO",,,3210,,,,
2012,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training And Support","100","Education Benefits","U",2011,"OCO",,,0,,,,
2012,"1405N","Reserve Personnel, Navy","NAVY","01","Reserve Component Training And Support","120","Health Profession Scholarship","U",2011,"OCO",,,0,,,,
2012,"1405N","Reserve Personnel, Navy","NAVY","20","Undistributed","CR1","Adj to Match Continuing Resolution","U",2011,"OCO",,,-9462,,,,
2012,"1002N","MEDICARE - Retiree Health Care Contribution , N RES","NAVY","01","Unit & Individual Training","300","Reserve Personnel, Navy","U",2011,"OCO",,,0,,,,
2012,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training And Support","10","Pay Group A Training  (15 Days & Drills 24/48)","U",2011,"OCO",,,0,,,,
2012,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training And Support","20","Pay Group B Training  (Backfill For Act Duty)","U",2011,"OCO",,,0,,,,
2012,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training And Support","30","Pay Group F Training  (Recruits)","U",2011,"OCO",,,0,,,,
2012,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training And Support","60","Mobilization Training","U",2011,"OCO",,,0,,,,
2012,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training And Support","70","School Training","U",2011,"OCO",,,5467,,,,
2012,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training And Support","80","Special Training","U",2011,"OCO",,,24797,,,,
2012,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training And Support","90","Administration And Support","U",2011,"OCO",,,373,,,,
2012,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training And Support","95","Platoon Leader Class","U",2011,"OCO",,,0,,,,
2012,"1108N","Reserve Personnel, Marine Corps","NAVY","01","Reserve Component Training And Support","100","Education Benefits","U",2011,"OCO",,,0,,,,
2012,"1108N","Reserve Personnel, Marine Corps","NAVY","20","Undistributed","CR1","Adj to Match Continuing Resolution","U",2011,"OCO",,,32467,,,,
2012,"1003N","MEDICARE - Retiree Health Care Contribution , MC RES","NAVY","01","Unit & Individual Training","300","Reserve Personnel, Marine Corps","U",2011,"OCO",,,0,,,,
2012,"3500F","Military Personnel, Air Force","AF","01","Pay And Allowances Of Officers","5","Basic Pay ","U",2011,"OCO",,,188334,,,,
2012,"3500F","Military Personnel, Air Force","AF","01","Pay And Allowances Of Officers","10","Retired Pay Accrual ","U",2011,"OCO",,,45953,,,,
2012,"3500F","Military Personnel, Air Force","AF","01","Pay And Allowances Of Officers","25","Basic Allowance For Housing ","U",2011,"OCO",,,58889,,,,
2012,"3500F","Military Personnel, Air Force","AF","01","Pay And Allowances Of Officers","30","Basic Allowance For Subsistence ","U",2011,"OCO",,,7320,,,,
2012,"3500F","Military Personnel, Air Force","AF","01","Pay And Allowances Of Officers","35","Incentive Pays     ","U",2011,"OCO",,,0,,,,
2012,"3500F","Military Personnel, Air Force","AF","01","Pay And Allowances Of Officers","40","Special Pays       ","U",2011,"OCO",,,13613,,,,
2012,"3500F","Military Personnel, Air Force","AF","01","Pay And Allowances Of Officers","45","Allowances          ","U",2011,"OCO",,,5760,,,,
2012,"3500F","Military Personnel, Air Force","AF","01","Pay And Allowances Of Officers","50","Separation Pay      ","U",2011,"OCO",,,0,,,,
2012,"3500F","Military Personnel, Air Force","AF","01","Pay And Allowances Of Officers","55","Social Security Tax  ","U",2011,"OCO",,,14408,,,,
2012,"3500F","Military Personnel, Air Force","AF","02","Pay And Allowances Of Enlisted","60","Basic Pay ","U",2011,"OCO",,,472896,,,,
2012,"3500F","Military Personnel, Air Force","AF","02","Pay And Allowances Of Enlisted","65","Retired Pay Accrual ","U",2011,"OCO",,,115387,,,,
2012,"3500F","Military Personnel, Air Force","AF","02","Pay And Allowances Of Enlisted","80","Basic Allowance For Housing ","U",2011,"OCO",,,177545,,,,
2012,"3500F","Military Personnel, Air Force","AF","02","Pay And Allowances Of Enlisted","85","Incentive Pays     ","U",2011,"OCO",,,0,,,,
2012,"3500F","Military Personnel, Air Force","AF","02","Pay And Allowances Of Enlisted","90","Special Pays       ","U",2011,"OCO",,,49964,,,,
2012,"3500F","Military Personnel, Air Force","AF","02","Pay And Allowances Of Enlisted","95","Allowances         ","U",2011,"OCO",,,16254,,,,
2012,"3500F","Military Personnel, Air Force","AF","02","Pay And Allowances Of Enlisted","100","Separation Pay     ","U",2011,"OCO",,,0,,,,
2012,"3500F","Military Personnel, Air Force","AF","02","Pay And Allowances Of Enlisted","105","Social Security Tax   ","U",2011,"OCO",,,36177,,,,
2012,"3500F","Military Personnel, Air Force","AF","03","Pay And Allowances Of Cadets/Midshipmen","110","Academy Cadets ","U",2011,"OCO",,,0,,,,
2012,"3500F","Military Personnel, Air Force","AF","04","Subsistence Of Enlisted Personnel","115","Basic Allowance For Subsistence ","U",2011,"OCO",,,39090,,,,
2012,"3500F","Military Personnel, Air Force","AF","04","Subsistence Of Enlisted Personnel","120","Subsistence-In-Kind ","U",2011,"OCO",,,61805,,,,
2012,"3500F","Military Personnel, Air Force","AF","04","Subsistence Of Enlisted Personnel","121","Family Subsistence Supplemental Allowance ","U",2011,"OCO",,,0,,,,
2012,"3500F","Military Personnel, Air Force","AF","05","Permanent Change Of Station Travel","125","Accession Travel ","U",2011,"OCO",,,0,,,,
2012,"3500F","Military Personnel, Air Force","AF","05","Permanent Change Of Station Travel","130","Training Travel ","U",2011,"OCO",,,0,,,,
2012,"3500F","Military Personnel, Air Force","AF","05","Permanent Change Of Station Travel","135","Operational Travel  ","U",2011,"OCO",,,5957,,,,
2012,"3500F","Military Personnel, Air Force","AF","05","Permanent Change Of Station Travel","140","Rotational Travel  ","U",2011,"OCO",,,0,,,,
2012,"3500F","Military Personnel, Air Force","AF","05","Permanent Change Of Station Travel","145","Separation Travel ","U",2011,"OCO",,,0,,,,
2012,"3500F","Military Personnel, Air Force","AF","05","Permanent Change Of Station Travel","150","Travel Of Organized Units ","U",2011,"OCO",,,0,,,,
2012,"3500F","Military Personnel, Air Force","AF","05","Permanent Change Of Station Travel","155","Non-Temporary Storage ","U",2011,"OCO",,,0,,,,
2012,"3500F","Military Personnel, Air Force","AF","05","Permanent Change Of Station Travel","160","Temporary Lodging Expense ","U",2011,"OCO",,,0,,,,
2012,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","170","Apprehension Of Military Deserters ","U",2011,"OCO",,,0,,,,
2012,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","175","Interest On Uniformed Services Savings ","U",2011,"OCO",,,0,,,,
2012,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","180","Death Gratuities ","U",2011,"OCO",,,2000,,,,
2012,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","185","Unemployment Benefits ","U",2011,"OCO",,,27978,,,,
2012,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","190","Survivor Benefits ","U",2011,"OCO",,,0,,,,
2012,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","195","Education Benefits ","U",2011,"OCO",,,0,,,,
2012,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","200","Adoption Expenses ","U",2011,"OCO",,,0,,,,
2012,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","210","Transportation Subsidy ","U",2011,"OCO",,,0,,,,
2012,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","215","Partial Dislocation Allowance ","U",2011,"OCO",,,0,,,,
2012,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","216","SGLI Extra Hazard Payments","U",2011,"OCO",,,67057,,,,
2012,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","217","Reserve Officers Training Corps (ROTC)","U",2011,"OCO",,,0,,,,
2012,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","218","Junior ROTC","U",2011,"OCO",,,0,,,,
2012,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","221","Retroactive Stop Loss Payments","U",2011,"OCO",,,0,,,,
2012,"3500F","Military Personnel, Air Force","AF","06","Other Military Personnel Costs","228","Preventive Health Allowance Demonstration Project","U",2011,"OCO",,,0,,,,
2012,"3500F","Military Personnel, Air Force","AF","20","Undistributed","CR1","Adj to Match Continuing Resolution","U",2011,"OCO",,,346962,,,,
2012,"3500F","Military Personnel, Air Force","","","Less Reimbursables","","Less Reimbursables","U",2011,"OCO",,,0,,,,
2012,"1007F","MEDICARE - Retiree Health Care Contribution , AF","AF","01","Pay And Allowances Of Officers","300","Air Force","U",2011,"OCO",,,0,,,,
2012,"1007F","MEDICARE - Retiree Health Care Contribution , AF","AF","02","Pay And Allowances Of Enlisted","300","Air Force","U",2011,"OCO",,,0,,,,
2012,"1007F","MEDICARE - Retiree Health Care Contribution , AF","AF","20","Undistributed","CR1","Adj to Match Continuing Resolution","U",2011,"OCO",,,0,,,,
2012,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training And Support","10","Pay Group A Training  (15 Days & Drills 24/48)","U",2011,"OCO",,,0,,,,
2012,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training And Support","20","Pay Group B Training  (Backfill For Act Duty)","U",2011,"OCO",,,0,,,,
2012,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training And Support","30","Pay Group F Training  (Recruits)","U",2011,"OCO",,,0,,,,
2012,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training And Support","40","Pay Group P Training  (Pipeline Recruits)","U",2011,"OCO",,,0,,,,
2012,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training And Support","60","Mobilization Training","U",2011,"OCO",,,0,,,,
2012,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training And Support","70","School Training","U",2011,"OCO",,,0,,,,
2012,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training And Support","80","Special Training","U",2011,"OCO",,,27002,,,,
2012,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training And Support","90","Administration And Support","U",2011,"OCO",,,0,,,,
2012,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training And Support","100","Education Benefits","U",2011,"OCO",,,0,,,,
2012,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training And Support","120","Health Profession Scholarship","U",2011,"OCO",,,0,,,,
2012,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training And Support","130","Other Programs (Admin & Support)","U",2011,"OCO",,,0,,,,
2012,"3700F","Reserve Personnel, Air Force","AF","20","Undistributed","CR1","Adj to Match Continuing Resolution","U",2011,"OCO",,,-5999,,,,
2012,"1008F","MEDICARE - Retiree Health Care Contribution , AF RES","AF","01","Unit & Individual Training","300","Reserve Personnel, Air Force","U",2011,"OCO",,,0,,,,
2012,"1008F","MEDICARE - Retiree Health Care Contribution , AF RES","AF","20","Undistributed","CR1","Adj to Match Continuing Resolution","U",2011,"OCO",,,0,,,,
2012,"3850F","National Guard Personnel, Air Force","AF","01","Unit And Individual Training","10","Pay Group A Training  (15 Days & Drills 24/48)","U",2011,"OCO",,,0,,,,
2012,"3850F","National Guard Personnel, Air Force","AF","01","Unit And Individual Training","30","Pay Group F Training  (Recruits)","U",2011,"OCO",,,0,,,,
2012,"3850F","National Guard Personnel, Air Force","AF","01","Unit And Individual Training","40","Pay Group P Training  (Pipeline Recruits)","U",2011,"OCO",,,0,,,,
2012,"3850F","National Guard Personnel, Air Force","AF","01","Unit And Individual Training","70","School Training","U",2011,"OCO",,,0,,,,
2012,"3850F","National Guard Personnel, Air Force","AF","01","Unit And Individual Training","80","Special Training","U",2011,"OCO",,,21060,,,,
2012,"3850F","National Guard Personnel, Air Force","AF","01","Unit And Individual Training","90","Administration And Support","U",2011,"OCO",,,0,,,,
2012,"3850F","National Guard Personnel, Air Force","AF","01","Unit And Individual Training","100","Education Benefits","U",2011,"OCO",,,0,,,,
2012,"3850F","National Guard Personnel, Air Force","AF","20","Undistributed","CR1","Adj to Match Continuing Resolution","U",2011,"OCO",,,-11560,,,,
2012,"1009F","MEDICARE - Retiree Health Care Contribution , AF GUARD","AF","01","Unit & Individual Training","300","National Guard Personnel, Air Force","U",2011,"OCO",,,0,,,,
2012,"1009F","MEDICARE - Retiree Health Care Contribution , AF GUARD","AF","20","Undistributed","CR1","Adj to Match Continuing Resolution","U",2011,"OCO",,,0,,,,
2012,,,,,,,,,2011,"OCO",,,,,,,
2012,"* Reflects the FY 2011 President's Budget with an undistributed adjustment to match the Annualized Continuing Resolution funding level",,,,,,,,2011,"OCO",,,,,,,
2012,"by appropriation.",,,,,,,,2011,"OCO",,,,,,,
2012,"** Adjusts each budget line included in the FY 2011 President's Budget request proportionally to match the Annualized Continuing Resolution funding",,,,,,,,2011,"OCO",,,,,,,
2012,"level for each appropriation.",,,,,,,,2011,"OCO",,,,,,,
2012,"2010A","Military Personnel, Army","ARMY","01","Pay And Allowances Of Officers","5","Basic Pay","U",2011,"Total",,7630640,,,,,
2012,"2010A","Military Personnel, Army","ARMY","01","Pay And Allowances Of Officers","10","Retired Pay Accrual","U",2011,"Total",,2401586,,,,,
2012,"2010A","Military Personnel, Army","ARMY","01","Pay And Allowances Of Officers","25","Basic Allowance For Housing","U",2011,"Total",,2204557,,,,,
2012,"2010A","Military Personnel, Army","ARMY","01","Pay And Allowances Of Officers","30","Basic Allowance For Subsistence","U",2011,"Total",,300677,,,,,
2012,"2010A","Military Personnel, Army","ARMY","01","Pay And Allowances Of Officers","35","Incentive Pays     ","U",2011,"Total",,100533,,,,,
2012,"2010A","Military Personnel, Army","ARMY","01","Pay And Allowances Of Officers","40","Special Pays       ","U",2011,"Total",,460200,,,,,
2012,"2010A","Military Personnel, Army","ARMY","01","Pay And Allowances Of Officers","45","Allowances          ","U",2011,"Total",,255233,,,,,
2012,"2010A","Military Personnel, Army","ARMY","01","Pay And Allowances Of Officers","50","Separation Pay      ","U",2011,"Total",,63101,,,,,
2012,"2010A","Military Personnel, Army","ARMY","01","Pay And Allowances Of Officers","55","Social Security Tax  ","U",2011,"Total",,582119,,,,,
2012,"2010A","Military Personnel, Army","ARMY","02","Pay And Allowances Of Enlisted","60","Basic Pay ","U",2011,"Total",,16390759,,,,,
2012,"2010A","Military Personnel, Army","ARMY","02","Pay And Allowances Of Enlisted","65","Retired Pay Accrual ","U",2011,"Total",,5164184,,,,,
2012,"2010A","Military Personnel, Army","ARMY","02","Pay And Allowances Of Enlisted","80","Basic Allowance For Housing ","U",2011,"Total",,5509727,,,,,
2012,"2010A","Military Personnel, Army","ARMY","02","Pay And Allowances Of Enlisted","85","Incentive Pays     ","U",2011,"Total",,109565,,,,,
2012,"2010A","Military Personnel, Army","ARMY","02","Pay And Allowances Of Enlisted","90","Special Pays       ","U",2011,"Total",,1843167,,,,,
2012,"2010A","Military Personnel, Army","ARMY","02","Pay And Allowances Of Enlisted","95","Allowances         ","U",2011,"Total",,1048392,,,,,
2012,"2010A","Military Personnel, Army","ARMY","02","Pay And Allowances Of Enlisted","100","Separation Pay     ","U",2011,"Total",,281403,,,,,
2012,"2010A","Military Personnel, Army","ARMY","02","Pay And Allowances Of Enlisted","105","Social Security Tax   ","U",2011,"Total",,1253884,,,,,
2012,"2010A","Military Personnel, Army","ARMY","03","Pay And Allowances Of Cadets/Midshipmen","110","Academy Cadets ","U",2011,"Total",,74773,,,,,
2012,"2010A","Military Personnel, Army","ARMY","04","Subsistence Of Enlisted Personnel","115","Basic Allowance For Subsistence ","U",2011,"Total",,1642355,,,,,
2012,"2010A","Military Personnel, Army","ARMY","04","Subsistence Of Enlisted Personnel","120","Subsistence-In-Kind ","U",2011,"Total",,2689496,,,,,
2012,"2010A","Military Personnel, Army","ARMY","04","Subsistence Of Enlisted Personnel","121","Family Subsistence Supplemental Allowance ","U",2011,"Total",,748,,,,,
2012,"2010A","Military Personnel, Army","ARMY","05","Permanent Change Of Station Travel","125","Accession Travel ","U",2011,"Total",,248211,,,,,
